AOI_ID,AOI_geometry_hash,GEE_collection_ID,acquisition_datetime,cloud_cover,exclusion_reason,experiment_design_hash,included,manifest_version,nominal_date,platform,processing_baseline_if_available,processing_version,product_version,query_config_hash,sensor,source_manifest_hash,system:id,system:index,system:time_start,window_end,window_start,year
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-11T03:56:01.641000+00:00,53.93,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210711,,1625975761641,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-27T03:56:08.143000+00:00,70.34,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210727,,1627358168143,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-12T03:56:14.867000+00:00,74.34,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210812,,1628740574867,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-18T04:01:50.024000+00:00,9.27,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210718,,1626580910024,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-03T04:01:58.323000+00:00,26.4,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210803,,1627963318323,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-19T04:02:03.915000+00:00,3.53,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210819,,1629345723915,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-18T04:02:13.911000+00:00,11.5,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210718,,1626580933911,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-03T04:02:22.214000+00:00,75.5,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210803,,1627963342214,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-19T04:02:27.802000+00:00,9.21,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-20,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,2ef76b08ee65ba9e04a7b72242f96fa096107e8e8fd786ef55285c06d4216fd9,landsat,c839bde87d1d5031428004d280244e96a26cd850d76e0a262fd9be47fbedd8e2,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210819,,1629345747802,2021-08-04,2021-07-05,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-11T03:56:01.641000+00:00,53.93,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210711,,1625975761641,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-27T03:56:08.143000+00:00,70.34,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210727,,1627358168143,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-12T03:56:14.867000+00:00,74.34,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210812,,1628740574867,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-18T04:01:50.024000+00:00,9.27,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210718,,1626580910024,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-03T04:01:58.323000+00:00,26.4,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210803,,1627963318323,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-19T04:02:03.915000+00:00,3.53,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210819,,1629345723915,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-18T04:02:13.911000+00:00,11.5,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210718,,1626580933911,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-03T04:02:22.214000+00:00,75.5,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210803,,1627963342214,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-19T04:02:27.802000+00:00,9.21,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-31,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,a877cb840f64dfb8b5791aeae8a8bba199d6cb60570269c12072d22284af6c52,landsat,79c1d7ea1ac3571a84af7438e229296401e61e881ffff684c1a3028ce98b0662,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210819,,1629345747802,2021-08-15,2021-07-16,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-11T03:56:01.641000+00:00,53.93,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210711,,1625975761641,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-27T03:56:08.143000+00:00,70.34,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210727,,1627358168143,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-12T03:56:14.867000+00:00,74.34,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20210812,,1628740574867,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-18T04:01:50.024000+00:00,9.27,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210718,,1626580910024,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-03T04:01:58.323000+00:00,26.4,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210803,,1627963318323,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-19T04:02:03.915000+00:00,3.53,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20210819,,1629345723915,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-07-18T04:02:13.911000+00:00,11.5,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210718,,1626580933911,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-03T04:02:22.214000+00:00,75.5,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210803,,1627963342214,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2021-08-19T04:02:27.802000+00:00,9.21,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,LANDSAT_8,LPGS_15.5.0,LPGS_15.5.0,Collection 2,76e28feaff3b7cf5c2f5d9f5cc9673784161963fe377426ac55a941886a15502,landsat,d6763bc90f62af540f5e3da6adb0a590b70e624b63b50b77599986103165ea1a,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20210819,,1629345747802,2021-08-25,2021-07-26,2021
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-07-30T03:56:31.404000+00:00,1.34,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,LANDSAT_8,LPGS_16.1.0,LPGS_16.1.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/1_LC08_133034_20220730,,1659153391404,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-07-05T04:02:08.745000+00:00,0.7,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,LANDSAT_8,LPGS_16.1.0,LPGS_16.1.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20220705,,1656993728745,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-07-21T04:02:11.959000+00:00,76.65,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,LANDSAT_8,LPGS_16.1.0,LPGS_16.1.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20220721,,1658376131959,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-08-06T04:02:22.174000+00:00,31.71,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,LANDSAT_8,LPGS_16.1.0,LPGS_16.1.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/1_LC08_134033_20220806,,1659758542174,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-07-05T04:02:32.632000+00:00,0.58,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,LANDSAT_8,LPGS_16.1.0,LPGS_16.1.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20220705,,1656993752632,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-08-06T04:02:46.056000+00:00,28.66,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,LANDSAT_8,LPGS_16.1.0,LPGS_16.1.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20220806,,1659758566056,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-08-22T04:02:50.176000+00:00,69.48,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,LANDSAT_8,LPGS_16.1.0,LPGS_16.1.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/1_LC08_134034_20220822,,1661140970176,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-07-06T03:55:58.349000+00:00,0.03,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,LANDSAT_9,LPGS_16.2.0,LPGS_16.2.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20220706,,1657079758349,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-07-22T03:56:02.791000+00:00,2.59,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,LANDSAT_9,LPGS_16.2.0,LPGS_16.2.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20220722,,1658462162791,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-08-07T03:56:15.078000+00:00,49.86,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,LANDSAT_9,LPGS_16.2.0,LPGS_16.2.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20220807,,1659844575078,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-08-23T03:56:20.808000+00:00,69.47,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,LANDSAT_9,LPGS_16.2.0,LPGS_16.2.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/2_LC09_133034_20220823,,1661226980808,2022-08-04,2022-07-05,2022
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,LANDSAT/LC08/C02/T1_L2,2022-07-13T04:01:42.379000+00:00,50.21,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,LANDSAT_9,LPGS_16.2.0,LPGS_16.2.0,Collection 2,7fdbc42cf147eed940481530b1a560f81012daf217e90c9840fa2ff7a03caff1,landsat,7eaafd34f0f785e5e9e4c6d32b6789b92d7a4288d99416b0ae8a19f63f815725,LANDSAT/LC08/C02/T1_L2/2_LC09_134033_20220713,,1657684902379,2022-08-04,2022-07-05,2022
