AOI_ID,AOI_geometry_hash,GEE_collection_ID,acquisition_datetime,exclusion_reason,experiment_design_hash,included,manifest_version,nominal_date,platform,processing_baseline_if_available,processing_version,product_version,query_config_hash,sensor,source_manifest_hash,support_end,support_midpoint,support_start,system:id,system:index,system:time_start,window_end,window_start,year
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-28T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-20,Terra MODIS,,061,061,aa90a96f8490edc538e2b7b2d4de0a7a689800214bde07491797ded2fc963e1b,modis,ab0b85cec62dd7038ebabd046481e36cfb7d246afac9198585371ce7f58cd7e4,2021-08-04,2021-07-31,2021-07-28,MODIS/061/MOD09Q1/2021_07_28,,1627430400000,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-05T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-20,Terra MODIS,,061,061,aa90a96f8490edc538e2b7b2d4de0a7a689800214bde07491797ded2fc963e1b,modis,ab0b85cec62dd7038ebabd046481e36cfb7d246afac9198585371ce7f58cd7e4,2021-08-12,2021-08-08,2021-08-05,MODIS/061/MOD09Q1/2021_08_05,,1628121600000,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-13T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-20,Terra MODIS,,061,061,aa90a96f8490edc538e2b7b2d4de0a7a689800214bde07491797ded2fc963e1b,modis,ab0b85cec62dd7038ebabd046481e36cfb7d246afac9198585371ce7f58cd7e4,2021-08-20,2021-08-16,2021-08-13,MODIS/061/MOD09Q1/2021_08_13,,1628812800000,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-21T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-20,Terra MODIS,,061,061,aa90a96f8490edc538e2b7b2d4de0a7a689800214bde07491797ded2fc963e1b,modis,ab0b85cec62dd7038ebabd046481e36cfb7d246afac9198585371ce7f58cd7e4,2021-08-28,2021-08-24,2021-08-21,MODIS/061/MOD09Q1/2021_08_21,,1629504000000,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-04T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-31,Terra MODIS,,061,061,aba547f899987715a4581be4a293ae1107a6134aa5be27834f3c6d31b4425365,modis,6c24a3a66d59d7afe98831b196b42278274ffc48bac6e90c1b99a8166a1cf020,2021-07-11,2021-07-07,2021-07-04,MODIS/061/MOD09Q1/2021_07_04,,1625356800000,2021-08-15,2021-07-16,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-12T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,Terra MODIS,,061,061,aba547f899987715a4581be4a293ae1107a6134aa5be27834f3c6d31b4425365,modis,6c24a3a66d59d7afe98831b196b42278274ffc48bac6e90c1b99a8166a1cf020,2021-07-19,2021-07-15,2021-07-12,MODIS/061/MOD09Q1/2021_07_12,,1626048000000,2021-08-15,2021-07-16,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-20T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,Terra MODIS,,061,061,aba547f899987715a4581be4a293ae1107a6134aa5be27834f3c6d31b4425365,modis,6c24a3a66d59d7afe98831b196b42278274ffc48bac6e90c1b99a8166a1cf020,2021-07-27,2021-07-23,2021-07-20,MODIS/061/MOD09Q1/2021_07_20,,1626739200000,2021-08-15,2021-07-16,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-28T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,Terra MODIS,,061,061,aba547f899987715a4581be4a293ae1107a6134aa5be27834f3c6d31b4425365,modis,6c24a3a66d59d7afe98831b196b42278274ffc48bac6e90c1b99a8166a1cf020,2021-08-04,2021-07-31,2021-07-28,MODIS/061/MOD09Q1/2021_07_28,,1627430400000,2021-08-15,2021-07-16,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-05T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,Terra MODIS,,061,061,aba547f899987715a4581be4a293ae1107a6134aa5be27834f3c6d31b4425365,modis,6c24a3a66d59d7afe98831b196b42278274ffc48bac6e90c1b99a8166a1cf020,2021-08-12,2021-08-08,2021-08-05,MODIS/061/MOD09Q1/2021_08_05,,1628121600000,2021-08-15,2021-07-16,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-13T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-07-31,Terra MODIS,,061,061,aba547f899987715a4581be4a293ae1107a6134aa5be27834f3c6d31b4425365,modis,6c24a3a66d59d7afe98831b196b42278274ffc48bac6e90c1b99a8166a1cf020,2021-08-20,2021-08-16,2021-08-13,MODIS/061/MOD09Q1/2021_08_13,,1628812800000,2021-08-15,2021-07-16,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-21T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-07-31,Terra MODIS,,061,061,aba547f899987715a4581be4a293ae1107a6134aa5be27834f3c6d31b4425365,modis,6c24a3a66d59d7afe98831b196b42278274ffc48bac6e90c1b99a8166a1cf020,2021-08-28,2021-08-24,2021-08-21,MODIS/061/MOD09Q1/2021_08_21,,1629504000000,2021-08-15,2021-07-16,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-04T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-08-10,Terra MODIS,,061,061,da130403b5a2870464b818c9686ce8dd452e67fd2415d0f936892c76ec8fa4b2,modis,116f15cffacd36260390c72f96462c3cecafac68c5c66faab94004862e3610d5,2021-07-11,2021-07-07,2021-07-04,MODIS/061/MOD09Q1/2021_07_04,,1625356800000,2021-08-25,2021-07-26,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-12T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2021-08-10,Terra MODIS,,061,061,da130403b5a2870464b818c9686ce8dd452e67fd2415d0f936892c76ec8fa4b2,modis,116f15cffacd36260390c72f96462c3cecafac68c5c66faab94004862e3610d5,2021-07-19,2021-07-15,2021-07-12,MODIS/061/MOD09Q1/2021_07_12,,1626048000000,2021-08-25,2021-07-26,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-20T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,Terra MODIS,,061,061,da130403b5a2870464b818c9686ce8dd452e67fd2415d0f936892c76ec8fa4b2,modis,116f15cffacd36260390c72f96462c3cecafac68c5c66faab94004862e3610d5,2021-07-27,2021-07-23,2021-07-20,MODIS/061/MOD09Q1/2021_07_20,,1626739200000,2021-08-25,2021-07-26,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-07-28T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,Terra MODIS,,061,061,da130403b5a2870464b818c9686ce8dd452e67fd2415d0f936892c76ec8fa4b2,modis,116f15cffacd36260390c72f96462c3cecafac68c5c66faab94004862e3610d5,2021-08-04,2021-07-31,2021-07-28,MODIS/061/MOD09Q1/2021_07_28,,1627430400000,2021-08-25,2021-07-26,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-05T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,Terra MODIS,,061,061,da130403b5a2870464b818c9686ce8dd452e67fd2415d0f936892c76ec8fa4b2,modis,116f15cffacd36260390c72f96462c3cecafac68c5c66faab94004862e3610d5,2021-08-12,2021-08-08,2021-08-05,MODIS/061/MOD09Q1/2021_08_05,,1628121600000,2021-08-25,2021-07-26,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-13T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,Terra MODIS,,061,061,da130403b5a2870464b818c9686ce8dd452e67fd2415d0f936892c76ec8fa4b2,modis,116f15cffacd36260390c72f96462c3cecafac68c5c66faab94004862e3610d5,2021-08-20,2021-08-16,2021-08-13,MODIS/061/MOD09Q1/2021_08_13,,1628812800000,2021-08-25,2021-07-26,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2021-08-21T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2021-08-10,Terra MODIS,,061,061,da130403b5a2870464b818c9686ce8dd452e67fd2415d0f936892c76ec8fa4b2,modis,116f15cffacd36260390c72f96462c3cecafac68c5c66faab94004862e3610d5,2021-08-28,2021-08-24,2021-08-21,MODIS/061/MOD09Q1/2021_08_21,,1629504000000,2021-08-25,2021-07-26,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-04T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,Terra MODIS,,061,061,90d566844949cd56e9fd228b32897d0843a5ed6c40d1adbe5bf8bf9f4ba27669,modis,b2bfa395bc8edfc494d8f42ff6149e79af07e70a0ecd694d26e8b1b755c0441e,2022-07-11,2022-07-07,2022-07-04,MODIS/061/MOD09Q1/2022_07_04,,1656892800000,2022-08-04,2022-07-05,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-12T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,Terra MODIS,,061,061,90d566844949cd56e9fd228b32897d0843a5ed6c40d1adbe5bf8bf9f4ba27669,modis,b2bfa395bc8edfc494d8f42ff6149e79af07e70a0ecd694d26e8b1b755c0441e,2022-07-19,2022-07-15,2022-07-12,MODIS/061/MOD09Q1/2022_07_12,,1657584000000,2022-08-04,2022-07-05,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-20T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,Terra MODIS,,061,061,90d566844949cd56e9fd228b32897d0843a5ed6c40d1adbe5bf8bf9f4ba27669,modis,b2bfa395bc8edfc494d8f42ff6149e79af07e70a0ecd694d26e8b1b755c0441e,2022-07-27,2022-07-23,2022-07-20,MODIS/061/MOD09Q1/2022_07_20,,1658275200000,2022-08-04,2022-07-05,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-28T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-20,Terra MODIS,,061,061,90d566844949cd56e9fd228b32897d0843a5ed6c40d1adbe5bf8bf9f4ba27669,modis,b2bfa395bc8edfc494d8f42ff6149e79af07e70a0ecd694d26e8b1b755c0441e,2022-08-04,2022-07-31,2022-07-28,MODIS/061/MOD09Q1/2022_07_28,,1658966400000,2022-08-04,2022-07-05,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-05T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,Terra MODIS,,061,061,90d566844949cd56e9fd228b32897d0843a5ed6c40d1adbe5bf8bf9f4ba27669,modis,b2bfa395bc8edfc494d8f42ff6149e79af07e70a0ecd694d26e8b1b755c0441e,2022-08-12,2022-08-08,2022-08-05,MODIS/061/MOD09Q1/2022_08_05,,1659657600000,2022-08-04,2022-07-05,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-13T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,Terra MODIS,,061,061,90d566844949cd56e9fd228b32897d0843a5ed6c40d1adbe5bf8bf9f4ba27669,modis,b2bfa395bc8edfc494d8f42ff6149e79af07e70a0ecd694d26e8b1b755c0441e,2022-08-20,2022-08-16,2022-08-13,MODIS/061/MOD09Q1/2022_08_13,,1660348800000,2022-08-04,2022-07-05,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-21T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-20,Terra MODIS,,061,061,90d566844949cd56e9fd228b32897d0843a5ed6c40d1adbe5bf8bf9f4ba27669,modis,b2bfa395bc8edfc494d8f42ff6149e79af07e70a0ecd694d26e8b1b755c0441e,2022-08-28,2022-08-24,2022-08-21,MODIS/061/MOD09Q1/2022_08_21,,1661040000000,2022-08-04,2022-07-05,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-04T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-31,Terra MODIS,,061,061,477b18a8cfea46934743fb6ecef8fa043a930e1a277d241063452eb9d864753f,modis,088081cac55078a6a20d061118a72621bb64a379460a552379058b291e804b39,2022-07-11,2022-07-07,2022-07-04,MODIS/061/MOD09Q1/2022_07_04,,1656892800000,2022-08-15,2022-07-16,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-12T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-31,Terra MODIS,,061,061,477b18a8cfea46934743fb6ecef8fa043a930e1a277d241063452eb9d864753f,modis,088081cac55078a6a20d061118a72621bb64a379460a552379058b291e804b39,2022-07-19,2022-07-15,2022-07-12,MODIS/061/MOD09Q1/2022_07_12,,1657584000000,2022-08-15,2022-07-16,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-20T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-31,Terra MODIS,,061,061,477b18a8cfea46934743fb6ecef8fa043a930e1a277d241063452eb9d864753f,modis,088081cac55078a6a20d061118a72621bb64a379460a552379058b291e804b39,2022-07-27,2022-07-23,2022-07-20,MODIS/061/MOD09Q1/2022_07_20,,1658275200000,2022-08-15,2022-07-16,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-28T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-31,Terra MODIS,,061,061,477b18a8cfea46934743fb6ecef8fa043a930e1a277d241063452eb9d864753f,modis,088081cac55078a6a20d061118a72621bb64a379460a552379058b291e804b39,2022-08-04,2022-07-31,2022-07-28,MODIS/061/MOD09Q1/2022_07_28,,1658966400000,2022-08-15,2022-07-16,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-05T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-31,Terra MODIS,,061,061,477b18a8cfea46934743fb6ecef8fa043a930e1a277d241063452eb9d864753f,modis,088081cac55078a6a20d061118a72621bb64a379460a552379058b291e804b39,2022-08-12,2022-08-08,2022-08-05,MODIS/061/MOD09Q1/2022_08_05,,1659657600000,2022-08-15,2022-07-16,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-13T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-07-31,Terra MODIS,,061,061,477b18a8cfea46934743fb6ecef8fa043a930e1a277d241063452eb9d864753f,modis,088081cac55078a6a20d061118a72621bb64a379460a552379058b291e804b39,2022-08-20,2022-08-16,2022-08-13,MODIS/061/MOD09Q1/2022_08_13,,1660348800000,2022-08-15,2022-07-16,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-21T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-07-31,Terra MODIS,,061,061,477b18a8cfea46934743fb6ecef8fa043a930e1a277d241063452eb9d864753f,modis,088081cac55078a6a20d061118a72621bb64a379460a552379058b291e804b39,2022-08-28,2022-08-24,2022-08-21,MODIS/061/MOD09Q1/2022_08_21,,1661040000000,2022-08-15,2022-07-16,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-04T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-08-10,Terra MODIS,,061,061,a58caac8a6172088d328e0f96b0bc4eb4d9b73d2ae358ad14202dfca87947abf,modis,c468d366561aa3c3f34833c56c0e289e82c2ebebe44764bbe759be28a4171c58,2022-07-11,2022-07-07,2022-07-04,MODIS/061/MOD09Q1/2022_07_04,,1656892800000,2022-08-25,2022-07-26,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-12T00:00:00+00:00,SUPPORT_INTERVAL_OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,2022-08-10,Terra MODIS,,061,061,a58caac8a6172088d328e0f96b0bc4eb4d9b73d2ae358ad14202dfca87947abf,modis,c468d366561aa3c3f34833c56c0e289e82c2ebebe44764bbe759be28a4171c58,2022-07-19,2022-07-15,2022-07-12,MODIS/061/MOD09Q1/2022_07_12,,1657584000000,2022-08-25,2022-07-26,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-20T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-08-10,Terra MODIS,,061,061,a58caac8a6172088d328e0f96b0bc4eb4d9b73d2ae358ad14202dfca87947abf,modis,c468d366561aa3c3f34833c56c0e289e82c2ebebe44764bbe759be28a4171c58,2022-07-27,2022-07-23,2022-07-20,MODIS/061/MOD09Q1/2022_07_20,,1658275200000,2022-08-25,2022-07-26,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-07-28T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-08-10,Terra MODIS,,061,061,a58caac8a6172088d328e0f96b0bc4eb4d9b73d2ae358ad14202dfca87947abf,modis,c468d366561aa3c3f34833c56c0e289e82c2ebebe44764bbe759be28a4171c58,2022-08-04,2022-07-31,2022-07-28,MODIS/061/MOD09Q1/2022_07_28,,1658966400000,2022-08-25,2022-07-26,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-05T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-08-10,Terra MODIS,,061,061,a58caac8a6172088d328e0f96b0bc4eb4d9b73d2ae358ad14202dfca87947abf,modis,c468d366561aa3c3f34833c56c0e289e82c2ebebe44764bbe759be28a4171c58,2022-08-12,2022-08-08,2022-08-05,MODIS/061/MOD09Q1/2022_08_05,,1659657600000,2022-08-25,2022-07-26,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-13T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-08-10,Terra MODIS,,061,061,a58caac8a6172088d328e0f96b0bc4eb4d9b73d2ae358ad14202dfca87947abf,modis,c468d366561aa3c3f34833c56c0e289e82c2ebebe44764bbe759be28a4171c58,2022-08-20,2022-08-16,2022-08-13,MODIS/061/MOD09Q1/2022_08_13,,1660348800000,2022-08-25,2022-07-26,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2022-08-21T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2022-08-10,Terra MODIS,,061,061,a58caac8a6172088d328e0f96b0bc4eb4d9b73d2ae358ad14202dfca87947abf,modis,c468d366561aa3c3f34833c56c0e289e82c2ebebe44764bbe759be28a4171c58,2022-08-28,2022-08-24,2022-08-21,MODIS/061/MOD09Q1/2022_08_21,,1661040000000,2022-08-25,2022-07-26,2022
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2023-07-04T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2023-07-20,Terra MODIS,,061,061,c4ccc300a24833829b3c597a2e81bf0624efa9b6adb228f8159a5d5c6dc46e5b,modis,19b947d7e28107c6865810e84ac81cfc32347f2239f53dfa38f7e2e3a566e969,2023-07-11,2023-07-07,2023-07-04,MODIS/061/MOD09Q1/2023_07_04,,1688428800000,2023-08-04,2023-07-05,2023
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2023-07-12T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2023-07-20,Terra MODIS,,061,061,c4ccc300a24833829b3c597a2e81bf0624efa9b6adb228f8159a5d5c6dc46e5b,modis,19b947d7e28107c6865810e84ac81cfc32347f2239f53dfa38f7e2e3a566e969,2023-07-19,2023-07-15,2023-07-12,MODIS/061/MOD09Q1/2023_07_12,,1689120000000,2023-08-04,2023-07-05,2023
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,MODIS/061/MOD09Q1,2023-07-20T00:00:00+00:00,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,2023-07-20,Terra MODIS,,061,061,c4ccc300a24833829b3c597a2e81bf0624efa9b6adb228f8159a5d5c6dc46e5b,modis,19b947d7e28107c6865810e84ac81cfc32347f2239f53dfa38f7e2e3a566e969,2023-07-27,2023-07-23,2023-07-20,MODIS/061/MOD09Q1/2023_07_20,,1689811200000,2023-08-04,2023-07-05,2023
