sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,train_n,test_n,block_n,RMSE,MAE,Bias,R2,Pearson_r,n
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,46368,13266,7,0.0006927871090072184,0.0005137945268281015,0.00042753573767316343,-0.6015348179836872,0.38473400158103266,13266
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,15456,4422,7,0.0007303703940258959,0.0004269401413338327,0.00034431283028559185,-0.8254917390577137,0.2814312525224756,4422
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,15310,4419,7,0.0007042543692592473,0.00045649061291431044,0.0003460339610257722,-0.6061251355601684,0.2511935271827438,4419
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,15456,4422,7,0.0006223620567121575,0.0004415827312681901,0.0003416009726456384,-0.2990768199312772,0.3868421319379265,4422
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,30766,8841,7,0.000717139987282272,0.00044942763651157383,0.0003525295962215979,-0.7112089752390363,0.26528383729381727,8841
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,30766,8841,7,0.0006628472174118801,0.00044911516715510425,0.00034439120625843117,-0.44775283593257265,0.3137038851260342,8841
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,46222,13263,7,0.0006852025711747477,0.0004489803608384982,0.0003512704427061931,-0.5663121698510538,0.2977708179648169,13263
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022,2025,W2022,12083,3274,7,0.05224227007046026,0.03914958495586066,0.0014051506038585898,0.9068348732070931,0.9523166687941298,3274
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2023,2025,W2023,2138,548,3,0.07059137598028031,0.05448812734802672,0.016389157439855813,0.8154357745203743,0.9086103747175305,548
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2024,2025,W2024,1266,276,6,0.06764427365713241,0.049925895823816825,0.0037547799859317457,0.898375524191819,0.9480683754382456,276
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,8128,1977,3,0.053539733695029824,0.04037357536051866,0.0035899860905659517,0.852500978705856,0.923718767626346,1977
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,2688,719,3,0.06827346952156188,0.05259598222955391,0.012216630620885377,0.8253192990729952,0.911570799068786,719
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,8451,2148,3,0.05446545186412877,0.041050142108610015,0.003422459540908481,0.8510837509047452,0.9228714196825822,2148
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022,2025,W2022,13909,4649,8,0.04243977178982583,0.03144820960137586,0.003971167940430692,0.9437647203519475,0.9718218350409531,4649
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2023,2025,W2023,7512,2041,7,0.05692273070566335,0.042897717841178684,0.009906260256460325,0.8807065036664014,0.9419698562391239,2041
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2024,2025,W2024,13287,4622,8,0.0468006133704405,0.03541812929324311,0.002393136354818145,0.9386064203163831,0.9691653163257485,4622
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,20914,6669,7,0.048468494582712046,0.03609247432505452,0.0052707351484224145,0.9265005051146824,0.9633171921109167,6669
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,20424,6654,7,0.05153238632600549,0.03916447740363563,0.003294449227933977,0.9202567549389731,0.9602000856350885,6654
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,33826,11282,7,0.04805523374212188,0.036039488148775,0.003796716335741947,0.9310538522116114,0.9654432866197488,11282
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,14148,4699,8,0.05380502565432854,0.041810091842077,0.0017484404082555314,0.9097512926228,0.9538587947303075,4699
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,6328,1258,7,0.08440037746049708,0.06663037185858246,0.007719033002918719,0.8185481548752885,0.9056852286799447,1258
