sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,7600,36,0.0584901305165188,0.04503133748764845,0.012785239807412795,0.853794478766587,0.9283384902968217,7600,1.0096618785959404,-0.08684201361887539,1542,30,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,7600,36,0.06253300632950952,0.048815279723445404,0.025225533197488038,0.8328843166949693,0.9283384902968215,7600,1.0196603020993638,-0.08023764090644259,3407,14,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,7600,36,0.0578555193786341,0.04462904041896063,0.010600932873072417,0.856949893379038,0.9283384902968221,7600,0.9840158514766824,-0.07405714267098151,10599,14,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,17909,38,0.05006921784395731,0.03965110734648129,-0.023712287234611506,0.9173339128165148,0.9675444137383522,17909,1.0991643454510596,-0.16737951243333016,9553,35,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,17909,38,0.044932542793768605,0.034549273714335416,-0.008470139341563637,0.9334255234074429,0.9675025309916212,17909,1.0610320578120123,-0.12893221423934947,27583,35,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,17909,38,0.04464589764614674,0.03421175916060658,-0.007327306725233761,0.9342722317891987,0.9675053737777558,17909,1.073956447795265,-0.13563047949186247,34987,31,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,16568,38,0.05509108279013218,0.04317819018236915,0.026377653833433812,0.8928239662336793,0.9579152505739952,16568,1.0792496661709425,-0.13150519453536613,17909,38,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,16568,38,0.051692188964026796,0.04000977461584566,0.018326872429813554,0.9056406564121209,0.9579175210622396,16568,1.0746511310238778,-0.13681388305902897,27078,35,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,16568,38,0.05280687952917729,0.04107725917475204,0.021311405094146765,0.9015272482172807,0.9579154505805947,16568,1.0699622319341187,-0.1310297786436726,45108,35,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,18284,38,0.058891845252075456,0.04541396737572629,0.010822740650289635,0.8832263754461875,0.9422307013350394,18284,0.8681876939524352,0.03911976395346556,7586,37,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,18284,38,0.05898624275908836,0.045753701454880634,-0.01158539385150041,0.8828517234559632,0.9422307013350388,18284,0.8642498987919686,0.018958040453997016,26061,37,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,18284,38,0.058234286064977256,0.044842095735336186,0.005149468072263693,0.8858194982521785,0.9422307013350386,18284,0.875268359338348,0.029407153629698035,43571,37,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,18534,38,0.05900188294732622,0.04579319669727293,0.004914597074393177,0.8799061185975815,0.9384835970767953,18534,0.8456852651181478,0.041134081009933154,18284,38,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,18534,38,0.05925386378154117,0.04601966677135719,0.007369004756481957,0.8788781522387047,0.9384835970767955,18534,0.8489322497382372,0.04187981729743684,25498,37,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,18534,38,0.058895580960937687,0.045552946838477056,-0.0029087186738358905,0.8803384681174954,0.9384835970767953,18534,0.8587874100842277,0.02641598042880544,43973,37,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,15551,35,0.03624660598390905,0.027561431220887465,0.01660449441336612,0.8721510616285327,0.9513309127597661,15551,0.9550248396612672,-0.07333017177038215,11178,35,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,15551,35,0.031523272715157126,0.021992034231091362,0.002979122471542552,0.9033003213765105,0.9514002945721363,15551,0.9130425688716752,-0.07631132132443352,27408,35,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,15551,35,0.03175531980308183,0.0223687698364485,0.004486545747267291,0.9018714426653909,0.9513909886157423,15551,0.917231146436867,-0.0758627237575698,14331,13,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,14402,35,0.035269936151248814,0.02626610631136995,0.006983263562047549,0.8783139152156845,0.939730276223802,14402,0.8816392661338747,-0.07116456543473856,15551,35,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,14402,35,0.03706704025822156,0.028385685550504577,0.0130978931824151,0.8655974865422584,0.9396880575404212,14402,0.9078603843933202,-0.07125140272137442,26729,35,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,14402,35,0.03559474866369445,0.026603784166960798,0.008356454289969084,0.8760622999640939,0.9397667563315728,14402,0.9000774742486002,-0.07417894915472259,42959,35,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,18695,35,0.0433380990268608,0.03165248999863326,0.027184642248042068,0.8166846677321052,0.9467043532517827,18695,1.0253966121147282,-0.10440612276157446,17967,35,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,18695,35,0.04014464341682655,0.028684970794269977,0.02237246507368614,0.8427052293657126,0.9467614900189663,18695,1.0090811804972573,-0.10475661593519081,36825,35,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,18695,35,0.036045299111886725,0.02514331499729132,0.014623088360544165,0.8731891707207454,0.9469256152318111,18695,0.992617842291237,-0.10806520302972142,51685,35,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,17860,35,0.02828557263221701,0.020223829105009437,-0.004497084435931162,0.9242928301773009,0.9670469677917982,17860,0.9366638829163044,-0.10702604748263059,18695,35,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,17860,35,0.02827682051858845,0.022063041939488465,0.007213233733134365,0.9243396735098364,0.9664970755413558,17860,0.9601152703877346,-0.10100255971020233,36662,35,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,17860,35,0.028510222071878217,0.022422659217676076,0.008407445029943467,0.9230854929807355,0.9664704414940009,17860,0.9644159785437897,-0.10087688855220564,55520,35,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,19142,35,0.03553354561527521,0.024386902222690666,-0.005457546475796002,0.878657967320127,0.9389346592816178,19142,0.8161238797241077,-0.035143176889861544,16731,35,3.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,19142,35,0.035319601687128215,0.024323734561791936,-0.003927437363198984,0.8801147450332452,0.9389343734900079,19142,0.824572221616096,-0.03545522355919861,35998,35,2.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,19142,35,0.0351286871898643,0.024482987528826227,-0.001127176331718611,0.881407283670005,0.938922762007576,19142,0.8295523171284108,-0.033719247503301575,55364,35,1.0
spatial_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,18857,35,0.039547335525910124,0.027772075569385383,0.0008144035717705953,0.8490652613307558,0.9222866377977146,18857,0.8216629959360076,-0.03074920913209006,19142,35,1.0
