sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,12687,16713,0.046070148540904285,0.03732653746158115,-0.0041181861554849515,0.7846679346487332,0.9015665060999233,16713.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,16713,12687,0.062203320580707495,0.047907242205850666,-8.449934237172737e-05,0.5492835946476717,0.7597508358031174,12687.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,29400,15086,0.061475395324515354,0.049261523954439626,-0.004645575306980219,0.6294179728801135,0.7947262887629984,15086.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,27773,16713,0.04424730832503061,0.03570880462495511,0.0001504174844607437,0.8013707539503774,0.9015665060999234,16713.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,31799,12687,0.061617806851134445,0.047811296725294584,0.0031562625689350427,0.5577287582062775,0.7597510924293702,12687.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,15456,14773,0.0013298251168003248,0.0005872734575451868,0.0004137313488029278,0.3939388296149433,0.6846512038476477,14773.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,14773,15456,0.0014509555707010035,0.00042938145468715924,0.0001475703992826289,0.4354492971776678,0.7730435304135691,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,15451,15456,0.0014565836101371134,0.0005634031813414178,0.00030755572954158864,0.4310611879269398,0.7379295806374344,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,15456,15451,0.0013085157081945543,0.00047643247177619336,0.00023976417898605498,0.44734291794366055,0.7261523568503349,15451.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,30907,14773,0.0013442533938723194,0.0005966171760984984,0.00041876893546789865,0.38071625504010354,0.6777878938574873,14773.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,30224,15456,0.0014531632725213236,0.000491101597169672,0.00022048038854714498,0.4337300056447416,0.7542704524822718,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,30229,15451,0.00131904844667325,0.000427134856548746,0.00017104290191358117,0.43841001761438936,0.7364089233386185,15451.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,15456,15456,0.0013847584624920727,0.0003768791173686719,0.0001537058001613732,0.313445009062185,0.6605503816106044,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,15456,15456,0.0016207969638333175,0.0005953821582650121,0.00031921974043041526,0.29554711367955055,0.6219374821236454,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,15456,15456,0.0016851334903434535,0.00044931866169993273,0.00011839519185036426,0.23851150941387256,0.6288864142530902,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,15456,15456,0.0015055499927801917,0.0005049913486683834,0.00021955546472160448,0.26814227076429475,0.5863725608921507,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,30912,15456,0.0014159008301284416,0.0003544193335616663,0.00011770075676551637,0.28221736797967933,0.6545554318662187,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,30912,15456,0.0016505247688718022,0.0005048409798958949,0.00019594835605921804,0.2694687206149766,0.6270163072911253,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,30912,15456,0.0015104394138503755,0.0005410725391284625,0.00026316844843871437,0.2633809926172165,0.5767511961641738,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,15310,15456,0.0013258721391058252,0.0003591277608119719,0.00013685788680475576,0.3705944583179578,0.6845417042536285,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,15456,15310,0.0016386610832371284,0.0006378644978451842,0.00033050284181644017,0.2866503457508096,0.6324994816547066,15310.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,15456,15310,0.0016299792523204446,0.0005106026448742111,0.0001846086333514678,0.2941891529181042,0.6607989593872651,15310.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,15310,15456,0.0014188872820369292,0.0004249103401946961,0.00011005997359414638,0.3499719561952145,0.7206711279825039,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,30766,15456,0.0013411704675844525,0.0003607143082724977,0.00013429372483543588,0.35598610688157983,0.6774151753731965,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,30912,15310,0.0016329956274583586,0.000567136729193348,0.0002491238579540332,0.29157444453971293,0.6459307737957793,15310.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,30766,15456,0.0014397368470155107,0.0004867862380631763,0.0001748726192975765,0.3307281774615535,0.695355512244121,15456.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,2138,5990,0.05428358999434066,0.04177413408840056,0.02648415133288917,0.8360532513980201,0.9380110946666326,5990.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,5990,2138,0.07548904904023856,0.06077724995677682,-0.0288249105576118,0.7670874704911915,0.8971314650231682,2138.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,554,2134,0.06990054917738506,0.055653400406998364,-0.007716869420527984,0.8000488479968709,0.897061527152261,2134.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,2134,554,0.0677567412881227,0.05299571747037581,0.0035192498185191976,0.8058406356948482,0.8993698841671418,554.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,2688,5763,0.053523400386310635,0.04111361572459763,0.02555956720078872,0.8395726692744767,0.9379456509355547,5763.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,6317,2134,0.07469153405192915,0.060068623776728274,-0.02661164685924617,0.7717002196919015,0.8970615271522606,2134.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,7897,554,0.06854822517181931,0.05441156076229819,-0.013265564146393016,0.8012780915836991,0.8993698841671419,554.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,7512,13402,0.04568480114787748,0.03664518847956238,-0.02431087563840602,0.921608313858142,0.9718261433634547,13402.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,13402,7512,0.05831890376654689,0.04484906944495885,0.02135710274262967,0.8573854270431562,0.9366881003772168,7512.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,12912,7512,0.058267458444360085,0.04478296326666053,0.02142496501276077,0.8576369275386156,0.9366915642252386,7512.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,7512,12912,0.04868541838093589,0.03848727605997819,-0.022315609892435632,0.9150262676811147,0.966092467548376,12912.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,20424,13402,0.03940413222308189,0.030257188588658907,-0.008444763842009834,0.9416810006736899,0.9717944532251399,13402.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,26314,7512,0.05833064713917312,0.04484793932328019,0.021491356766819455,0.857327986159174,0.9366896479272597,7512.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,20914,12912,0.043939598093723206,0.03378204289487004,-0.007666891451118851,0.9307851883050655,0.9660276017362387,12912.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,6328,14595,0.06149886885958484,0.048215245116981324,0.032513283162225584,0.8644420022703332,0.9499340830148406,14595.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,14595,6328,0.08067711706682726,0.061176256760571694,-0.0326365030880091,0.7884190598306374,0.9072391821123642,6328.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,14195,6328,0.07481848148892173,0.05680629261887515,-0.011755923151102389,0.8180326039460225,0.9072391821123642,6328.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,6328,14195,0.058702341006137644,0.045265696610106515,0.01233406115229549,0.8795946194635139,0.9410328455224395,14195.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,20523,14595,0.057763060787595175,0.04498068355176391,0.02466026388016531,0.8804109859718091,0.9499340830148403,14595.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,28790,6328,0.07715395433559533,0.058309260547245625,-0.022547130990736325,0.8064950047467621,0.9072391821123635,6328.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,20923,14195,0.05831675162857032,0.04527384817392174,-0.010347293860917466,0.8811712024666856,0.9410328455224395,14195.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,8400,12706,0.03886965779581922,0.03111302008050187,0.02351348380243396,0.8322515742038525,0.9482426145900288,12706.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,12706,8400,0.04536385945066904,0.0338518482187343,-0.023615167913150895,0.8493912467143401,0.9461951844123531,8400.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,12075,8400,0.04227902652767896,0.03154473186569621,-0.0172247589512238,0.8691781822239515,0.9461792308758763,8400.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,8400,12075,0.03763355445584325,0.029086353526619726,0.018248149614482574,0.8716818192860646,0.9521700846902155,12075.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,20475,12706,0.03304533166066557,0.024879948430124036,0.013287725034188628,0.8787568394279246,0.9482644519559599,12706.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,24781,8400,0.04371051121131367,0.03256198355465414,-0.020494405359912683,0.8601694735882817,0.9461891637248123,8400.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,21106,12075,0.03243492546419093,0.02279161139607009,0.003586984938633921,0.9046845013793174,0.9522346247991165,12075.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,COMPLETED,2022,14011,14703,0.025353950319832477,0.018534272747081696,0.008889819944256607,0.9244348693776148,0.966782859863977,14703.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,COMPLETED,2023,14703,14011,0.027839072943496766,0.01969530908039197,-0.008986801456816263,0.9243597322151305,0.9662889295771361,14011.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,COMPLETED,2023,14562,14011,0.038005538734378064,0.029550162381373687,-0.026129637810724155,0.8590265572076883,0.9664600367904885,14011.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,14011,14562,0.04545179642069181,0.033292193244628523,0.02912906751586493,0.8086147833722602,0.9457706831341173,14562.0
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,28573,14703,0.02407645598544376,0.01676675317130867,-0.0039027528984233863,0.9318579355216542,0.96691177592181,14703.0
