sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,18534,38,0.05934030109090616,0.04581143519654649,-0.007492115252160989,0.8785245184948514,0.9384835970767953,0.8642498987919686,0.018958040453997016,26061,37
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,18534,38,0.05925386378154117,0.04601966677135719,0.007369004756481957,0.8788781522387047,0.9384835970767955,0.8489322497382372,0.04187981729743684,25498,37
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,18534,38,0.058895580960937687,0.045552946838477056,-0.0029087186738358905,0.8803384681174954,0.9384835970767953,0.8587874100842277,0.02641598042880544,43973,37
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022,2025,W2022,14402,35,0.03454308401304169,0.024798986988563688,0.00042867935370590886,0.8832777128732185,0.9398939267460994,0.8758736678944793,-0.07642250632300693,16230,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2023,2025,W2023,14402,35,0.04179979030792619,0.03297068446445285,0.022192160981763416,0.8290851582244124,0.9396607384905498,0.9550248396612672,-0.07333017177038215,11178,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2024,2025,W2024,14402,35,0.035269936151248814,0.02626610631136995,0.006983263562047549,0.8783139152156845,0.939730276223802,0.8816392661338747,-0.07116456543473856,15551,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,14402,35,0.03591315871998442,0.026890494389180706,0.009310653339956813,0.8738350322812544,0.9397939571497603,0.9130425688716752,-0.07631132132443352,27408,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,14402,35,0.03706704025822156,0.028385685550504577,0.0130978931824151,0.8655974865422584,0.9396880575404212,0.9078603843933202,-0.07125140272137442,26729,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,14402,35,0.03559474866369445,0.026603784166960798,0.008356454289969084,0.8760622999640939,0.9397667563315728,0.9000774742486002,-0.07417894915472259,42959,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2022,2025,W2022,17860,35,0.029058295020615868,0.023174204003571678,0.011118708036908146,0.9200999008990169,0.9664736118074101,0.9835175731411916,-0.10294772735938282,18858,35
spatial_aggregation_order,reflectance_first,multi_aoi,AOI-03,modis,2023,2025,W2023,17860,35,0.03322672859173701,0.027380204695299833,0.020109128936519942,0.8955322530204374,0.9663641536688287,1.0253966121147282,-0.10440612276157446,17967,35
