sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,slope,intercept,train_n,train_block_n
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-00,sentinel2,2024,2025,R2025-H1,1,0.5747983935698915,0.18346413673472678,8101,39
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-00,sentinel2,2023;2024,2025,R2025-H2,2,0.6419852770970093,0.1496116379591073,21587,39
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-00,sentinel2,2022;2023;2024,2025,R2025-H3,3,0.6309323729346593,0.1581060285129427,27515,39
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,landsat,2023,2024,R2024-H1,1,0.09942325995912292,-0.005116697230375914,15205,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,landsat,2022;2023,2024,R2024-H2,2,0.09368817380066649,-0.004839204309057775,24912,34
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,landsat,2021;2022;2023,2024,R2024-H3,3,0.09113923055075132,-0.00477477441871408,36059,34
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,landsat,2024,2025,R2025-H1,1,0.09032936401695758,-0.004595983524886811,10862,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,landsat,2023;2024,2025,R2025-H2,2,0.0957831525544123,-0.004907984590122798,26067,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,landsat,2022;2023;2024,2025,R2025-H3,3,0.09268951687021242,-0.004766571779945376,35773,34
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,modis,2023,2024,R2024-H1,1,0.08181425079727768,-0.0045980798463686155,19735,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,modis,2022;2023,2024,R2024-H2,2,0.08284881497240304,-0.004618259351742836,39544,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,modis,2021;2022;2023,2024,R2024-H3,3,0.08289068916298353,-0.004692017593609588,57820,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,modis,2024,2025,R2025-H1,1,0.051228039399220285,-0.002806461234940477,19776,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,modis,2023;2024,2025,R2025-H2,2,0.0654850316583946,-0.00364074267761337,39511,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,modis,2022;2023;2024,2025,R2025-H3,3,0.0706107227935935,-0.0039203365668231275,59320,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,sentinel2,2023,2024,R2024-H1,1,0.07800826035853067,-0.0025849262746615144,13138,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,sentinel2,2022;2023,2024,R2024-H2,2,0.0775695382600132,-0.0025580623026377775,29058,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,sentinel2,2021;2022;2023,2024,R2024-H3,3,0.07967521620338647,-0.0026400966466326964,48530,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,sentinel2,2024,2025,R2025-H1,1,0.05780362482507899,-0.00172541687679959,19112,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,sentinel2,2023;2024,2025,R2025-H2,2,0.06486906212765299,-0.0020237845704211476,32250,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-01,sentinel2,2022;2023;2024,2025,R2025-H3,3,0.06920884771339007,-0.0021993962566781997,48170,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,landsat,2023,2024,R2024-H1,1,1.0008740019741795,-0.08271797343493792,581,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,landsat,2022;2023,2024,R2024-H2,2,0.9661132222807101,-0.07377765225632299,1550,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,R2024-H3,3,0.9946545582517156,-0.08394853482280729,1182,2
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,1.0136239496999098,-0.0890809956309846,1521,30
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,0.9819108407963006,-0.06466252598241873,1097,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,0.9600352665543723,-0.06390468937935878,2066,6
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,1.0508661202525462,-0.14501932471392687,2351,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,1.007312870016364,-0.09640237332830254,12160,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,1.005329688301767,-0.09282149069947943,12557,22
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,1.1023545865039992,-0.13516002409519512,11497,38
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,1.0855528539553627,-0.13248260885890528,13359,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,1.0588626440950335,-0.11837780913759322,23168,31
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,0.8686193484654517,0.012634893056683472,3484,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,0.8634180279478205,0.01322650750490778,15302,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,0.8818208440187106,0.019649630755456726,23555,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,0.845901107842799,0.05366134248002785,15496,38
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,0.8552458693400452,0.04139524646153675,18099,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,0.8651997216361405,0.026236812376418783,29917,36
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,0.9512361900068829,-0.07268321838949679,8852,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,0.925638022220041,-0.07614377371191083,18882,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,0.9198184547020168,-0.07674277937107404,10433,13
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,0.889605834507951,-0.07171354850315076,10134,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,0.9146149701796158,-0.07143639918646519,18986,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,0.9116950085663165,-0.07435319239395877,29016,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,0.9841422918695247,-0.11173212323805953,9089,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,0.9409431810850631,-0.10353107343587004,13793,30
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,0.9537394257968685,-0.11053108929475047,21772,29
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,0.9616340270987686,-0.10390710693171074,12878,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,0.9693162941047739,-0.10670352279594617,21967,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,0.9451733994774643,-0.10236860067712883,25664,30
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,0.7733040842626465,-0.02408047052271403,7151,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,0.8149409092584796,-0.030836593220070846,22802,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,0.8211855963911471,-0.029862994039108498,35182,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,0.847771577654368,-0.035038660591043075,9944,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,sentinel2,2023;2024,2025,R2025-H2,2,0.8181085389843844,-0.03111829867783869,17095,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,rolling_origin,AOI-03,sentinel2,2022;2023;2024,2025,R2025-H3,3,0.8277882324330165,-0.032655307548079576,32746,35
