AOI_ID,FCOVER_cell_id,block_col,block_crs,block_id,block_row,block_size_m,cell_center_lat,cell_center_lon,cell_center_x_m,cell_center_y_m,cell_col,cell_row,development_reserve_assignment
AOI-00,AOI-00_r0053_c0054,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.47619047746042,541811.7484274401,4205261.549987723,54,53,development
AOI-00,AOI-00_r0053_c0055,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.47916666793662,542073.0733406277,4205262.89117155,55,53,development
AOI-00,AOI-00_r0053_c0056,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.48214285841283,542334.3982815938,4205264.240712199,56,53,development
AOI-00,AOI-00_r0053_c0057,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.48511904888903,542595.723250511,4205265.598609683,57,53,development
AOI-00,AOI-00_r0053_c0058,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.48809523936524,542857.0482475515,4205266.964864008,58,53,development
AOI-00,AOI-00_r0053_c0059,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.49107142984144,543118.3732728871,4205268.3394751875,59,53,development
AOI-00,AOI-00_r0053_c0060,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.49404762031764,543379.6983266922,4205269.7224432295,60,53,development
AOI-00,AOI-00_r0053_c0061,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.49702381079385,543641.0234091382,4205271.113768145,61,53,development
AOI-00,AOI-00_r0053_c0062,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.50000000127005,543902.3485203978,4205272.513449945,62,53,development
AOI-00,AOI-00_r0053_c0063,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.50297619174626,544163.6736606433,4205273.921488638,63,53,development
AOI-00,AOI-00_r0053_c0064,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.50595238222246,544424.9988300473,4205275.337884238,64,53,development
AOI-00,AOI-00_r0053_c0065,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.50892857269866,544686.3240287822,4205276.762636752,65,53,development
AOI-00,AOI-00_r0053_c0066,3,EPSG:32647,AOI-00_b_3_2,2,5000,37.994047619057156,99.51190476317487,544947.6492570207,4205278.195746191,66,53,development
AOI-00,AOI-00_r0053_c0067,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.51488095365107,545208.974514935,4205279.637212566,67,53,development
AOI-00,AOI-00_r0053_c0068,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.51785714412728,545470.2998026967,4205281.087035889,68,53,development
AOI-00,AOI-00_r0053_c0069,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.52083333460348,545731.6251204804,4205282.545216169,69,53,development
AOI-00,AOI-00_r0053_c0070,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.52380952507968,545992.9504684577,4205284.01175342,70,53,development
AOI-00,AOI-00_r0053_c0071,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.52678571555589,546254.2758468008,4205285.48664765,71,53,development
AOI-00,AOI-00_r0053_c0072,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.52976190603209,546515.6012556823,4205286.969898868,72,53,development
AOI-00,AOI-00_r0053_c0073,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.5327380965083,546776.9266952747,4205288.461507091,73,53,development
AOI-00,AOI-00_r0053_c0074,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.5357142869845,547038.2521657505,4205289.961472324,74,53,development
AOI-00,AOI-00_r0053_c0075,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.5386904774607,547299.5776672822,4205291.469794582,75,53,development
AOI-00,AOI-00_r0053_c0076,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.54166666793691,547560.9032000422,4205292.986473874,76,53,development
AOI-00,AOI-00_r0053_c0077,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.54464285841311,547822.228764202,4205294.511510213,77,53,development
AOI-00,AOI-00_r0053_c0078,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.54761904888932,548083.5543599363,4205296.044903609,78,53,development
AOI-00,AOI-00_r0053_c0079,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.55059523936552,548344.8799874163,4205297.586654074,79,53,development
AOI-00,AOI-00_r0053_c0080,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.55357142984172,548606.2056468147,4205299.136761619,80,53,development
AOI-00,AOI-00_r0053_c0081,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.55654762031793,548867.5313383038,4205300.695226257,81,53,development
AOI-00,AOI-00_r0053_c0082,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.55952381079413,549128.8570620562,4205302.262047997,82,53,development
AOI-00,AOI-00_r0053_c0083,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.56250000127034,549390.1828182444,4205303.837226852,83,53,development
AOI-00,AOI-00_r0053_c0084,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.56547619174654,549651.5086070409,4205305.420762833,84,53,development
AOI-00,AOI-00_r0053_c0085,4,EPSG:32647,AOI-00_b_4_2,2,5000,37.994047619057156,99.56845238222274,549912.834428618,4205307.012655955,85,53,development
AOI-00,AOI-00_r0053_c0086,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.57142857269895,550174.1602831471,4205308.612906225,86,53,reserve
AOI-00,AOI-00_r0053_c0087,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.57440476317515,550435.4861708032,4205310.221513659,87,53,reserve
AOI-00,AOI-00_r0053_c0088,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.57738095365136,550696.8120917573,4205311.838478265,88,53,reserve
AOI-00,AOI-00_r0053_c0089,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.58035714412756,550958.138046182,4205313.463800058,89,53,reserve
AOI-00,AOI-00_r0053_c0090,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.58333333460376,551219.4640342499,4205315.097479049,90,53,reserve
AOI-00,AOI-00_r0053_c0091,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.58630952507997,551480.7900561334,4205316.739515251,91,53,reserve
AOI-00,AOI-00_r0053_c0092,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.58928571555617,551742.1161120048,4205318.389908674,92,53,reserve
AOI-00,AOI-00_r0053_c0093,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.59226190603238,552003.4422020369,4205320.048659332,93,53,reserve
AOI-00,AOI-00_r0053_c0094,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.59523809650858,552264.768326402,4205321.715767237,94,53,reserve
AOI-00,AOI-00_r0053_c0095,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.59821428698478,552526.0944852713,4205323.391232402,95,53,reserve
AOI-00,AOI-00_r0053_c0096,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.60119047746099,552787.4206788198,4205325.075054838,96,53,reserve
AOI-00,AOI-00_r0053_c0097,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.60416666793719,553048.7469072186,4205326.767234558,97,53,reserve
AOI-00,AOI-00_r0053_c0098,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.6071428584134,553310.0731706403,4205328.467771577,98,53,reserve
AOI-00,AOI-00_r0053_c0099,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.6101190488896,553571.3994692573,4205330.176665903,99,53,reserve
AOI-00,AOI-00_r0053_c0100,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.6130952393658,553832.7258032423,4205331.893917551,100,53,reserve
AOI-00,AOI-00_r0053_c0101,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.61607142984201,554094.0521727675,4205333.619526535,101,53,reserve
AOI-00,AOI-00_r0053_c0102,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.61904762031821,554355.3785780054,4205335.353492867,102,53,reserve
AOI-00,AOI-00_r0053_c0103,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.62202381079442,554616.7050191285,4205337.095816559,103,53,reserve
AOI-00,AOI-00_r0053_c0104,5,EPSG:32647,AOI-00_b_5_2,2,5000,37.994047619057156,99.62500000127062,554878.0314963082,4205338.846497625,104,53,reserve
AOI-00,AOI-00_r0053_c0105,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.62797619174682,555139.3580097192,4205340.605536077,105,53,development
AOI-00,AOI-00_r0053_c0106,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.63095238222303,555400.6845595328,4205342.372931927,106,53,development
AOI-00,AOI-00_r0053_c0107,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.63392857269923,555662.0111459214,4205344.148685192,107,53,development
AOI-00,AOI-00_r0053_c0108,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.63690476317544,555923.3377690575,4205345.93279588,108,53,development
AOI-00,AOI-00_r0053_c0109,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.63988095365164,556184.6644291137,4205347.72526401,109,53,development
AOI-00,AOI-00_r0053_c0110,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.64285714412785,556445.9911262624,4205349.526089591,110,53,development
AOI-00,AOI-00_r0053_c0111,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.64583333460405,556707.3178606759,4205351.335272637,111,53,development
AOI-00,AOI-00_r0053_c0112,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.64880952508025,556968.6446325255,4205353.152813164,112,53,development
AOI-00,AOI-00_r0053_c0113,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.65178571555646,557229.9714419863,4205354.978711181,113,53,development
AOI-00,AOI-00_r0053_c0114,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.65476190603266,557491.2982892293,4205356.812966706,114,53,development
AOI-00,AOI-00_r0053_c0115,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.65773809650887,557752.6251744269,4205358.65557975,115,53,development
AOI-00,AOI-00_r0053_c0116,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.66071428698507,558013.9520977518,4205360.506550328,116,53,development
AOI-00,AOI-00_r0053_c0117,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.66369047746127,558275.2790593763,4205362.365878453,117,53,development
AOI-00,AOI-00_r0053_c0118,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.66666666793748,558536.6060594729,4205364.2335641375,118,53,development
AOI-00,AOI-00_r0053_c0119,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.66964285841368,558797.9330982141,4205366.109607398,119,53,development
AOI-00,AOI-00_r0053_c0120,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.67261904888989,559059.2601757721,4205367.994008248,120,53,development
AOI-00,AOI-00_r0053_c0121,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.67559523936609,559320.5872923187,4205369.8867667,121,53,development
AOI-00,AOI-00_r0053_c0122,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.6785714298423,559581.9144480281,4205371.787882769,122,53,development
AOI-00,AOI-00_r0053_c0123,6,EPSG:32647,AOI-00_b_6_2,2,5000,37.994047619057156,99.6815476203185,559843.2416430719,4205373.697356468,123,53,development
AOI-00,AOI-00_r0053_c0124,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.6845238107947,560104.5688776224,4205375.615187812,124,53,development
AOI-00,AOI-00_r0053_c0125,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.6875000012709,560365.8961518522,4205377.541376816,125,53,development
AOI-00,AOI-00_r0053_c0126,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.69047619174711,560627.2234659337,4205379.4759234935,126,53,development
AOI-00,AOI-00_r0053_c0127,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.69345238222331,560888.5508200391,4205381.418827858,127,53,development
AOI-00,AOI-00_r0053_c0128,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.69642857269952,561149.8782143412,4205383.370089925,128,53,development
AOI-00,AOI-00_r0053_c0129,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.69940476317572,561411.2056490124,4205385.32970971,129,53,development
AOI-00,AOI-00_r0053_c0130,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.70238095365193,561672.5331242238,4205387.297687225,130,53,development
AOI-00,AOI-00_r0053_c0131,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.70535714412813,561933.8606401501,4205389.274022487,131,53,development
AOI-00,AOI-00_r0053_c0132,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.70833333460433,562195.1881969629,4205391.258715509,132,53,development
AOI-00,AOI-00_r0053_c0133,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.71130952508054,562456.5157948344,4205393.251766306,133,53,development
AOI-00,AOI-00_r0053_c0134,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.71428571555674,562717.843433937,4205395.253174894,134,53,development
AOI-00,AOI-00_r0053_c0135,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.71726190603295,562979.1711144432,4205397.262941287,135,53,development
AOI-00,AOI-00_r0053_c0136,7,EPSG:32647,AOI-00_b_7_2,2,5000,37.994047619057156,99.72023809650915,563240.4988365256,4205399.2810654985,136,53,development
AOI-00,AOI-00_r0054_c0000,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.3154761917454,527701.3588042015,4204871.320365606,0,54,development
AOI-00,AOI-00_r0054_c0001,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.31845238222161,527962.6930325066,4204872.210270924,1,54,development
AOI-00,AOI-00_r0054_c0002,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.32142857269781,528224.0272792827,4204873.108532398,2,54,development
AOI-00,AOI-00_r0054_c0003,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.32440476317402,528485.3615447023,4204874.015150034,3,54,development
AOI-00,AOI-00_r0054_c0004,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.32738095365022,528746.6958289382,4204874.93012384,4,54,development
AOI-00,AOI-00_r0054_c0005,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.33035714412642,529008.0301321616,4204875.853453822,5,54,development
AOI-00,AOI-00_r0054_c0006,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.33333333460263,529269.3644545474,4204876.785139988,6,54,development
AOI-00,AOI-00_r0054_c0007,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.33630952507883,529530.6987962674,4204877.725182344,7,54,development
AOI-00,AOI-00_r0054_c0008,0,EPSG:32647,AOI-00_b_0_1,1,5000,37.991071428580966,99.33928571555504,529792.0331574938,4204878.673580897,8,54,development
AOI-00,AOI-00_r0054_c0009,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.34226190603124,530053.3675383995,4204879.630335653,9,54,development
AOI-00,AOI-00_r0054_c0010,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.34523809650744,530314.7019391571,4204880.595446622,10,54,development
AOI-00,AOI-00_r0054_c0011,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.34821428698365,530576.0363599389,4204881.568913809,11,54,development
AOI-00,AOI-00_r0054_c0012,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.35119047745985,530837.3708009179,4204882.550737221,12,54,development
AOI-00,AOI-00_r0054_c0013,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.35416666793606,531098.7052622663,4204883.540916865,13,54,development
AOI-00,AOI-00_r0054_c0014,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.35714285841226,531360.0397441561,4204884.539452751,14,54,development
AOI-00,AOI-00_r0054_c0015,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.36011904888846,531621.3742467616,4204885.546344884,15,54,development
AOI-00,AOI-00_r0054_c0016,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.36309523936467,531882.7087702546,4204886.561593272,16,54,development
AOI-00,AOI-00_r0054_c0017,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.36607142984087,532144.0433148076,4204887.585197923,17,54,development
AOI-00,AOI-00_r0054_c0018,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.36904762031708,532405.3778805933,4204888.617158844,18,54,development
AOI-00,AOI-00_r0054_c0019,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.37202381079328,532666.7124677842,4204889.657476043,19,54,development
AOI-00,AOI-00_r0054_c0020,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.37500000126948,532928.047076553,4204890.706149527,20,54,development
AOI-00,AOI-00_r0054_c0021,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.37797619174569,533189.3817070721,4204891.763179306,21,54,development
AOI-00,AOI-00_r0054_c0022,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.38095238222189,533450.7163595144,4204892.828565386,22,54,development
AOI-00,AOI-00_r0054_c0023,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.3839285726981,533712.0510340511,4204893.902307773,23,54,development
AOI-00,AOI-00_r0054_c0024,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.3869047631743,533973.3857308571,4204894.984406479,24,54,development
AOI-00,AOI-00_r0054_c0025,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.3898809536505,534234.7204501041,4204896.07486151,25,54,development
AOI-00,AOI-00_r0054_c0026,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.39285714412671,534496.0551919645,4204897.1736728735,26,54,development
AOI-00,AOI-00_r0054_c0027,1,EPSG:32647,AOI-00_b_1_1,1,5000,37.991071428580966,99.39583333460291,534757.3899566109,4204898.280840579,27,54,development
AOI-00,AOI-00_r0054_c0028,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.39880952507912,535018.724744216,4204899.396364634,28,54,reserve
AOI-00,AOI-00_r0054_c0029,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.40178571555532,535280.0595549522,4204900.520245048,29,54,reserve
AOI-00,AOI-00_r0054_c0030,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.40476190603152,535541.3943889922,4204901.652481827,30,54,reserve
AOI-00,AOI-00_r0054_c0031,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.40773809650773,535802.7292465087,4204902.79307498,31,54,reserve
AOI-00,AOI-00_r0054_c0032,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.41071428698393,536064.064127673,4204903.942024518,32,54,reserve
AOI-00,AOI-00_r0054_c0033,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.41369047746014,536325.3990326602,4204905.099330446,33,54,reserve
AOI-00,AOI-00_r0054_c0034,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.41666666793634,536586.7339616414,4204906.264992775,34,54,reserve
AOI-00,AOI-00_r0054_c0035,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.41964285841254,536848.0689147895,4204907.439011512,35,54,reserve
AOI-00,AOI-00_r0054_c0036,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.42261904888875,537109.4038922769,4204908.621386669,36,54,reserve
AOI-00,AOI-00_r0054_c0037,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.42559523936495,537370.7388942764,4204909.812118249,37,54,reserve
AOI-00,AOI-00_r0054_c0038,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.42857142984116,537632.0739209604,4204911.011206267,38,54,reserve
AOI-00,AOI-00_r0054_c0039,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.43154762031736,537893.4089725015,4204912.218650728,39,54,reserve
AOI-00,AOI-00_r0054_c0040,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.43452381079356,538154.7440490724,4204913.4344516415,40,54,reserve
AOI-00,AOI-00_r0054_c0041,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.43750000126977,538416.0791508446,4204914.658609018,41,54,reserve
AOI-00,AOI-00_r0054_c0042,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.44047619174597,538677.4142779927,4204915.8911228655,42,54,reserve
AOI-00,AOI-00_r0054_c0043,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.44345238222218,538938.7494306883,4204917.131993193,43,54,reserve
AOI-00,AOI-00_r0054_c0044,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.44642857269838,539200.0846091041,4204918.381220009,44,54,reserve
AOI-00,AOI-00_r0054_c0045,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.44940476317458,539461.4198134126,4204919.6388033265,45,54,reserve
AOI-00,AOI-00_r0054_c0046,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.45238095365079,539722.7550437863,4204920.90474315,46,54,reserve
AOI-00,AOI-00_r0054_c0047,2,EPSG:32647,AOI-00_b_2_1,1,5000,37.991071428580966,99.45535714412699,539984.0903003978,4204922.179039491,47,54,reserve
AOI-00,AOI-00_r0054_c0048,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.4583333346032,540245.4255834199,4204923.461692359,48,54,development
AOI-00,AOI-00_r0054_c0049,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.4613095250794,540506.7608930249,4204924.752701765,49,54,development
AOI-00,AOI-00_r0054_c0050,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.4642857155556,540768.0962293844,4204926.052067716,50,54,development
AOI-00,AOI-00_r0054_c0051,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.46726190603181,541029.4315926733,4204927.359790223,51,54,development
AOI-00,AOI-00_r0054_c0052,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.47023809650801,541290.766983063,4204928.675869295,52,54,development
AOI-00,AOI-00_r0054_c0053,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.47321428698422,541552.1024007259,4204930.000304942,53,54,development
AOI-00,AOI-00_r0054_c0054,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.47619047746042,541813.4378458348,4204931.333097174,54,54,development
AOI-00,AOI-00_r0054_c0055,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.47916666793662,542074.7733185622,4204932.674246001,55,54,development
AOI-00,AOI-00_r0054_c0056,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.48214285841283,542336.1088190807,4204934.023751433,56,54,development
AOI-00,AOI-00_r0054_c0057,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.48511904888903,542597.444347563,4204935.381613481,57,54,development
AOI-00,AOI-00_r0054_c0058,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.48809523936524,542858.7799041815,4204936.747832152,58,54,development
AOI-00,AOI-00_r0054_c0059,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.49107142984144,543120.1154891077,4204938.122407459,59,54,development
AOI-00,AOI-00_r0054_c0060,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.49404762031764,543381.4511025164,4204939.505339411,60,54,development
AOI-00,AOI-00_r0054_c0061,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.49702381079385,543642.7867445791,4204940.896628019,61,54,development
AOI-00,AOI-00_r0054_c0062,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.50000000127005,543904.1224154683,4204942.296273293,62,54,development
AOI-00,AOI-00_r0054_c0063,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.50297619174626,544165.4581153567,4204943.704275242,63,54,development
AOI-00,AOI-00_r0054_c0064,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.50595238222246,544426.7938444167,4204945.120633879,64,54,development
AOI-00,AOI-00_r0054_c0065,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.50892857269866,544688.1296028212,4204946.545349212,65,54,development
AOI-00,AOI-00_r0054_c0066,3,EPSG:32647,AOI-00_b_3_1,1,5000,37.991071428580966,99.51190476317487,544949.4653907424,4204947.978421255,66,54,development
AOI-00,AOI-00_r0054_c0067,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.51488095365107,545210.8012083531,4204949.419850014,67,54,reserve
AOI-00,AOI-00_r0054_c0068,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.51785714412728,545472.1370558247,4204950.869635503,68,54,reserve
AOI-00,AOI-00_r0054_c0069,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.52083333460348,545733.472933332,4204952.327777732,69,54,reserve
AOI-00,AOI-00_r0054_c0070,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.52380952507968,545994.8088410463,4204953.7942767115,70,54,reserve
AOI-00,AOI-00_r0054_c0071,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.52678571555589,546256.1447791405,4204955.269132453,71,54,reserve
AOI-00,AOI-00_r0054_c0072,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.52976190603209,546517.4807477868,4204956.752344966,72,54,reserve
AOI-00,AOI-00_r0054_c0073,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.5327380965083,546778.8167471581,4204958.243914264,73,54,reserve
AOI-00,AOI-00_r0054_c0074,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.5357142869845,547040.1527774268,4204959.743840355,74,54,reserve
AOI-00,AOI-00_r0054_c0075,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.5386904774607,547301.4888387653,4204961.252123253,75,54,reserve
AOI-00,AOI-00_r0054_c0076,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.54166666793691,547562.8249313465,4204962.768762967,76,54,reserve
AOI-00,AOI-00_r0054_c0077,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.54464285841311,547824.1610553417,4204964.293759509,77,54,reserve
AOI-00,AOI-00_r0054_c0078,4,EPSG:32647,AOI-00_b_4_1,1,5000,37.991071428580966,99.54761904888932,548085.4972109257,4204965.827112891,78,54,reserve
