AOI_ID,cloud_system:id,cloud_system:index,included,join_status,nominal_date,s2_system:id,s2_system:index,source_manifest_hash,year
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210719T040549_20210719T040614_T47SNB,20210719T040549_20210719T040614_T47SNB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNB,20210719T040549_20210719T040614_T47SNB,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210719T040549_20210719T040614_T47SNC,20210719T040549_20210719T040614_T47SNC,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNC,20210719T040549_20210719T040614_T47SNC,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210724T040551_20210724T040840_T47SNB,20210724T040551_20210724T040840_T47SNB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNB,20210724T040551_20210724T040840_T47SNB,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210724T040551_20210724T040840_T47SNC,20210724T040551_20210724T040840_T47SNC,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNC,20210724T040551_20210724T040840_T47SNC,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210729T040549_20210729T040614_T47SNB,20210729T040549_20210729T040614_T47SNB,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNB,20210729T040549_20210729T040614_T47SNB,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210729T040549_20210729T040614_T47SNC,20210729T040549_20210729T040614_T47SNC,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNC,20210729T040549_20210729T040614_T47SNC,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210803T040551_20210803T041219_T47SNC,20210803T040551_20210803T041219_T47SNC,True,MATCHED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210803T040551_20210803T041219_T47SNC,20210803T040551_20210803T041219_T47SNC,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNB,20210808T040549_20210808T040613_T47SNB,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNC,20210808T040549_20210808T040613_T47SNC,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNB,20210813T040551_20210813T041349_T47SNB,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNC,20210813T040551_20210813T041349_T47SNC,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNB,20210823T040551_20210823T040922_T47SNB,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-20,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNC,20210823T040551_20210823T040922_T47SNC,b11da2ebfdf0c97a0c2ab9773a724df2a7fada0c02bfc82a6f5ef0b123d559d4,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210719T040549_20210719T040614_T47SNB,20210719T040549_20210719T040614_T47SNB,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNB,20210719T040549_20210719T040614_T47SNB,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210719T040549_20210719T040614_T47SNC,20210719T040549_20210719T040614_T47SNC,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNC,20210719T040549_20210719T040614_T47SNC,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210724T040551_20210724T040840_T47SNB,20210724T040551_20210724T040840_T47SNB,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNB,20210724T040551_20210724T040840_T47SNB,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210724T040551_20210724T040840_T47SNC,20210724T040551_20210724T040840_T47SNC,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNC,20210724T040551_20210724T040840_T47SNC,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210729T040549_20210729T040614_T47SNB,20210729T040549_20210729T040614_T47SNB,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNB,20210729T040549_20210729T040614_T47SNB,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210729T040549_20210729T040614_T47SNC,20210729T040549_20210729T040614_T47SNC,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNC,20210729T040549_20210729T040614_T47SNC,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210803T040551_20210803T041219_T47SNC,20210803T040551_20210803T041219_T47SNC,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210803T040551_20210803T041219_T47SNC,20210803T040551_20210803T041219_T47SNC,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210808T040549_20210808T040613_T47SNB,20210808T040549_20210808T040613_T47SNB,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNB,20210808T040549_20210808T040613_T47SNB,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210808T040549_20210808T040613_T47SNC,20210808T040549_20210808T040613_T47SNC,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNC,20210808T040549_20210808T040613_T47SNC,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210813T040551_20210813T041349_T47SNB,20210813T040551_20210813T041349_T47SNB,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNB,20210813T040551_20210813T041349_T47SNB,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210813T040551_20210813T041349_T47SNC,20210813T040551_20210813T041349_T47SNC,True,MATCHED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNC,20210813T040551_20210813T041349_T47SNC,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNB,20210823T040551_20210823T040922_T47SNB,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,,,False,NOT_REQUIRED,2021-07-31,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNC,20210823T040551_20210823T040922_T47SNC,f5dc12f97c4c75bbc2604146b17eb57d22a519e701f5050100bfa2a29a699425,2021
AOI-00,,,False,NOT_REQUIRED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNB,20210719T040549_20210719T040614_T47SNB,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,,,False,NOT_REQUIRED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210719T040549_20210719T040614_T47SNC,20210719T040549_20210719T040614_T47SNC,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,,,False,NOT_REQUIRED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNB,20210724T040551_20210724T040840_T47SNB,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,,,False,NOT_REQUIRED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210724T040551_20210724T040840_T47SNC,20210724T040551_20210724T040840_T47SNC,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210729T040549_20210729T040614_T47SNB,20210729T040549_20210729T040614_T47SNB,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNB,20210729T040549_20210729T040614_T47SNB,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210729T040549_20210729T040614_T47SNC,20210729T040549_20210729T040614_T47SNC,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210729T040549_20210729T040614_T47SNC,20210729T040549_20210729T040614_T47SNC,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210803T040551_20210803T041219_T47SNC,20210803T040551_20210803T041219_T47SNC,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210803T040551_20210803T041219_T47SNC,20210803T040551_20210803T041219_T47SNC,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210808T040549_20210808T040613_T47SNB,20210808T040549_20210808T040613_T47SNB,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNB,20210808T040549_20210808T040613_T47SNB,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210808T040549_20210808T040613_T47SNC,20210808T040549_20210808T040613_T47SNC,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210808T040549_20210808T040613_T47SNC,20210808T040549_20210808T040613_T47SNC,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210813T040551_20210813T041349_T47SNB,20210813T040551_20210813T041349_T47SNB,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNB,20210813T040551_20210813T041349_T47SNB,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210813T040551_20210813T041349_T47SNC,20210813T040551_20210813T041349_T47SNC,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210813T040551_20210813T041349_T47SNC,20210813T040551_20210813T041349_T47SNC,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210823T040551_20210823T040922_T47SNB,20210823T040551_20210823T040922_T47SNB,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNB,20210823T040551_20210823T040922_T47SNB,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20210823T040551_20210823T040922_T47SNC,20210823T040551_20210823T040922_T47SNC,True,MATCHED,2021-08-10,COPERNICUS/S2_SR_HARMONIZED/20210823T040551_20210823T040922_T47SNC,20210823T040551_20210823T040922_T47SNC,ec6b080a8f1bb1a9ed7d0f64c83740ca065d89bc054f79ed1f11e5b1b433432c,2021
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220709T040601_20220709T041602_T47SNB,20220709T040601_20220709T041602_T47SNB,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNB,20220709T040601_20220709T041602_T47SNB,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220709T040601_20220709T041602_T47SNC,20220709T040601_20220709T041602_T47SNC,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNC,20220709T040601_20220709T041602_T47SNC,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220719T040601_20220719T041203_T47SNB,20220719T040601_20220719T041203_T47SNB,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNB,20220719T040601_20220719T041203_T47SNB,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220719T040601_20220719T041203_T47SNC,20220719T040601_20220719T041203_T47SNC,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNC,20220719T040601_20220719T041203_T47SNC,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220724T040549_20220724T041608_T47SNB,20220724T040549_20220724T041608_T47SNB,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNB,20220724T040549_20220724T041608_T47SNB,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220724T040549_20220724T041608_T47SNC,20220724T040549_20220724T041608_T47SNC,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNC,20220724T040549_20220724T041608_T47SNC,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220729T040551_20220729T041603_T47SNB,20220729T040551_20220729T041603_T47SNB,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNB,20220729T040551_20220729T041603_T47SNB,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220729T040551_20220729T041603_T47SNC,20220729T040551_20220729T041603_T47SNC,True,MATCHED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNC,20220729T040551_20220729T041603_T47SNC,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,,,False,NOT_REQUIRED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNB,20220808T040601_20220808T041605_T47SNB,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,,,False,NOT_REQUIRED,2022-07-20,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNC,20220808T040601_20220808T041605_T47SNC,dbfd904fc003829269705440788279fb77afd743a9af18d942e6d42575fff92e,2022
AOI-00,,,False,NOT_REQUIRED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNB,20220709T040601_20220709T041602_T47SNB,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,,,False,NOT_REQUIRED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNC,20220709T040601_20220709T041602_T47SNC,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220719T040601_20220719T041203_T47SNB,20220719T040601_20220719T041203_T47SNB,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNB,20220719T040601_20220719T041203_T47SNB,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220719T040601_20220719T041203_T47SNC,20220719T040601_20220719T041203_T47SNC,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNC,20220719T040601_20220719T041203_T47SNC,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220724T040549_20220724T041608_T47SNB,20220724T040549_20220724T041608_T47SNB,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNB,20220724T040549_20220724T041608_T47SNB,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220724T040549_20220724T041608_T47SNC,20220724T040549_20220724T041608_T47SNC,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNC,20220724T040549_20220724T041608_T47SNC,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220729T040551_20220729T041603_T47SNB,20220729T040551_20220729T041603_T47SNB,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNB,20220729T040551_20220729T041603_T47SNB,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220729T040551_20220729T041603_T47SNC,20220729T040551_20220729T041603_T47SNC,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNC,20220729T040551_20220729T041603_T47SNC,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220808T040601_20220808T041605_T47SNB,20220808T040601_20220808T041605_T47SNB,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNB,20220808T040601_20220808T041605_T47SNB,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220808T040601_20220808T041605_T47SNC,20220808T040601_20220808T041605_T47SNC,True,MATCHED,2022-07-31,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNC,20220808T040601_20220808T041605_T47SNC,3f31340393dff2704dc8904dc234392abbf7c266f201d605f080f219b580b21f,2022
AOI-00,,,False,NOT_REQUIRED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNB,20220709T040601_20220709T041602_T47SNB,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,,,False,NOT_REQUIRED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220709T040601_20220709T041602_T47SNC,20220709T040601_20220709T041602_T47SNC,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,,,False,NOT_REQUIRED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNB,20220719T040601_20220719T041203_T47SNB,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,,,False,NOT_REQUIRED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220719T040601_20220719T041203_T47SNC,20220719T040601_20220719T041203_T47SNC,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,,,False,NOT_REQUIRED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNB,20220724T040549_20220724T041608_T47SNB,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,,,False,NOT_REQUIRED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220724T040549_20220724T041608_T47SNC,20220724T040549_20220724T041608_T47SNC,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220729T040551_20220729T041603_T47SNB,20220729T040551_20220729T041603_T47SNB,True,MATCHED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNB,20220729T040551_20220729T041603_T47SNB,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220729T040551_20220729T041603_T47SNC,20220729T040551_20220729T041603_T47SNC,True,MATCHED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220729T040551_20220729T041603_T47SNC,20220729T040551_20220729T041603_T47SNC,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220808T040601_20220808T041605_T47SNB,20220808T040601_20220808T041605_T47SNB,True,MATCHED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNB,20220808T040601_20220808T041605_T47SNB,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20220808T040601_20220808T041605_T47SNC,20220808T040601_20220808T041605_T47SNC,True,MATCHED,2022-08-10,COPERNICUS/S2_SR_HARMONIZED/20220808T040601_20220808T041605_T47SNC,20220808T040601_20220808T041605_T47SNC,3b96c33bae3bb5e9e7022c52c61ca7aeaedb249245d177c295693ea887aaeb6e,2022
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230709T040549_20230709T041549_T47SNB,20230709T040549_20230709T041549_T47SNB,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230709T040549_20230709T041549_T47SNB,20230709T040549_20230709T041549_T47SNB,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230709T040549_20230709T041549_T47SNC,20230709T040549_20230709T041549_T47SNC,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230709T040549_20230709T041549_T47SNC,20230709T040549_20230709T041549_T47SNC,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230714T040551_20230714T041506_T47SNB,20230714T040551_20230714T041506_T47SNB,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230714T040551_20230714T041506_T47SNB,20230714T040551_20230714T041506_T47SNB,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230714T040551_20230714T041506_T47SNC,20230714T040551_20230714T041506_T47SNC,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230714T040551_20230714T041506_T47SNC,20230714T040551_20230714T041506_T47SNC,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230719T040549_20230719T041550_T47SNB,20230719T040549_20230719T041550_T47SNB,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230719T040549_20230719T041550_T47SNB,20230719T040549_20230719T041550_T47SNB,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230719T040549_20230719T041550_T47SNC,20230719T040549_20230719T041550_T47SNC,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230719T040549_20230719T041550_T47SNC,20230719T040549_20230719T041550_T47SNC,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230724T040551_20230724T041549_T47SNB,20230724T040551_20230724T041549_T47SNB,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230724T040551_20230724T041549_T47SNB,20230724T040551_20230724T041549_T47SNB,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230724T040551_20230724T041549_T47SNC,20230724T040551_20230724T041549_T47SNC,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230724T040551_20230724T041549_T47SNC,20230724T040551_20230724T041549_T47SNC,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
AOI-00,COPERNICUS/S2_CLOUD_PROBABILITY/20230729T040549_20230729T041550_T47SNB,20230729T040549_20230729T041550_T47SNB,True,MATCHED,2023-07-20,COPERNICUS/S2_SR_HARMONIZED/20230729T040549_20230729T041550_T47SNB,20230729T040549_20230729T041550_T47SNB,9ed64487941823e121ff2081e62216ccc06d169d0a98e7dd0fd7b94b8f5a6ec3,2023
