sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,9601,35,0.0012242071713751306,0.0005445588729091199,0.00012805044105937416,0.4174225079664491,0.712916071686131,0.09268951687021242,-0.004766571779945376,35773,34
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,modis,2022,2025,W2022,19714,35,0.0014037569395782112,0.0005410276030743692,9.589164980583136e-05,0.34073079825644714,0.6654250687974319,0.08508450636869241,-0.00470543797800376,19809,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,modis,2023,2025,W2023,19714,35,0.001408867653854692,0.0004990877590444322,3.539408937355919e-05,0.33592160392139914,0.6796639317879669,0.08181425079727768,-0.0045980798463686155,19735,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,modis,2024,2025,W2024,19714,35,0.0015115023429366672,0.00047567634335145726,-6.218584233705868e-05,0.23564237074349348,0.6575709350028794,0.051228039399220285,-0.002806461234940477,19776,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,19714,35,0.0014073432227546384,0.0005183907871877715,6.230365546306616e-05,0.3373579263000901,0.6722940262195224,0.08284881497240304,-0.004618259351742836,39544,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,19714,35,0.0014605660351389726,0.00048622068117996534,-1.6969499692965838e-05,0.2862907104643526,0.6699813784261468,0.0654850316583946,-0.00364074267761337,39511,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,19714,35,0.0014436509254424244,0.0004999696919478545,1.1816095187176434e-05,0.3027262070806158,0.6687899265588954,0.0706107227935935,-0.0039203365668231275,59320,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,19409,35,0.001335624441782628,0.0002990082224308849,-0.00021509397358956226,0.40122982546770325,0.8399322368496508,0.0773033446520107,-0.0025394257306161324,15920,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,19409,35,0.0013354750127916484,0.0002968420766248868,-0.00021847304769869694,0.40136379818500034,0.8398846313982713,0.07800826035853067,-0.0025849262746615144,13138,35
canonical_nonoverlap_primary,nearest_nominal_nonoverlap,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,19409,35,0.0014091877610971045,0.000331376503922782,-0.00019746924353174666,0.3334554699433572,0.82993450311845,0.05780362482507899,-0.00172541687679959,19112,35
