execution_id,experiment,AOI,sensor,train_years,target_year,processing_hash,source_manifest_hash,AOI_geometry_hash,block_manifest_hash,code_version,timestamp,window,slope,intercept,train_n,train_block_n,run_id,experiment_family,rolling_id,history_length
multi_aoi-6a52f20280f515104ff7,multi_aoi,AOI-02,sentinel2,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.525132+00:00,W2023,0.8812162682571696,0.0317363714769487,7586,37,multi_aoi--AOI-02--sentinel2--W2023,multi_aoi,,
multi_aoi-a2d502f24b3a98591029,multi_aoi,AOI-02,sentinel2,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.582443+00:00,W2024,0.8588536494727442,0.0332651943615636,18284,38,multi_aoi--AOI-02--sentinel2--W2024,multi_aoi,,
multi_aoi-2f9f8e5aa328bc07af30,multi_aoi,AOI-02,sentinel2,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.652145+00:00,W2022_2023,0.8767085097180896,0.0114010673304122,26061,37,multi_aoi--AOI-02--sentinel2--W2022_2023,multi_aoi,,
multi_aoi-b99fb230478db7265030,multi_aoi,AOI-02,sentinel2,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.760675+00:00,W2023_2024,0.861846901067456,0.0342253649645554,25498,37,multi_aoi--AOI-02--sentinel2--W2023_2024,multi_aoi,,
multi_aoi-105166673e0e35a47f2a,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.877248+00:00,W2022_2024,0.8715566589278798,0.0186985409460812,43973,37,multi_aoi--AOI-02--sentinel2--W2022_2024,multi_aoi,,
multi_aoi-00107429b44e2cfa94ff,multi_aoi,AOI-02,landsat,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,4ef3f2238e463ae841222959294750959b47274df54c0134e4c80be3a75e4891,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.052949+00:00,W2022,0.977813455251819,-0.0789307780039256,15357,37,multi_aoi--AOI-02--landsat--W2022,multi_aoi,,
multi_aoi-99757fd8a95a9a628a54,multi_aoi,AOI-02,landsat,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,1afbdf5fe2c5cb53aacfdd97048cc74a2094c0a49ffac44d791da0ae62f6187c,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.108038+00:00,W2023,1.0328370889095937,-0.0879505108267932,2686,15,multi_aoi--AOI-02--landsat--W2023,multi_aoi,,
multi_aoi-451ffc919b335f8bfd3e,multi_aoi,AOI-02,landsat,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,792e207368a1d79debf7e74afbbe8683dc0b35312b28d62ef8007e358b4b1c9d,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.145288+00:00,W2024,1.0145689898668873,-0.0883789183777191,1542,30,multi_aoi--AOI-02--landsat--W2024,multi_aoi,,
multi_aoi-96b6c8b4e3c3e4296e0d,multi_aoi,AOI-02,landsat,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,1afbdf5fe2c5cb53aacfdd97048cc74a2094c0a49ffac44d791da0ae62f6187c,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.192264+00:00,W2022_2023,0.9954864633534538,-0.082362746596592,10105,15,multi_aoi--AOI-02--landsat--W2022_2023,multi_aoi,,
multi_aoi-2601e49dcbee21b2af98,multi_aoi,AOI-02,landsat,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,d8d8622ac2510e2f32e79cb38264f0b686b3f8f62664a25b0afe44fbaa6e6752,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.248437+00:00,W2023_2024,1.024334153531635,-0.0827417245398514,3407,14,multi_aoi--AOI-02--landsat--W2023_2024,multi_aoi,,
multi_aoi-7e4b7d5e72139724180a,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,d8d8622ac2510e2f32e79cb38264f0b686b3f8f62664a25b0afe44fbaa6e6752,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.301602+00:00,W2022_2024,0.9920488741735304,-0.0787494148457917,10599,14,multi_aoi--AOI-02--landsat--W2022_2024,multi_aoi,,
multi_aoi-b0a0121b8b97f5af972b,multi_aoi,AOI-02,modis,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.416015+00:00,W2022,1.0786818787665444,-0.1323418794515132,18558,38,multi_aoi--AOI-02--modis--W2022,multi_aoi,,
multi_aoi-c9e27577761c00c8ac9b,multi_aoi,AOI-02,modis,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.479312+00:00,W2023,1.0997951923976506,-0.1675155461141249,9553,35,multi_aoi--AOI-02--modis--W2023,multi_aoi,,
multi_aoi-3bfa30fcb7508f09ea2f,multi_aoi,AOI-02,modis,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.538061+00:00,W2024,1.0791666078148947,-0.1316870762599913,17909,38,multi_aoi--AOI-02--modis--W2024,multi_aoi,,
multi_aoi-e4eb93cf7d4ec3749f43,multi_aoi,AOI-02,modis,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.610516+00:00,W2022_2023,1.0630927316723822,-0.1303987418442526,27583,35,multi_aoi--AOI-02--modis--W2022_2023,multi_aoi,,
multi_aoi-d8577ef83e48679cf7fe,multi_aoi,AOI-02,modis,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.718494+00:00,W2023_2024,1.0751804582260784,-0.1372108892267317,27078,35,multi_aoi--AOI-02--modis--W2023_2024,multi_aoi,,
multi_aoi-0a35068846c28919d0c6,multi_aoi,AOI-02,modis,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.843625+00:00,W2022_2024,1.071219151193047,-0.1320316438948811,45108,35,multi_aoi--AOI-02--modis--W2022_2024,multi_aoi,,
multi_aoi-f61a0360d96c4f74e404,multi_aoi,AOI-03,sentinel2,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.018593+00:00,W2022,0.8372042917999825,-0.0373421478103083,19267,35,multi_aoi--AOI-03--sentinel2--W2022,multi_aoi,,
multi_aoi-8aeafa51bd99f34af2ae,multi_aoi,AOI-03,sentinel2,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.083784+00:00,W2023,0.8238965927972801,-0.0366370548536343,16731,35,multi_aoi--AOI-03--sentinel2--W2023,multi_aoi,,
multi_aoi-a10708ea994114329641,multi_aoi,AOI-03,sentinel2,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.147377+00:00,W2024,0.8225156139359112,-0.0318448483335401,19142,35,multi_aoi--AOI-03--sentinel2--W2024,multi_aoi,,
multi_aoi-39485d7bed89cea1b464,multi_aoi,AOI-03,sentinel2,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.219182+00:00,W2022_2023,0.8293543120646574,-0.0367565665789052,35998,35,multi_aoi--AOI-03--sentinel2--W2022_2023,multi_aoi,,
multi_aoi-8f4dc0535effe377dbd5,multi_aoi,AOI-03,sentinel2,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.332765+00:00,W2023_2024,0.8222434796223715,-0.0338720005810521,35873,35,multi_aoi--AOI-03--sentinel2--W2023_2024,multi_aoi,,
multi_aoi-857f30914aa6022016e6,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.457475+00:00,W2022_2024,0.8270263361017155,-0.035071035969743,55140,35,multi_aoi--AOI-03--sentinel2--W2022_2024,multi_aoi,,
multi_aoi-0afd38339cf775848833,multi_aoi,AOI-03,landsat,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.643548+00:00,W2022,0.8794830332519278,-0.0769441523345696,16230,35,multi_aoi--AOI-03--landsat--W2022,multi_aoi,,
multi_aoi-6eebff4a27fbdf1ef135,multi_aoi,AOI-03,landsat,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.702681+00:00,W2023,0.9643769491644604,-0.0749491052862718,11178,35,multi_aoi--AOI-03--landsat--W2023,multi_aoi,,
multi_aoi-7901b773558bbec52925,multi_aoi,AOI-03,landsat,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.758773+00:00,W2024,0.8872859532100696,-0.071821972782521,15551,35,multi_aoi--AOI-03--landsat--W2024,multi_aoi,,
multi_aoi-f31526435766b1646444,multi_aoi,AOI-03,landsat,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.823061+00:00,W2022_2023,0.919049435471816,-0.077295417037905,27408,35,multi_aoi--AOI-03--landsat--W2022_2023,multi_aoi,,
multi_aoi-0d9c4d047931ccf6e956,multi_aoi,AOI-03,landsat,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.926623+00:00,W2023_2024,0.915046001927823,-0.072321761311474,26729,35,multi_aoi--AOI-03--landsat--W2023_2024,multi_aoi,,
multi_aoi-457fd1e47aad79344611,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.038256+00:00,W2022_2024,0.9060435273731696,-0.075066090621527,42959,35,multi_aoi--AOI-03--landsat--W2022_2024,multi_aoi,,
multi_aoi-b76061afda8574ae309a,multi_aoi,AOI-03,modis,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.213434+00:00,W2022,0.9880589113373855,-0.1033880681769305,18858,35,multi_aoi--AOI-03--modis--W2022,multi_aoi,,
multi_aoi-29ec68b91373506d8f24,multi_aoi,AOI-03,modis,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.278639+00:00,W2023,1.029526538347603,-0.1048292662599816,17967,35,multi_aoi--AOI-03--modis--W2023,multi_aoi,,
multi_aoi-57334b35ec7e973e17de,multi_aoi,AOI-03,modis,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.343333+00:00,W2024,0.942723602090946,-0.1077609596947245,18695,35,multi_aoi--AOI-03--modis--W2024,multi_aoi,,
multi_aoi-ab2fb068dd8fef35c03c,multi_aoi,AOI-03,modis,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.415913+00:00,W2022_2023,1.0134096080627302,-0.1051834560001221,36825,35,multi_aoi--AOI-03--modis--W2022_2023,multi_aoi,,
multi_aoi-b19400a0cc81aecb9fcb,multi_aoi,AOI-03,modis,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.530271+00:00,W2023_2024,0.9656633406731696,-0.1016944172181998,36662,35,multi_aoi--AOI-03--modis--W2023_2024,multi_aoi,,
multi_aoi-7b37e5abe16164620cff,multi_aoi,AOI-03,modis,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.652382+00:00,W2022_2024,0.9696778135810632,-0.1014933143649762,55520,35,multi_aoi--AOI-03--modis--W2022_2024,multi_aoi,,
rolling_origin-c24cf32cd0b4030fa5a4,rolling_origin,AOI-00,sentinel2,2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.001853+00:00,,0.707277333121073,0.1106327498096276,20246,39,rolling_origin--AOI-00--sentinel2--R2024-H1,rolling_origin,R2024-H1,1.0
rolling_origin-e272caf0b3629f8ea204,rolling_origin,AOI-00,sentinel2,2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.033241+00:00,,0.6930856764475416,0.1197604872931187,38486,39,rolling_origin--AOI-00--sentinel2--R2024-H2,rolling_origin,R2024-H2,2.0
rolling_origin-5f8ac5fb97abaced1244,rolling_origin,AOI-00,sentinel2,2021;2022;2023,2024,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.067455+00:00,,0.6830017839337635,0.1348323905019152,58460,39,rolling_origin--AOI-00--sentinel2--R2024-H3,rolling_origin,R2024-H3,3.0
rolling_origin-ede872fd9ca5576b6ebe,rolling_origin,AOI-00,sentinel2,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.092618+00:00,,0.5891133459720407,0.1777208634126911,15819,39,rolling_origin--AOI-00--sentinel2--R2025-H1,rolling_origin,R2025-H1,1.0
rolling_origin-ccfcb37fbe7da4fb1594,rolling_origin,AOI-00,sentinel2,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.120760+00:00,,0.6589835714426353,0.138832235498326,36065,39,rolling_origin--AOI-00--sentinel2--R2025-H2,rolling_origin,R2025-H2,2.0
rolling_origin-bab0b4eb26800afe0cd2,rolling_origin,AOI-00,sentinel2,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,da07a6bbac9293f09a6effffcf5dbea99b553c25f0c77c183163cdcec9ea4121,4f4edd63727cab87abbe3961a2b2203656f8bcd1d1ef5702a3c6764ff611f672,2026-08-29T05:02:46.152827+00:00,,0.6639249242787757,0.1362606145153957,54305,39,rolling_origin--AOI-00--sentinel2--R2025-H3,rolling_origin,R2025-H3,3.0
