sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-01,sentinel2,2023;2024,2025,R2025-H2,2,19409,35,0.0013822239014969688,0.0003160442621861409,-0.00020791814068435682,0.3587191951724442,0.8367532279597554,19409,0.06486906212765299,-0.0020237845704211476,32250,35,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-01,sentinel2,2022;2023;2024,2025,R2025-H3,3,19409,35,0.0013650495350562453,0.0003098211827688695,-0.00021023397759630953,0.37455623669682403,0.8385305762230606,19409,0.06920884771339007,-0.0021993962566781997,48170,35,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,landsat,2023,2024,R2024-H1,1,1521,30,0.0593462611788799,0.04588405187626737,-0.0002007641515721406,0.9101551882591855,0.9540965594375312,1521,1.0008740019741795,-0.08271797343493792,581,6,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,landsat,2022;2023,2024,R2024-H2,2,1521,30,0.0606507706603559,0.04727571549247889,-0.009155601140871421,0.9061619610681241,0.9540965594375308,1521,0.9661132222807101,-0.07377765225632299,1550,6,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,R2024-H3,3,1521,30,0.059584026583023364,0.04610494076236789,-0.00463315041539052,0.9094338359791714,0.954096559437531,1521,0.9946545582517156,-0.08394853482280729,1182,2,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,1735,28,0.06036333920061194,0.04643628868475326,0.01851721413142559,0.8652866953465363,0.9379718196852976,1735,1.0136239496999098,-0.0890809956309846,1521,30,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,1735,28,0.06229136122061421,0.048331183741156074,0.024997207653105778,0.85654370169073,0.9379718196852976,1735,0.9819108407963006,-0.06466252598241873,1097,6,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,1735,28,0.058589343207418466,0.04528700034517385,0.013381155985120569,0.8730884241914783,0.9379718196852973,1735,0.9600352665543723,-0.06390468937935878,2066,6,1.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,11497,38,0.05999522405516557,0.04977962466322504,-0.04066729973229806,0.8789113969840121,0.967816435012156,11497,1.0508661202525462,-0.14501932471392687,2351,31,3.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,11497,38,0.049225022746388784,0.03942572744479051,-0.018191933351073022,0.9184842064597949,0.9677705812018786,11497,1.007312870016364,-0.09640237332830254,12160,31,2.0
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,11497,38,0.04848204641227285,0.03872565518369026,-0.015799485420889693,0.9209263482560932,0.9677703641338272,11497,1.005329688301767,-0.09282149069947943,12557,22,1.0
