sensitivity,variant,AOI,sensor,target_year,contrast,history_left,history_right,paired_block_n,mean_difference_RMSE,t,p,Holm_adjusted_p,significant
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-01,sentinel2,2024,1y_vs_3y,1,3,35,-1.4555787543923322e-06,-0.8647973508908816,0.39321082850620404,0.42165628164526586,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-01,sentinel2,2024,2y_vs_3y,2,3,35,1.946686357141159e-06,1.275358272448009,0.21082814082263293,0.42165628164526586,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-01,sentinel2,2025,1y_vs_2y,1,2,35,1.724683233329768e-05,3.6432732899808977,0.0008883330592522519,0.002664999177756756,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-01,sentinel2,2025,1y_vs_3y,1,3,35,2.7131032219935153e-05,3.493396630679223,0.0013451114089523767,0.0026902228179047534,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-01,sentinel2,2025,2y_vs_3y,2,3,35,9.884199886637472e-06,3.223092309287827,0.0027966775690642636,0.0027966775690642636,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,landsat,2024,1y_vs_2y,1,2,30,-0.002154924993495317,-2.0569732571438535,0.04878233577738379,0.09756467155476758,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,landsat,2024,1y_vs_3y,1,3,30,-0.000568158563720403,-1.3315072206426661,0.19339446772075508,0.19339446772075508,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,landsat,2024,2y_vs_3y,2,3,30,0.0015867664297749143,2.493123093258018,0.018618671574531488,0.055856014723594465,False
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,landsat,2025,1y_vs_2y,1,2,28,-0.0027839275084825137,-3.8369150341139244,0.0006802512095012409,0.0013605024190024818,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,landsat,2025,1y_vs_3y,1,3,28,0.0017611019338749363,2.33057757584754,0.027492555611603933,0.027492555611603933,True
non_overlapping_temporal_composition,nearest_nominal_nonoverlap_matched,AOI-02,landsat,2025,2y_vs_3y,2,3,28,0.00454502944235745,6.72566900205435,3.203870480434937e-07,9.61161144130481e-07,True
