sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,fold,train_n,test_n,train_blocks,test_blocks,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,landsat,2022;2023;2024,2025,W2022_2024,1,29536,7429,25,6,0.051530928993885845,0.04028535455408141,-0.0050935362765788545,0.6504200004482601,0.8148618761601921,7429
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,landsat,2022;2023;2024,2025,W2022_2024,2,29574,7391,24,7,0.04980345819315727,0.04020570994512846,-0.011322959850579205,0.6666625563927426,0.8269869906255916,7391
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,landsat,2022;2023;2024,2025,W2022_2024,3,29581,7384,24,7,0.05597182190620724,0.046099948375546596,0.014600751262002776,0.6332248142597319,0.8115846452842574,7384
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,landsat,2022;2023;2024,2025,W2022_2024,4,29581,7384,25,6,0.05434889840878016,0.04360429117024373,0.0004395732707606151,0.7584967647464733,0.871046977318413,7384
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,landsat,2022;2023;2024,2025,W2022_2024,5,29588,7377,26,5,0.051675361576479,0.04236387275814124,0.0017972825658439091,0.716678625365742,0.8491199059897536,7377
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022,2025,W2022,1,7232,1819,25,6,0.048439203290830526,0.03862861870517926,0.005597193445682664,0.8036024617365053,0.9077533273419397,1819
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022,2025,W2022,2,7244,1807,24,7,0.05685566790733145,0.04530306645676397,-0.02901848815851287,0.7590324754269242,0.9072671792149318,1807
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022,2025,W2022,3,7244,1807,26,5,0.04455815612808321,0.03345361990547644,0.008056537008417252,0.7366995233090686,0.8691248495804431,1807
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022,2025,W2022,4,7248,1803,25,6,0.0450553037622773,0.03671480250421913,-0.0031920596931104546,0.7632665845683922,0.8746829898573859,1803
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022,2025,W2022,5,7236,1815,24,7,0.050551501628596625,0.04104345412204193,0.020815777240831564,0.7239418056779344,0.8810005792193742,1815
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023,2025,W2023,1,13257,3303,24,7,0.03668224802280978,0.02728536766787717,-0.011755688809087754,0.8370633024188329,0.9274202546332182,3303
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023,2025,W2023,2,13228,3332,24,7,0.03763442931807262,0.02991155761316924,0.011244811977059573,0.8515952154416693,0.9301263749140667,3332
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023,2025,W2023,3,13234,3326,25,6,0.035173669925606416,0.02840550873410396,0.01492110051231585,0.7682871460068956,0.9005127899483203,3326
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023,2025,W2023,4,13252,3308,26,5,0.04152264446896193,0.03256709588716959,-0.0025234945202949003,0.7972008859552833,0.8937895823593742,3308
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023,2025,W2023,5,13269,3291,25,6,0.041157023384485805,0.030282561911515196,-0.011044400150251104,0.8925207115509161,0.949004720977977,3291
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2024,2025,W2024,1,10778,2705,24,7,0.04265235760669494,0.03273567500510711,-0.000981020449603942,0.780550415516578,0.8853684808654573,2705
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2024,2025,W2024,2,10797,2686,25,6,0.038954846303194984,0.02919488982383815,0.0026063093475471033,0.8156309678678145,0.9039555892133291,2686
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2024,2025,W2024,3,10781,2702,25,6,0.046370717145725576,0.03839589675746172,0.016728979011329602,0.5609445800374813,0.803727931957662,2702
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2024,2025,W2024,4,10775,2708,25,6,0.04979176981770159,0.04025112968426384,-0.015238636798275418,0.7132190477253831,0.8602825922728636,2708
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2024,2025,W2024,5,10801,2682,25,6,0.04894936563619025,0.04038891932275586,-0.0035206000646891855,0.769870824427473,0.8781083184435823,2682
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023,2025,W2022_2023,1,20458,5153,26,5,0.04162826104559247,0.031100949608853096,-0.008946209697906502,0.838070063154437,0.9201084255765826,5153
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023,2025,W2022_2023,2,20461,5150,25,6,0.044776124196032906,0.03468387468440802,-0.00787335929554438,0.7940485591899215,0.894922902480521,5150
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023,2025,W2022_2023,3,20487,5124,25,6,0.03912155191217006,0.030066342149047527,0.0054108469761141725,0.8492162224732438,0.9242178125846984,5124
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023,2025,W2022_2023,4,20535,5076,24,7,0.043877161557486694,0.03479374505568838,0.008964888117790426,0.6676326035753151,0.8255493748013382,5076
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2022;2023,2025,W2022_2023,5,20503,5108,24,7,0.04200349773536566,0.031995125652536364,0.002589066370018321,0.8666542702342694,0.9312496722029525,5108
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023;2024,2025,W2023_2024,1,24027,6016,24,7,0.03614620765337515,0.027626915503185866,0.00686144302245203,0.8061848151352516,0.9036575454504376,6016
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023;2024,2025,W2023_2024,2,24079,5964,25,6,0.04193702986572904,0.03185487747507825,-0.012772121186464048,0.7689777775445454,0.8916256153465174,5964
phase1_aggregation_order,reflectance_first,multi_aoi,AOI-00,modis,2023;2024,2025,W2023_2024,3,24011,6032,25,6,0.04177909006532378,0.033253114286904924,0.013798325221039173,0.8038652662577942,0.908520540971145,6032
