sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,slope,intercept,train_n,train_block_n
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,0.9759936882968985,-0.06158705256633146,1097,6
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,0.9545123590694875,-0.06092628286824853,2066,6
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,1.0495175791010902,-0.14416785473853855,2351,31
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,1.004756754936888,-0.09449752720045607,12160,31
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,1.0017692048818732,-0.0902291889416107,12557,22
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,1.1027525267315226,-0.1354153157594885,11497,38
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,1.0854942479919683,-0.13243770771202512,13359,31
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,1.0576323540069223,-0.11742028782984804,23168,31
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,0.855609782736728,0.019968225459176203,3484,36
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,0.8504695220131928,0.021346501196009227,15302,36
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,0.8677249564282652,0.029003063213015767,23555,36
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,0.8320601246079765,0.062019855222458065,15496,38
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,0.8415639599540233,0.049691890117097404,18099,36
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,0.851710044847485,0.03461000770634903,29917,36
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,0.9414644087547609,-0.0708560979998622,8852,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2022;2023,2024,R2024-H2,2,0.9191565033419564,-0.07509624164452122,18882,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2021;2022;2023,2024,R2024-H3,3,0.9128985151234053,-0.07601193616798069,10433,13
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2024,2025,R2025-H1,1,0.8836970925317699,-0.07090951287613911,10134,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2023;2024,2025,R2025-H2,2,0.9069364274065289,-0.07015297237883789,18986,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,landsat,2022;2023;2024,2025,R2025-H3,3,0.9053802173085695,-0.07338217516346318,29016,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2023,2024,R2024-H1,1,0.9816140954787353,-0.11144534078461443,9089,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2022;2023,2024,R2024-H2,2,0.9395804302404921,-0.10330048457063659,13793,30
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2021;2022;2023,2024,R2024-H3,3,0.9500960258393122,-0.10984451297856215,21772,29
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2024,2025,R2025-H1,1,0.9566670469145518,-0.1034969265743731,12878,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2023;2024,2025,R2025-H2,2,0.9651845293775365,-0.10629946842682428,21967,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,modis,2022;2023;2024,2025,R2025-H3,3,0.9420722370334863,-0.10196279210887593,25664,30
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2023,2024,R2024-H1,1,0.7651286713759351,-0.02216140063193897,7151,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2022;2023,2024,R2024-H2,2,0.8108069344020696,-0.029505251528351706,22802,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2021;2022;2023,2024,R2024-H3,3,0.8191287695742704,-0.02883921448904861,35182,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2024,2025,R2025-H1,1,0.8422012969950372,-0.033354068234430656,9944,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2023;2024,2025,R2025-H2,2,0.8113005568367581,-0.029324509772948898,17095,35
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-03,sentinel2,2022;2023;2024,2025,R2025-H3,3,0.8231354227588443,-0.031200259618727244,32746,35
