sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,landsat,2021;2022;2023,2024,R2024-H3,3,10862,35,0.0012315546018374847,0.0004078002762162722,9.375380588811169e-05,0.35597738300219794,0.6786597516539599,10862,0.0895291095608793,-0.004697110750825134,36059,34,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,landsat,2024,2025,R2025-H1,1,9601,35,0.001255639860286322,0.0005691589490301423,0.00014230749119041063,0.38712197344569543,0.6944344282887936,9601,0.08922044482933089,-0.004542100468935509,10862,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,landsat,2023;2024,2025,R2025-H2,2,9601,35,0.0012414301351887076,0.0005641872999483555,0.00014697421765934873,0.40091502169578475,0.6996594136003649,9601,0.09427310148506661,-0.004833178228720847,26067,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,landsat,2022;2023;2024,2025,R2025-H3,3,9601,35,0.0012458198287986328,0.0005464311657156112,0.00011819191370193232,0.39667080543526134,0.7028450135955605,9601,0.09117998388103937,-0.0046943438066780665,35773,34,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,modis,2023,2024,R2024-H1,1,19776,35,0.0013606844468640295,0.0004341660243770751,0.00017873472445741474,0.24145967836557003,0.5619676371423119,19776,0.08785972865502209,-0.00495836726280192,19735,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,modis,2022;2023,2024,R2024-H2,2,19776,35,0.0013699771734454783,0.00045501782352614625,0.0001996173155857609,0.23106347238488623,0.5497033839924611,19776,0.08560007123869384,-0.0047814266511862335,39544,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,modis,2021;2022;2023,2024,R2024-H3,3,19776,35,0.001361953444830224,0.00041286829828304306,0.00015216422578837749,0.24004416282862662,0.5675284631779917,19776,0.08443075060425642,-0.004786125126095159,57820,35,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,modis,2024,2025,R2025-H1,1,19714,35,0.0014617486054493488,0.00048703880332019283,-1.5199265853920433e-05,0.2851345106359253,0.6656379940232189,19714,0.06648543005758677,-0.0037040321884563997,19776,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,modis,2023;2024,2025,R2025-H2,2,19714,35,0.0014279668270120237,0.0004956895749900886,1.9162182154484727e-05,0.3177945378173176,0.672110477316157,19714,0.0771793117882816,-0.004331080121572351,39511,35,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,modis,2022;2023;2024,2025,R2025-H3,3,19714,35,0.0014234360151635906,0.0005089603342774826,3.98302692231742e-05,0.3221168244229837,0.667738880856016,19714,0.07890070740366159,-0.004406187323734002,59320,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,sentinel2,2023,2024,R2024-H1,1,19112,35,0.0013202694555730454,0.00034057990581481436,5.7879036539345564e-05,0.3184299085575858,0.6917953896368751,19112,0.07641967106230589,-0.0025226223923841785,13138,35,1.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,sentinel2,2022;2023,2024,R2024-H2,2,19112,35,0.0013283408701104367,0.00034442145983273154,5.9911264274322115e-05,0.31007093227380866,0.6861256143294097,19112,0.0739497394767082,-0.002421353180539169,29058,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,sentinel2,2021;2022;2023,2024,R2024-H3,3,19112,35,0.0013205246974667495,0.0003427204820785023,6.027612687291054e-05,0.31816635318096886,0.6904521063844632,19112,0.07642233416307967,-0.0025178954143145723,48530,35,2.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,sentinel2,2024,2025,R2025-H1,1,19409,35,0.0014411683345800748,0.00033357314907715246,-0.00020267194590049584,0.3028586133668938,0.8193114344240175,19409,0.0606354821449003,-0.0018160635498693982,19112,35,3.0
phase1_aggregation_order,reflectance_first,rolling_origin,AOI-01,sentinel2,2023;2024,2025,R2025-H2,2,19409,35,0.0014264547660531746,0.0003199277249092744,-0.00021544368954190486,0.3170208396755909,0.8280372737611729,19409,0.06602687677569354,-0.002059250175016379,32250,35,2.0
