sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,landsat,2022,2025,W2022,1735,28,0.058816512742707015,0.0455003588154732,0.011508327368615833,0.8721023630915601,0.9365054056219339,0.9558392872336424,-0.06398543777677879,4780,34
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,landsat,2023,2025,W2023,1735,28,0.060517260949882565,0.046669866626754125,0.017612334365933957,0.8645988028450354,0.9365054056219339,0.9947178495582111,-0.07989668279870343,581,6
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,landsat,2024,2025,W2024,1735,28,0.06081764256966785,0.04683664082245335,0.01785749531322202,0.8632513205067823,0.9365054056219341,1.0086003596077395,-0.08751258818531382,1521,30
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,1735,28,0.0581284603203669,0.04482699727537319,0.007282996887681462,0.8750772267332686,0.9365054056219341,0.9605313451620858,-0.0708676781743201,1550,6
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,1735,28,0.06301913290769183,0.04905612370124548,0.025319280127222864,0.8531720199348347,0.9365054056219343,0.9759936882968985,-0.06158705256633146,1097,6
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,1735,28,0.05931551875889522,0.045958695658808946,0.013816100122080104,0.8699229606570384,0.936505405621934,0.9545123590694875,-0.06092628286824853,2066,6
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,modis,2022,2025,W2022,2190,24,0.057133236366300036,0.04320450598494349,0.013212438130597158,0.7556013390493674,0.8767923183136633,1.01150581462968,-0.09467143540790324,10412,38
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,modis,2023,2025,W2023,2190,24,0.05709328630475292,0.044040736280046566,-0.012108126416261881,0.7559430080515063,0.8767921584271889,1.0495175791010902,-0.14416785473853855,2351,31
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,modis,2024,2025,W2024,2190,24,0.06423402081867056,0.04882980547664147,0.030501793165994755,0.6910761868706324,0.876792318313663,1.1027525267315226,-0.1354153157594885,11497,38
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,2190,24,0.05631412334861927,0.042584212470335385,0.009093920224592246,0.7625589379976785,0.8767923183136634,1.004756754936888,-0.09449752720045607,12160,31
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,2190,24,0.06057135899578652,0.04548793903862032,0.022503074183188154,0.7253018048493056,0.876792318313663,1.0854942479919683,-0.13243770771202512,13359,31
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,2190,24,0.059278407086017136,0.044572404039030185,0.01980022979812617,0.7369040151514024,0.8767923183136628,1.0576323540069223,-0.11742028782984804,23168,31
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,12637,38,0.06159657388577652,0.047502878437704475,-0.014081239512823297,0.8671703001988267,0.934944838571031,0.847560619221573,0.02273868420998748,12476,38
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,12637,38,0.06129674856239487,0.047143848780687066,-0.012680190728340727,0.8684602674188227,0.9349448385710317,0.855609782736728,0.019968225459176203,3484,36
phase1_aggregation_order,reflectance_first_matched,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,12637,38,0.06246526361341042,0.04844435836777682,0.017166745199026594,0.8633973161145765,0.9349448385710319,0.8320601246079765,0.062019855222458065,15496,38
