AOI,sensor,rolling_id,target_year,history_length,primary_n,primary_target_n,primary_RMSE,primary_MAE,primary_Bias,primary_R2,primary_Pearson_r,primary_slope,primary_intercept,sensitivity_n,sensitivity_target_n,sensitivity_RMSE,sensitivity_MAE,sensitivity_Bias,sensitivity_R2,sensitivity_Pearson_r,sensitivity_slope,sensitivity_intercept,primary_matched_n,primary_matched_target_n,primary_matched_RMSE,primary_matched_MAE,primary_matched_Bias,primary_matched_R2,primary_matched_Pearson_r,primary_matched_slope,primary_matched_intercept,sensitivity_matched_n,sensitivity_matched_target_n,sensitivity_matched_RMSE,sensitivity_matched_MAE,sensitivity_matched_Bias,sensitivity_matched_R2,sensitivity_matched_Pearson_r,sensitivity_matched_slope,sensitivity_matched_intercept,matched_n,retention_fraction,delta_RMSE_operational,delta_RMSE_matched,delta_MAE_operational,delta_MAE_matched,delta_Bias_operational,delta_Bias_matched,delta_slope_operational,delta_slope_matched,delta_intercept_operational,delta_intercept_matched
AOI-01,sentinel2,R2024-H1,2024,1,19878,19878,0.0012625326885275,0.0003825189658106,0.000115875116678,0.3566886020710126,0.721618340955829,0.0761335147128928,-0.0024567962966337,19112,19112,0.0012779982405298,0.0003369035871577,6.60404765884094e-05,0.3613750460716853,0.72080694950484,0.0780082603585306,-0.0025849262746615,19112,19112,0.0012678937046065,0.00034621025213,7.381114432593063e-05,0.3714337427419865,0.7471588530465725,0.0780082603585306,-0.0025849262746615,19112,19112,0.0012779982405298,0.0003369035871577,6.60404765884094e-05,0.3613750460716853,0.72080694950484,0.0780082603585306,-0.0025849262746615,19112,0.9614649361102726,1.5465552002300086e-05,1.0104535923300025e-05,-4.5615378652899986e-05,-9.306664972299984e-06,-4.9834640089590595e-05,-7.77066773752123e-06,0.0018747456456378042,0.0,-0.00012812997802780007,0.0
AOI-01,sentinel2,R2024-H2,2024,2,19878,19878,0.0012830108280189,0.000440144195759,0.0001757124296805,0.3356504782832469,0.6966180048661349,0.0734493219968637,-0.0022645884969966,19112,19112,0.0012801467881383,0.0003414777255832,7.070506003870111e-05,0.3592259515543804,0.7177936013614282,0.0775695382600132,-0.0025580623026377,19112,19112,0.0012719267971273,0.000406559242809,0.0001419138173445,0.3674285208425558,0.723256327122052,0.0797791244076268,-0.0025405177693824,19112,19112,0.0012801467881383,0.0003414777255832,7.070506003870111e-05,0.3592259515543804,0.7177936013614282,0.0775695382600132,-0.0025580623026377,19112,0.9614649361102726,-2.864039880599899e-06,8.219991011000106e-06,-9.866647017580001e-05,-6.508151722579999e-05,-0.00010500736964179888,-7.120875730579888e-05,0.004120216263149498,-0.0022095861476136014,-0.0002934738056411001,-1.7544533255299706e-05
AOI-01,sentinel2,R2024-H3,2024,3,19878,19878,0.0012558276218619,0.0003945561781271,0.0001318545960316,0.3635034622502969,0.7195757572646169,0.0787809259200761,-0.0025333580949566,19112,19112,0.0012728278746073,0.0003401694653879,7.14468621197947e-05,0.3665319317964383,0.7207910157463132,0.0796752162033864,-0.0026400966466326,19112,19112,0.0012424617145877,0.0003685757642059,0.000107159456905,0.3963969815152008,0.7449079050856713,0.086276548554526,-0.0028486179138708,19112,19112,0.0012728278746073,0.0003401694653879,7.14468621197947e-05,0.3665319317964383,0.7207910157463132,0.0796752162033864,-0.0026400966466326,19112,0.9614649361102726,1.70002527454e-05,3.0366160019599988e-05,-5.438671273919998e-05,-2.8406298817999992e-05,-6.040773391180532e-05,-3.57125947852053e-05,0.0008942902833102978,-0.006601332351139605,-0.0001067385516759999,0.00020852126723820003
AOI-01,sentinel2,R2025-H1,2025,1,19878,19878,0.0013951338201383,0.0003259507115386,-0.0002328025825148,0.3590953121375849,0.8470703341120515,0.0644525053410461,-0.002034170005547,19409,19409,0.0014091877610971,0.0003313765039227,-0.0001974692435317,0.3334554699433572,0.82993450311845,0.0578036248250789,-0.0017254168767995,19409,19409,0.0013656925440447,0.0003091349297316,-0.0002102648038286,0.3739668651439629,0.8509447043683604,0.0651604574670224,-0.0020460100811503,19409,19409,0.0014091877610971,0.0003313765039227,-0.0001974692435317,0.3334554699433572,0.82993450311845,0.0578036248250789,-0.0017254168767995,19409,0.9764060770701278,1.4053940958800009e-05,4.3495217052399874e-05,5.425792384099995e-06,2.2241574191099987e-05,3.533333898310002e-05,1.279556029690001e-05,-0.006648880515967202,-0.007356832641943499,0.0003087531287475,0.00032059320435080005
AOI-01,sentinel2,R2025-H2,2025,2,19878,19878,0.0013658898120329,0.000320746589372,-0.0002287273757756,0.3856822753170371,0.8475791954719489,0.0706220390962005,-0.0022559056859421,19409,19409,0.0013822239014969,0.0003160442621861,-0.0002079181406843,0.3587191951724442,0.8367532279597554,0.0648690621276529,-0.0020237845704211,19409,19409,0.0013446013059972,0.0003013163854063,-0.000213460051215,0.3931539897737991,0.8524178508455749,0.0703625979431088,-0.0022604543343236,19409,19409,0.0013822239014969,0.0003160442621861,-0.0002079181406843,0.3587191951724442,0.8367532279597554,0.0648690621276529,-0.0020237845704211,19409,0.9764060770701278,1.633408946400002e-05,3.7622595499700075e-05,-4.7023271858999925e-06,1.4727876779799991e-05,2.0809235091299994e-05,5.541910530699985e-06,-0.00575297696854761,-0.005493535815455905,0.00023212111552099995,0.00023666976390249997
AOI-01,sentinel2,R2025-H3,2025,3,19878,19878,0.0013568861977573,0.0003287746715037,-0.0002134852983773,0.3937544492492609,0.8460051752069516,0.0705736527026175,-0.002194677813068,19409,19409,0.0013650495350562,0.0003098211827688,-0.0002102339775963,0.374556236696824,0.8385305762230606,0.06920884771339,-0.0021993962566781,19409,19409,0.0013177024340521,0.0003036386787356,-0.0001996299855739,0.4171911474978135,0.8517265196800871,0.0745720560155815,-0.0023651593882318,19409,19409,0.0013650495350562,0.0003098211827688,-0.0002102339775963,0.374556236696824,0.8385305762230606,0.06920884771339,-0.0021993962566781,19409,0.9764060770701278,8.163337298900016e-06,4.734710100409993e-05,-1.8953488734900037e-05,6.182504033199973e-06,3.251320781000002e-06,-1.0603992022399997e-05,-0.0013648049892275027,-0.005363208302191502,-4.7184436100999524e-06,0.00016576313155369999
AOI-02,landsat,R2024-H1,2024,1,1542,1542,0.0611533456290388,0.0470908739790961,0.0098331695692228,0.903787324519462,0.9521390822006974,1.0328370889095937,-0.0879505108267932,1521,1521,0.0593462611788799,0.0458840518762673,-0.0002007641515721,0.9101551882591856,0.9540965594375312,1.0008740019741795,-0.0827179734349379,1521,1521,0.0606068951117457,0.0467293186863739,-0.0089254581982132,0.906297679252006,0.9531298578690928,1.0022940082381235,-0.0914805398128362,1521,1521,0.0593462611788799,0.0458840518762673,-0.0002007641515721,0.9101551882591856,0.9540965594375312,1.0008740019741795,-0.0827179734349379,1521,0.9863813229571985,-0.0018070844501588967,-0.0012606339328657956,-0.0012068221028288043,-0.0008452668101066041,-0.0100339337207949,0.0087246940466411,-0.031963086935414164,-0.001420006263944007,0.005232537391855294,0.008762566377898295
AOI-02,landsat,R2024-H2,2024,2,1542,1542,0.060486210841888,0.0468375256986809,-0.0038078728634271,0.905875083032284,0.9521390822006972,0.9954864633534538,-0.082362746596592,1521,1521,0.0606507706603559,0.0472757154924788,-0.0091556011408714,0.906161961068124,0.9540965594375308,0.96611322228071,-0.0737776522563229,1521,1521,0.0619064573023567,0.0482851325010753,-0.0124143760114925,0.902236176355057,0.9531209674159028,0.9634131442644708,-0.0749699779812192,1521,1521,0.0606507706603559,0.0472757154924788,-0.0091556011408714,0.906161961068124,0.9540965594375308,0.96611322228071,-0.0737776522563229,1521,0.9863813229571985,0.00016455981846789924,-0.0012556866420007987,0.000438189793797894,-0.001009417008596504,-0.0053477282774443006,0.0032587748706210985,-0.02937324107274386,0.0027000780162391713,0.008585094340269092,0.0011923257248962899
AOI-02,landsat,R2024-H3,2024,3,1542,1542,0.0610745511105039,0.0474153578646182,-0.0082852369933093,0.9040350999234452,0.9521390822006977,0.9850451175303504,-0.0814647089187949,1521,1521,0.0595840265830233,0.0461049407623678,-0.0046331504153905,0.9094338359791714,0.954096559437531,0.9946545582517156,-0.0839485348228072,1521,1521,0.0608981053838223,0.0472001972330322,-0.0094873037848616,0.9053950547517564,0.9531209674159028,0.9850204488566144,-0.0831513673255677,1521,1521,0.0595840265830233,0.0461049407623678,-0.0046331504153905,0.9094338359791714,0.954096559437531,0.9946545582517156,-0.0839485348228072,1521,0.9863813229571985,-0.0014905245274806009,-0.0013140788007989998,-0.0013104171022504038,-0.0010952564706643991,0.003652086577918801,0.0048541533694711,0.009609440721365159,0.00963410939510112,-0.0024838259040123045,-0.000797167497239501
AOI-02,landsat,R2025-H1,2025,1,7600,7600,0.0583223975344482,0.0448803572503994,0.0142643074248919,0.8546318277236518,0.9296188720290796,1.0145689898668873,-0.0883789183777191,1735,1735,0.0603633392006119,0.0464362886847532,0.0185172141314255,0.8652866953465363,0.9379718196852976,1.0136239496999098,-0.0890809956309846,1735,1735,0.0591689406077006,0.0455159800783931,0.0206257945591647,0.8705650487381777,0.94230488075453,1.0141287724911017,-0.0886288497828041,1735,1735,0.0603633392006119,0.0464362886847532,0.0185172141314255,0.8652866953465363,0.9379718196852976,1.0136239496999098,-0.0890809956309846,1735,0.22828947368421051,0.002040941666163698,0.0011943985929112957,0.0015559314343537994,0.0009203086063600957,0.0042529067065336,-0.0021085804277392005,-0.0009450401669774955,-0.0005048227911919057,-0.0007020772532654873,-0.0004521458481804991
AOI-02,landsat,R2025-H2,2025,2,7600,7600,0.0621950237358768,0.0484491098669703,0.0256027326580251,0.8346859109573713,0.9296188720290792,1.024334153531635,-0.0827417245398514,1735,1735,0.0622913612206142,0.048331183741156,0.0249972076531057,0.85654370169073,0.9379718196852976,0.9819108407963006,-0.0646625259824187,1735,1735,0.0597774659131103,0.0463067481956668,0.0232806349048413,0.8678890004450327,0.94230488075453,0.9757823460320222,-0.0642315703663201,1735,1735,0.0622913612206142,0.048331183741156,0.0249972076531057,0.85654370169073,0.9379718196852976,0.9819108407963006,-0.0646625259824187,1735,0.22828947368421051,9.633748473739795e-05,0.0025138953075038994,-0.00011792612581430079,0.0020244355454892005,-0.0006055250049194008,0.001716572748264398,-0.042423312735334395,0.006128494764278458,0.018079198557432702,-0.00043095561609859945
AOI-02,landsat,R2025-H3,2025,3,7600,7600,0.0574005936432642,0.0441981409076883,0.0107458090365366,0.8591906932319451,0.9296188720290786,0.9920488741735304,-0.0787494148457917,1735,1735,0.0585893432074184,0.0452870003451738,0.0133811559851205,0.8730884241914783,0.9379718196852972,0.9600352665543724,-0.0639046893793587,1735,1735,0.0566729302346013,0.0438771547904749,0.0131718537624178,0.8812550049470822,0.9423048807545296,0.9553551010505896,-0.0627580954706952,1735,1735,0.0585893432074184,0.0452870003451738,0.0133811559851205,0.8730884241914783,0.9379718196852972,0.9600352665543724,-0.0639046893793587,1735,0.22828947368421051,0.0011887495641541984,0.001916412972817097,0.0010888594374854968,0.0014098455546988978,0.002635346948583899,0.00020930222270269978,-0.03201360761915795,0.004680165503782807,0.014844725466433006,-0.001146593908663493
AOI-02,modis,R2024-H1,2024,1,17909,17909,0.049872856781714,0.0394415761883569,-0.0232298738023544,0.9179810397874636,0.9675042317774885,1.0997951923976506,-0.1675155461141249,11497,11497,0.0599952240551655,0.049779624663225,-0.040667299732298,0.8789113969840121,0.967816435012156,1.0508661202525462,-0.1450193247139268,11497,11497,0.046738145537636,0.0374398995303679,-0.0257001179964973,0.9265126032742316,0.974413145710508,1.0617848922378972,-0.1447103038364199,11497,11497,0.0599952240551655,0.049779624663225,-0.040667299732298,0.8789113969840121,0.967816435012156,1.0508661202525462,-0.1450193247139268,11497,0.6419677257244961,0.010122367273451498,0.013257078517529497,0.010338048474868099,0.012339725132857096,-0.017437425929943597,-0.014967181735800698,-0.048929072145104335,-0.010918771985350961,0.02249622140019808,-0.0003090208775069214
AOI-02,modis,R2024-H2,2024,2,17909,17909,0.0449361517040894,0.0345248111583777,-0.0084580682346764,0.9334148286659733,0.9674628316087888,1.0630927316723822,-0.1303987418442526,11497,11497,0.0492250227463887,0.0394257274447905,-0.018191933351073,0.9184842064597948,0.9677705812018786,1.007312870016364,-0.0964023733283025,11497,11497,0.0394849177206183,0.0304204401547559,-0.0061667115124355,0.9475515830515489,0.974388098127897,1.0644190578166963,-0.1267496993712916,11497,11497,0.0492250227463887,0.0394257274447905,-0.018191933351073,0.9184842064597948,0.9677705812018786,1.007312870016364,-0.0964023733283025,11497,0.6419677257244961,0.004288871042299303,0.009740105025770399,0.0049009162864127945,0.009005287290034598,-0.0097338651163966,-0.0120252218386375,-0.055779861656018115,-0.057106187800332275,0.0339963685159501,0.030347326042989106
AOI-02,modis,R2024-H3,2024,3,17909,17909,0.0446627519934967,0.0341955887552407,-0.0073047437276721,0.934222596423002,0.967466095690737,1.076092352463229,-0.1371353460044246,11497,11497,0.0484820464122728,0.0387256551836902,-0.0157994854208896,0.9209263482560932,0.9677703641338272,1.005329688301767,-0.0928214906994794,11497,11497,0.039287530481823,0.03019962914804,-0.0056998235505122,0.94807465728205,0.974390651780669,1.0735463786465027,-0.1318240632717625,11497,11497,0.0484820464122728,0.0387256551836902,-0.0157994854208896,0.9209263482560932,0.9677703641338272,1.005329688301767,-0.0928214906994794,11497,0.6419677257244961,0.003819294418776098,0.0091945159304498,0.004530066428449497,0.0085260260356502,-0.008494741693217499,-0.0100996618703774,-0.07076266416146204,-0.06821669034473565,0.04431385530494519,0.039002572572283095
AOI-02,modis,R2025-H1,2025,1,16568,16568,0.0546623987120001,0.0429658917080637,0.0263947415740085,0.8944854294225392,0.9587673277944574,1.0791666078148947,-0.1316870762599913,2190,2190,0.0645379145692177,0.0491772304027757,0.031245428378228,0.6881462101983714,0.8768581830923973,1.1023545865039992,-0.1351600240951951,2190,2190,0.0516003672869039,0.0420754225674372,0.0343312195823995,0.8006451727203392,0.9430181727413952,1.0917610135675628,-0.1371699067142048,2190,2190,0.0645379145692177,0.0491772304027757,0.031245428378228,0.6881462101983714,0.8768581830923973,1.1023545865039992,-0.1351600240951951,2190,0.1321825205214872,0.009875515857217604,0.012937547282313805,0.006211338694712,0.0071018078353384945,0.0048506868042195,-0.0030857912041715,0.023187978689104494,0.010593572936436368,-0.003472947835203799,0.0020098826190096952
AOI-02,modis,R2025-H2,2025,2,16568,16568,0.0512937233724461,0.0398099263374938,0.0184934461396666,0.9070897742762098,0.9587698393509936,1.0751804582260784,-0.1372108892267317,2190,2190,0.0608018750003585,0.0457933684566834,0.0232255808831164,0.7232069922467852,0.8768581830923973,1.0855528539553627,-0.1324826088589052,2190,2190,0.0483456216547605,0.0389729961365954,0.0292595852429055,0.8250010396718344,0.9430181727413957,1.0846448053097917,-0.1376336442447665,2190,2190,0.0608018750003585,0.0457933684566834,0.0232255808831164,0.7232069922467852,0.8768581830923973,1.0855528539553627,-0.1324826088589052,2190,0.1321825205214872,0.009508151627912402,0.012456253345598002,0.005983442119189601,0.006820372320088003,0.004732134743449797,-0.0060340043597891,0.010372395729284278,0.0009080486455710357,0.004728280367826493,0.005151035385861313
AOI-02,modis,R2025-H3,2025,3,16568,16568,0.0523618717323295,0.0408374155591161,0.0213064041491022,0.9031799306167724,0.9587677386349794,1.071219151193047,-0.1320316438948811,2190,2190,0.0594389686902229,0.0447826327526072,0.0203373600093379,0.7354768403889647,0.8768581830923973,1.0588626440950335,-0.1183778091375932,2190,2190,0.0492525280750018,0.0398436642449452,0.0307506307231226,0.8183739136184682,0.9430181727413952,1.0812277915549615,-0.1339300093901778,2190,2190,0.0594389686902229,0.0447826327526072,0.0203373600093379,0.7354768403889647,0.8768581830923973,1.0588626440950335,-0.1183778091375932,2190,0.1321825205214872,0.0070770969578934015,0.010186440615221101,0.003945217193491099,0.004938968507662005,-0.0009690441397642996,-0.0104132707137847,-0.012356507098013392,-0.022365147459928014,0.013653834757287889,0.015552200252584594
AOI-02,sentinel2,R2024-H1,2024,1,18284,18284,0.0587296483657514,0.0452364359569345,0.0112377634456201,0.883868713481342,0.942721191904112,0.8812162682571696,0.0317363714769487,15496,15496,0.0687365625368537,0.054043848053285,-0.0279847444720948,0.8244286364768674,0.9242005111205176,0.8686193484654517,0.0126348930566834,15496,15496,0.056510497595244,0.044552626915349,-0.0154109093084133,0.8813312615086225,0.943512175772059,0.8645987702007649,0.0158277208319354,15496,15496,0.0687365625368537,0.054043848053285,-0.0279847444720948,0.8244286364768674,0.9242005111205176,0.8686193484654517,0.0126348930566834,15496,0.8475169547145045,0.010006914171102305,0.012226064941609702,0.008807412096350498,0.009491221137935997,-0.0392225079177149,-0.012573835163681499,-0.012596919791717842,0.004020578264686825,-0.0191014784202653,-0.0031928277752519985
AOI-02,sentinel2,R2024-H2,2024,2,18284,18284,0.0587589014959688,0.0455826766544228,-0.0116709731374206,0.8837529951069995,0.942721191904113,0.8767085097180896,0.0114010673304122,15496,15496,0.0696974260117873,0.0549433583684758,-0.0303790165048944,0.8194857290182245,0.924200511120518,0.8634180279478205,0.0132265075049077,15496,15496,0.057745589844258,0.0455949619199164,-0.0193828230052873,0.8760873324584325,0.9435121757720588,0.86939071303565,0.009040143906717,15496,15496,0.0696974260117873,0.0549433583684758,-0.0303790165048944,0.8194857290182245,0.924200511120518,0.8634180279478205,0.0132265075049077,15496,0.8475169547145045,0.010938524515818497,0.011951836167529303,0.009360681714053,0.0093483964485594,-0.0187080433674738,-0.0109961934996071,-0.013290481770269036,-0.0059726850878294435,0.001825440174495499,0.004186363598190699
AOI-02,sentinel2,R2024-H3,2024,3,18284,18284,0.0579153279391262,0.0445252958913832,0.0040280461014045,0.8870668412050655,0.9427211919041124,0.8892079173848988,0.0199643048169563,15496,15496,0.0643876418066712,0.0503545019704249,-0.0133915145484808,0.8459424093576731,0.9242005111205168,0.8818208440187106,0.0196496307554567,15496,15496,0.0548907185462391,0.0427524516082447,-0.005634443184188,0.8880366473333163,0.9435121757720594,0.8863710693913922,0.0128111582536321,15496,15496,0.0643876418066712,0.0503545019704249,-0.0133915145484808,0.8459424093576731,0.9242005111205168,0.8818208440187106,0.0196496307554567,15496,0.8475169547145045,0.0064723138675449945,0.009496923260432097,0.0058292060790417,0.007602050362180202,-0.0174195606498853,-0.007757071364292799,-0.007387073366188157,-0.004550225372681571,-0.00031467406149960145,0.006838472501824599
AOI-02,sentinel2,R2025-H1,2025,1,18534,18534,0.058608124197518,0.0453224319548005,0.0053160967710665,0.881503702338176,0.9394120392862394,0.8588536494727442,0.0332651943615636,12637,12637,0.0621643086972976,0.0481235771712585,0.0172218523825001,0.8647104367449556,0.935659614789983,0.845901107842799,0.0536613424800278,12637,12637,0.0559458413560171,0.0434189817507169,0.0091449799260611,0.8904234312509584,0.945221308471809,0.8576427494281302,0.0353258683608308,12637,12637,0.0621643086972976,0.0481235771712585,0.0172218523825001,0.8647104367449556,0.935659614789983,0.845901107842799,0.0536613424800278,12637,0.6818279917988561,0.0035561844997796035,0.006218467341280502,0.0028011452164580022,0.0047045954205416005,0.0119057556114336,0.008076872456439,-0.012952541629945191,-0.011741641585331197,0.0203961481184642,0.018335474119197004
AOI-02,sentinel2,R2025-H2,2025,2,18534,18534,0.058888992705033,0.0455779273302871,0.0078560887265058,0.8803652380953709,0.9394120392862396,0.861846901067456,0.0342253649645554,12637,12637,0.0604646146401997,0.0465565864480172,0.0098124158794889,0.8720074603161226,0.9356596147899822,0.8552458693400452,0.0413952464615367,12637,12637,0.0553986110357041,0.0429675613766177,0.0049614988403165,0.8925565783945173,0.945221308471808,0.861859465471298,0.0289304408895493,12637,12637,0.0604646146401997,0.0465565864480172,0.0098124158794889,0.8720074603161226,0.9356596147899822,0.8552458693400452,0.0413952464615367,12637,0.6818279917988561,0.0015756219351667003,0.005066003604495599,0.0009786591177300963,0.0035890250713995,0.001956327152983099,0.004850917039172399,-0.006601031727410778,-0.006613596131252786,0.007169881496981299,0.0124648055719874
AOI-02,sentinel2,R2025-H3,2025,3,18534,18534,0.0584417571152951,0.0450129782798967,-0.0025459797177648,0.8821754830274435,0.9394120392862396,0.8715566589278798,0.0186985409460812,12637,12637,0.0596448274340375,0.0456849593104843,-0.0001728020156,0.8754546117614118,0.9356596147899816,0.8651997216361405,0.0262368123764187,12637,12637,0.0552171136804632,0.0427929336188581,-0.0021117695802869,0.8932594390738373,0.9452213084718089,0.8712666515540392,0.0169224813394575,12637,12637,0.0596448274340375,0.0456849593104843,-0.0001728020156,0.8754546117614118,0.9356596147899816,0.8651997216361405,0.0262368123764187,12637,0.6818279917988561,0.001203070318742401,0.0044277137535743,0.0006719810305876039,0.0028920256916262,0.0023731777021648,0.0019389675646869,-0.006356937291739362,-0.0060669299178987,0.007538271430337501,0.0093143310369612
AOI-03,landsat,R2024-H1,2024,1,15551,15551,0.0366725052882726,0.0282609086857787,0.0165063021402088,0.869128948413187,0.9498769568720912,0.9643769491644604,-0.0749491052862718,10134,10134,0.035675246404977,0.0274063790917321,0.0143951655094644,0.8741899098694935,0.9480505284869296,0.9512361900068828,-0.0726832183894967,10134,10134,0.0354903373867823,0.0272237503194596,0.0146901339682093,0.8754907071480007,0.9491228907584012,0.951243841264831,-0.0726713823095089,10134,10134,0.035675246404977,0.0274063790917321,0.0143951655094644,0.8741899098694935,0.9480505284869296,0.9512361900068828,-0.0726832183894967,10134,0.6516622725226674,-0.0009972588832956042,0.00018490901819469968,-0.0008545295940465998,0.00018262877227250007,-0.0021111366307444007,-0.00029496845874490106,-0.01314075915757762,-7.65125794821575e-06,0.0022658868967750934,-1.1836079987809223e-05
AOI-03,landsat,R2024-H2,2024,2,15551,15551,0.0319525535468433,0.0224379337886115,0.0026966815618511,0.9006486952354196,0.9499401959596184,0.919049435471816,-0.077295417037905,10134,10134,0.0325111692536066,0.0232703194143969,0.0046320504851668,0.8955167462375994,0.9481262666357874,0.925638022220041,-0.0761437737119108,10134,10134,0.0321985994826466,0.0229842593109709,0.0047434570678276,0.8975161399999241,0.949198713174983,0.92560110962632,-0.0762969823028782,10134,10134,0.0325111692536066,0.0232703194143969,0.0046320504851668,0.8955167462375994,0.9481262666357874,0.925638022220041,-0.0761437737119108,10134,0.6516622725226674,0.0005586157067632991,0.0003125697709600028,0.0008323856257854007,0.0002860601034260016,0.0019353689233157002,-0.00011140658266079947,0.006588586748225045,3.691259372096134e-05,0.0011516433259941977,0.00015320859096738804
AOI-03,landsat,R2024-H3,2024,3,15551,15551,0.032286193805708,0.0230287725629157,0.0048811637618847,0.8985630619681374,0.9499259361101392,0.9247923021402488,-0.076557087366671,10134,10134,0.0322136907409183,0.0227181787508962,0.0026011256560848,0.8974200505508467,0.948141971123356,0.9198184547020168,-0.076742779371074,10134,10134,0.0319023556068431,0.0224423283802576,0.0027540898603734,0.8993932745016963,0.9492146826002534,0.9203831783220404,-0.0770026193417375,10134,10134,0.0322136907409183,0.0227181787508962,0.0026011256560848,0.8974200505508467,0.948141971123356,0.9198184547020168,-0.076742779371074,10134,0.6516622725226674,-7.250306478969598e-05,0.0003113351340752052,-0.00031059381201949815,0.00027585037063860077,-0.0022800381057999004,-0.00015296420428860015,-0.004973847438231926,-0.0005647236200235772,-0.00018569200440300693,0.00025983997066349185
AOI-03,landsat,R2025-H1,2025,1,14402,14402,0.0359616853412303,0.0269413358242545,0.0069854839562236,0.8734938483724931,0.937162382311951,0.8872859532100696,-0.071821972782521,9322,9322,0.0378331345629376,0.0292759047753244,0.0116057585030791,0.8539328911020295,0.9315467673418728,0.889605834507951,-0.0717135485031507,9322,9322,0.0369490181361243,0.028457633679274,0.0108471601664505,0.8606799609433109,0.9342089274563874,0.8905279008073241,-0.07220938026197,9322,9322,0.0378331345629376,0.0292759047753244,0.0116057585030791,0.8539328911020295,0.9315467673418728,0.889605834507951,-0.0717135485031507,9322,0.6472712123316207,0.0018714492217072956,0.0008841164268132973,0.002334568951069902,0.0008182710960503992,0.0046202745468555,0.0007585983366285992,0.00231988129788141,-0.000922066299373081,0.00010842427937030052,0.0004958317588193012
AOI-03,landsat,R2025-H2,2025,2,14402,14402,0.0377143325023685,0.0290402647099493,0.0130339957803673,0.8608624274020508,0.9371285156581728,0.915046001927823,-0.072321761311474,9322,9322,0.0403608217572506,0.0320276333655505,0.0178619254259415,0.8337629653842307,0.9314929312459388,0.9146149701796158,-0.0714363991864651,9322,9322,0.039444119214146,0.0312373998185258,0.0172224050885172,0.8412285874383953,0.9341538319507784,0.9149435368696002,-0.0716565099233816,9322,9322,0.0403608217572506,0.0320276333655505,0.0178619254259415,0.8337629653842307,0.9314929312459388,0.9146149701796158,-0.0714363991864651,9322,0.6472712123316207,0.0026464892548821034,0.0009167025431046014,0.002987368655601199,0.0007902335470246977,0.004827929645574202,0.0006395203374243014,-0.00043103174820724455,-0.00032856668998437755,0.0008853621250088928,0.00022011073691649563
AOI-03,landsat,R2025-H3,2025,3,14402,14402,0.0362452988639407,0.0272316890806303,0.0081913691134555,0.8714905865617243,0.9372000064427638,0.9060435273731696,-0.075066090621527,9322,9322,0.0388553593735334,0.0303184931299491,0.0142693697944905,0.8459329938398575,0.9315690216747432,0.9116950085663164,-0.0743531923939587,9322,9322,0.0379461905819744,0.0295080850279059,0.0135721700209651,0.8530586077566146,0.9342252876635136,0.9120333586871154,-0.0746342548543138,9322,9322,0.0388553593735334,0.0303184931299491,0.0142693697944905,0.8459329938398575,0.9315690216747432,0.9116950085663164,-0.0743531923939587,9322,0.6472712123316207,0.0026100605095926988,0.0009091687915590008,0.0030868040493187976,0.0008104081020431989,0.006078000681034999,0.0006971997735254008,0.005651481193146735,-0.0003383501207990802,0.000712898227568301,0.00028106246035509985
AOI-03,modis,R2024-H1,2024,1,18695,18695,0.0427329920442357,0.0315311902783698,0.0268745234390924,0.82176800058503,0.9483223753441992,1.029526538347603,-0.1048292662599816,12878,12878,0.03337744257448,0.0253949168921849,-0.0014193691857892,0.8936962704051713,0.945592933779965,0.9841422918695248,-0.1117321232380595,12878,12878,0.0331164365867635,0.0241810701243198,0.0182907571338575,0.8953523245324089,0.9652516309057824,1.0604899848999148,-0.1149740835842681,12878,12878,0.03337744257448,0.0253949168921849,-0.0014193691857892,0.8936962704051713,0.945592933779965,0.9841422918695248,-0.1117321232380595,12878,0.68884728537042,-0.009355549469755704,0.0002610059877165005,-0.006136273386184901,0.001213846767865099,-0.0282938926248816,-0.0197101263196467,-0.04538424647807826,-0.07634769303038991,-0.006902856978077909,0.0032419603462085916
AOI-03,modis,R2024-H2,2024,2,18695,18695,0.0395801959735031,0.0285807083771182,0.0221292809798705,0.8470973700081356,0.9483802543195892,1.0134096080627302,-0.1051834560001221,12878,12878,0.0337963471969423,0.0255838710722828,-0.0049646296373452,0.8910111894117396,0.9455063856949926,0.9409431810850633,-0.10353107343587,12878,12878,0.0305333457343582,0.0218253677349193,0.0137612687257869,0.9110407367176854,0.965324005513182,1.0466259686192636,-0.1157716044541427,12878,12878,0.0337963471969423,0.0255838710722828,-0.0049646296373452,0.8910111894117396,0.9455063856949926,0.9409431810850633,-0.10353107343587,12878,0.68884728537042,-0.005783848776560803,0.003263001462584101,-0.002996837304835402,0.003758503337363498,-0.027093910617215698,-0.0187258983631321,-0.07246642697766692,-0.10568278753420035,0.0016523825642521112,0.012240531018272702
