AOI,sensor,window,primary_n,primary_RMSE,primary_MAE,primary_Bias,primary_R2,primary_Pearson_r,primary_slope,primary_intercept,sensitivity_n,sensitivity_RMSE,sensitivity_MAE,sensitivity_Bias,sensitivity_R2,sensitivity_Pearson_r,sensitivity_slope,sensitivity_intercept,primary_matched_n,primary_matched_RMSE,primary_matched_MAE,primary_matched_Bias,primary_matched_R2,primary_matched_Pearson_r,primary_matched_slope,primary_matched_intercept,sensitivity_matched_n,sensitivity_matched_RMSE,sensitivity_matched_MAE,sensitivity_matched_Bias,sensitivity_matched_R2,sensitivity_matched_Pearson_r,sensitivity_matched_slope,sensitivity_matched_intercept,matched_n,retention_fraction,delta_RMSE_operational,delta_RMSE_matched,delta_MAE_operational,delta_MAE_matched,delta_Bias_operational,delta_Bias_matched,delta_slope_operational,delta_slope_matched,delta_intercept_operational,delta_intercept_matched
AOI-01,sentinel2,W2024,19878,0.0013951338201383,0.0003259507115386,-0.0002328025825148,0.3590953121375849,0.8470703341120515,0.0644525053410461,-0.002034170005547,19409,0.0014091877610971,0.0003313765039227,-0.0001974692435317,0.3334554699433572,0.82993450311845,0.0578036248250789,-0.0017254168767995,19409,0.0013656925440447,0.0003091349297316,-0.0002102648038286,0.3739668651439629,0.8509447043683604,0.0651604574670224,-0.0020460100811503,19409,0.0014091877610971,0.0003313765039227,-0.0001974692435317,0.3334554699433572,0.82993450311845,0.0578036248250789,-0.0017254168767995,19409,0.9764060770701278,1.4053940958800009e-05,4.3495217052399874e-05,5.425792384099995e-06,2.2241574191099987e-05,3.533333898310002e-05,1.279556029690001e-05,-0.006648880515967202,-0.007356832641943499,0.0003087531287475,0.00032059320435080005
AOI-01,sentinel2,W2022_2023,19878,0.0013385107182646,0.0003311674644508,-0.0002026646824135,0.4100632911333084,0.8451722141893854,0.0734493219968637,-0.0022645884969966,19409,0.001335780547216,0.0002980362334368,-0.000216685036802,0.4010898508804336,0.8399310431333413,0.0775695382600132,-0.0025580623026377,19409,0.0012916138371207,0.0003008732427931,-0.0001933458993654,0.4400402364769884,0.85198096513836,0.0797791244076268,-0.0025405177693824,19409,0.001335780547216,0.0002980362334368,-0.000216685036802,0.4010898508804336,0.8399310431333413,0.0775695382600132,-0.0025580623026377,19409,0.9764060770701278,-2.7301710486000302e-06,4.416671009529983e-05,-3.313123101400002e-05,-2.837009356299969e-06,-1.4020354388499996e-05,-2.3339137436599984e-05,0.004120216263149498,-0.0022095861476136014,-0.0002934738056411001,-1.7544533255299706e-05
AOI-01,sentinel2,W2023_2024,19878,0.0013658898120329,0.000320746589372,-0.0002287273757756,0.3856822753170371,0.8475791954719489,0.0706220390962005,-0.0022559056859421,19409,0.0013822239014969,0.0003160442621861,-0.0002079181406843,0.3587191951724442,0.8367532279597554,0.0648690621276529,-0.0020237845704211,19409,0.0013446013059972,0.0003013163854063,-0.000213460051215,0.3931539897737991,0.8524178508455749,0.0703625979431088,-0.0022604543343236,19409,0.0013822239014969,0.0003160442621861,-0.0002079181406843,0.3587191951724442,0.8367532279597554,0.0648690621276529,-0.0020237845704211,19409,0.9764060770701278,1.633408946400002e-05,3.7622595499700075e-05,-4.7023271858999925e-06,1.4727876779799991e-05,2.0809235091299994e-05,5.541910530699985e-06,-0.00575297696854761,-0.005493535815455905,0.00023212111552099995,0.00023666976390249997
AOI-01,sentinel2,W2022_2024,19878,0.0013568861977573,0.0003287746715037,-0.0002134852983773,0.3937544492492609,0.8460051752069516,0.0705736527026175,-0.002194677813068,19409,0.0013650495350562,0.0003098211827688,-0.0002102339775963,0.374556236696824,0.8385305762230606,0.06920884771339,-0.0021993962566781,19409,0.0013177024340521,0.0003036386787356,-0.0001996299855739,0.4171911474978135,0.8517265196800871,0.0745720560155815,-0.0023651593882318,19409,0.0013650495350562,0.0003098211827688,-0.0002102339775963,0.374556236696824,0.8385305762230606,0.06920884771339,-0.0021993962566781,19409,0.9764060770701278,8.163337298900016e-06,4.734710100409993e-05,-1.8953488734900037e-05,6.182504033199973e-06,3.251320781000002e-06,-1.0603992022399997e-05,-0.0013648049892275027,-0.005363208302191502,-4.7184436100999524e-06,0.00016576313155369999
AOI-02,landsat,W2022,7600,0.0564231055150082,0.043486605363749,0.0022533289255756,0.8639456084714267,0.9296188720290788,0.977813455251819,-0.0789307780039256,1735,0.0578903638243602,0.0446810797609554,0.0099514964340654,0.8760985081772599,0.9379718196852974,0.9636602169696928,-0.0693847971120795,1735,0.0560061172004847,0.0433039330745358,0.0101107196687098,0.8840328705155373,0.9423048807545296,0.9606899159551844,-0.0688440717394873,1735,0.0578903638243602,0.0446810797609554,0.0099514964340654,0.8760985081772599,0.9379718196852974,0.9636602169696928,-0.0693847971120795,1735,0.22828947368421051,0.0014672583093520014,0.001884246623875499,0.0011944743972064006,0.0013771466864196044,0.007698167508489801,-0.0001592232346443994,-0.014153238282126113,0.0029703010145084585,0.009545980891846106,-0.000540725372592199
AOI-02,landsat,W2023,7600,0.0622237891080278,0.0484373797049463,0.025358246386221,0.834532959139618,0.9296188720290792,1.0328370889095937,-0.0879505108267932,1735,0.0599049307984293,0.0461222857533128,0.0176682460558081,0.867324993028732,0.937971819685298,1.0008740019741795,-0.0827179734349379,1735,0.0563590198592078,0.0432898192041964,0.0110638018761378,0.8825668147384154,0.9423048995079124,1.0022940082381235,-0.0914805398128362,1735,0.0599049307984293,0.0461222857533128,0.0176682460558081,0.867324993028732,0.937971819685298,1.0008740019741795,-0.0827179734349379,1735,0.22828947368421051,-0.0023188583095984996,0.0035459109392214985,-0.0023150939516334984,0.002832466549116397,-0.007690000330412901,0.0066044441796703005,-0.031963086935414164,-0.001420006263944007,0.005232537391855294,0.008762566377898295
AOI-02,landsat,W2024,7600,0.0583223975344482,0.0448803572503994,0.0142643074248919,0.8546318277236518,0.9296188720290796,1.0145689898668873,-0.0883789183777191,1735,0.0603633392006119,0.0464362886847532,0.0185172141314255,0.8652866953465363,0.9379718196852976,1.0136239496999098,-0.0890809956309846,1735,0.0591689406077006,0.0455159800783931,0.0206257945591647,0.8705650487381777,0.94230488075453,1.0141287724911017,-0.0886288497828041,1735,0.0603633392006119,0.0464362886847532,0.0185172141314255,0.8652866953465363,0.9379718196852976,1.0136239496999098,-0.0890809956309846,1735,0.22828947368421051,0.002040941666163698,0.0011943985929112957,0.0015559314343537994,0.0009203086063600957,0.0042529067065336,-0.0021085804277392005,-0.0009450401669774955,-0.0005048227911919057,-0.0007020772532654873,-0.0004521458481804991
AOI-02,landsat,W2022_2023,7600,0.0571346197442864,0.0439498844080555,0.0091394576118681,0.8604925902778102,0.9296188720290792,0.9954864633534538,-0.082362746596592,1735,0.057445153399661,0.0443105776824502,0.0069461803464485,0.8779969284805731,0.937971819685298,0.96611322228071,-0.0737776522563229,1735,0.0553499029711411,0.042787237003942,0.0055288849626592,0.8867344846629909,0.9423048807545296,0.9634131442644708,-0.0749699779812192,1735,0.057445153399661,0.0443105776824502,0.0069461803464485,0.8779969284805731,0.937971819685298,0.96611322228071,-0.0737776522563229,1735,0.22828947368421051,0.0003105336553745966,0.0020952504285199,0.00036069327439469667,0.001523340678508199,-0.0021932772654196,0.0014172953837892997,-0.02937324107274386,0.0027000780162391713,0.008585094340269092,0.0011923257248962899
AOI-02,landsat,W2023_2024,7600,0.0621950237358768,0.0484491098669703,0.0256027326580251,0.8346859109573713,0.9296188720290792,1.024334153531635,-0.0827417245398514,1735,0.0622913612206142,0.048331183741156,0.0249972076531057,0.85654370169073,0.9379718196852976,0.9819108407963006,-0.0646625259824187,1735,0.0597774659131103,0.0463067481956668,0.0232806349048413,0.8678890004450327,0.94230488075453,0.9757823460320222,-0.0642315703663201,1735,0.0622913612206142,0.048331183741156,0.0249972076531057,0.85654370169073,0.9379718196852976,0.9819108407963006,-0.0646625259824187,1735,0.22828947368421051,9.633748473739795e-05,0.0025138953075038994,-0.00011792612581430079,0.0020244355454892005,-0.0006055250049194008,0.001716572748264398,-0.042423312735334395,0.006128494764278458,0.018079198557432702,-0.00043095561609859945
AOI-02,landsat,W2022_2024,7600,0.0574005936432642,0.0441981409076883,0.0107458090365366,0.8591906932319451,0.9296188720290786,0.9920488741735304,-0.0787494148457917,1735,0.0585893432074184,0.0452870003451738,0.0133811559851205,0.8730884241914783,0.9379718196852972,0.9600352665543724,-0.0639046893793587,1735,0.0566729302346013,0.0438771547904749,0.0131718537624178,0.8812550049470822,0.9423048807545296,0.9553551010505896,-0.0627580954706952,1735,0.0585893432074184,0.0452870003451738,0.0133811559851205,0.8730884241914783,0.9379718196852972,0.9600352665543724,-0.0639046893793587,1735,0.22828947368421051,0.0011887495641541984,0.001916412972817097,0.0010888594374854968,0.0014098455546988978,0.002635346948583899,0.00020930222270269978,-0.03201360761915795,0.004680165503782807,0.014844725466433006,-0.001146593908663493
AOI-02,modis,W2022,16568,0.0542100339992009,0.0425390992414672,0.0254507607189207,0.8962245981261968,0.958767551298315,1.0786818787665444,-0.1323418794515132,2190,0.0572061428477001,0.0433420255544829,0.0135768470479175,0.7549771974357876,0.8768581830923972,1.0139772723692282,-0.0965608755316641,2190,0.0502548073177781,0.0407968906938952,0.0323305675611141,0.8109065894767484,0.9430181727413954,1.0815071177706657,-0.1325309422416855,2190,0.0572061428477001,0.0433420255544829,0.0135768470479175,0.7549771974357876,0.8768581830923972,1.0139772723692282,-0.0965608755316641,2190,0.1321825205214872,0.002996108848499199,0.006951335529921998,0.000802926313015706,0.0025451348605877028,-0.0118739136710032,-0.018753720513196598,-0.06470460639731623,-0.06752984540143747,0.035781003919849105,0.035970066710021384
AOI-02,modis,W2023,16568,0.0481532800249521,0.0369956926189654,0.0029303274317861,0.9181183068195168,0.958805308505012,1.0997951923976506,-0.1675155461141249,2190,0.0569266511551095,0.0439691058069198,-0.0113949067370488,0.7573655614739481,0.8768579330350761,1.0508661202525462,-0.1450193247139268,2190,0.0391635345736377,0.0306444064910818,0.0073810539955693,0.8851621820197229,0.943019510012243,1.0617848922378972,-0.1447103038364199,2190,0.0569266511551095,0.0439691058069198,-0.0113949067370488,0.7573655614739481,0.8768579330350761,1.0508661202525462,-0.1450193247139268,2190,0.1321825205214872,0.0087733711301574,0.017763116581471804,0.0069734131879544,0.013324699315838004,-0.0143252341688349,-0.0187759607326181,-0.048929072145104335,-0.010918771985350961,0.02249622140019808,-0.0003090208775069214
AOI-02,modis,W2024,16568,0.0546623987120001,0.0429658917080637,0.0263947415740085,0.8944854294225392,0.9587673277944574,1.0791666078148947,-0.1316870762599913,2190,0.0645379145692177,0.0491772304027757,0.031245428378228,0.6881462101983714,0.8768581830923973,1.1023545865039992,-0.1351600240951951,2190,0.0516003672869039,0.0420754225674372,0.0343312195823995,0.8006451727203392,0.9430181727413952,1.0917610135675628,-0.1371699067142048,2190,0.0645379145692177,0.0491772304027757,0.031245428378228,0.6881462101983714,0.8768581830923973,1.1023545865039992,-0.1351600240951951,2190,0.1321825205214872,0.009875515857217604,0.012937547282313805,0.006211338694712,0.0071018078353384945,0.0048506868042195,-0.0030857912041715,0.023187978689104494,0.010593572936436368,-0.003472947835203799,0.0020098826190096952
AOI-02,modis,W2022_2023,16568,0.0511316663190923,0.0397297572374273,0.0180882356733452,0.907675926784101,0.958767541692796,1.0630927316723822,-0.1303987418442526,2190,0.0563666402504544,0.0427253206227319,0.00949228308474,0.7621158703397992,0.8768581830923973,1.007312870016364,-0.0964023733283025,2190,0.0470162522607701,0.037758515962046,0.0270469267068431,0.8344926876507212,0.9430181727413954,1.0644190578166963,-0.1267496993712916,2190,0.0563666402504544,0.0427253206227319,0.00949228308474,0.7621158703397992,0.8768581830923973,1.007312870016364,-0.0964023733283025,2190,0.1321825205214872,0.005234973931362102,0.009350387989684301,0.0029955633853046004,0.0049668046606859,-0.0085959525886052,-0.0175546436221031,-0.055779861656018115,-0.057106187800332275,0.0339963685159501,0.030347326042989106
AOI-02,modis,W2023_2024,16568,0.0512937233724461,0.0398099263374938,0.0184934461396666,0.9070897742762098,0.9587698393509936,1.0751804582260784,-0.1372108892267317,2190,0.0608018750003585,0.0457933684566834,0.0232255808831164,0.7232069922467852,0.8768581830923973,1.0855528539553627,-0.1324826088589052,2190,0.0483456216547605,0.0389729961365954,0.0292595852429055,0.8250010396718344,0.9430181727413957,1.0846448053097917,-0.1376336442447665,2190,0.0608018750003585,0.0457933684566834,0.0232255808831164,0.7232069922467852,0.8768581830923973,1.0855528539553627,-0.1324826088589052,2190,0.1321825205214872,0.009508151627912402,0.012456253345598002,0.005983442119189601,0.006820372320088003,0.004732134743449797,-0.0060340043597891,0.010372395729284278,0.0009080486455710357,0.004728280367826493,0.005151035385861313
AOI-02,modis,W2022_2024,16568,0.0523618717323295,0.0408374155591161,0.0213064041491022,0.9031799306167724,0.9587677386349794,1.071219151193047,-0.1320316438948811,2190,0.0594389686902229,0.0447826327526072,0.0203373600093379,0.7354768403889647,0.8768581830923973,1.0588626440950335,-0.1183778091375932,2190,0.0492525280750018,0.0398436642449452,0.0307506307231226,0.8183739136184682,0.9430181727413952,1.0812277915549615,-0.1339300093901778,2190,0.0594389686902229,0.0447826327526072,0.0203373600093379,0.7354768403889647,0.8768581830923973,1.0588626440950335,-0.1183778091375932,2190,0.1321825205214872,0.0070770969578934015,0.010186440615221101,0.003945217193491099,0.004938968507662005,-0.0009690441397642996,-0.0104132707137847,-0.012356507098013392,-0.022365147459928014,0.013653834757287889,0.015552200252584594
AOI-02,sentinel2,W2022,18534,0.0605503260563768,0.0467095002392066,-0.0160328108434913,0.8735199262236242,0.93941203928624,0.8720815584970307,0.0049346707807029,12637,0.0613619890964156,0.0471071563413775,-0.0144082256539491,0.8681801126134924,0.9356596147899816,0.8604729762540086,0.0144579728835448,12637,0.056420038705216,0.0438884549374168,-0.0117990067974595,0.8885580154228137,0.9452213084718082,0.869538679914865,0.0081416795052826,12637,0.0613619890964156,0.0471071563413775,-0.0144082256539491,0.8681801126134924,0.9356596147899816,0.8604729762540086,0.0144579728835448,12637,0.6818279917988561,0.0008116630400388028,0.004941950391199601,0.0003976561021708999,0.0032187014039607026,0.0016245851895421992,-0.0026092188564895997,-0.01160858224302208,-0.00906570366085635,0.009523302102841899,0.0063162933782622
AOI-02,sentinel2,W2023,18534,0.060507765973717,0.0470411949171734,0.0155901382746959,0.873697666325849,0.9394120392862392,0.8812162682571696,0.0317363714769487,12637,0.0608456171651324,0.0465503357464224,-0.0119974728539419,0.8703893528403873,0.935659614789982,0.8686193484654517,0.0126348930566834,12637,0.0555764287487096,0.0431848781519122,-0.0067042747563078,0.8918657305488296,0.9452213084718092,0.8645987702007649,0.0158277208319354,12637,0.0608456171651324,0.0465503357464224,-0.0119974728539419,0.8703893528403873,0.935659614789982,0.8686193484654517,0.0126348930566834,12637,0.6818279917988561,0.00033785119141539754,0.0052691884164228,-0.0004908591707509999,0.0033654575945102003,-0.0275876111286378,-0.0052931980976341,-0.012596919791717842,0.004020578264686825,-0.0191014784202653,-0.0031928277752519985
AOI-02,sentinel2,W2024,18534,0.058608124197518,0.0453224319548005,0.0053160967710665,0.881503702338176,0.9394120392862394,0.8588536494727442,0.0332651943615636,12637,0.0621643086972976,0.0481235771712585,0.0172218523825001,0.8647104367449556,0.935659614789983,0.845901107842799,0.0536613424800278,12637,0.0559458413560171,0.0434189817507169,0.0091449799260611,0.8904234312509584,0.945221308471809,0.8576427494281302,0.0353258683608308,12637,0.0621643086972976,0.0481235771712585,0.0172218523825001,0.8647104367449556,0.935659614789983,0.845901107842799,0.0536613424800278,12637,0.6818279917988561,0.0035561844997796035,0.006218467341280502,0.0028011452164580022,0.0047045954205416005,0.0119057556114336,0.008076872456439,-0.012952541629945191,-0.011741641585331197,0.0203961481184642,0.018335474119197004
AOI-02,sentinel2,W2022_2023,18534,0.0588541493339651,0.0452572767896126,-0.0071243354693103,0.8805067669281802,0.9394120392862396,0.8767085097180896,0.0114010673304122,12637,0.0612898797959522,0.0470029043621969,-0.014109088744176,0.8684897458201836,0.935659614789982,0.8634180279478205,0.0132265075049077,12637,0.0562538333327831,0.0437413139210519,-0.0109781608081515,0.8892136326473008,0.945221308471808,0.86939071303565,0.009040143906717,12637,0.0612898797959522,0.0470029043621969,-0.014109088744176,0.8684897458201836,0.935659614789982,0.8634180279478205,0.0132265075049077,12637,0.6818279917988561,0.0024357304619870984,0.005036046463169096,0.001745627572584306,0.003261590441145004,-0.0069847532748656994,-0.0031309279360244996,-0.013290481770269036,-0.0059726850878294435,0.001825440174495499,0.004186363598190699
AOI-02,sentinel2,W2023_2024,18534,0.058888992705033,0.0455779273302871,0.0078560887265058,0.8803652380953709,0.9394120392862396,0.861846901067456,0.0342253649645554,12637,0.0604646146401997,0.0465565864480172,0.0098124158794889,0.8720074603161226,0.9356596147899822,0.8552458693400452,0.0413952464615367,12637,0.0553986110357041,0.0429675613766177,0.0049614988403165,0.8925565783945173,0.945221308471808,0.861859465471298,0.0289304408895493,12637,0.0604646146401997,0.0465565864480172,0.0098124158794889,0.8720074603161226,0.9356596147899822,0.8552458693400452,0.0413952464615367,12637,0.6818279917988561,0.0015756219351667003,0.005066003604495599,0.0009786591177300963,0.0035890250713995,0.001956327152983099,0.004850917039172399,-0.006601031727410778,-0.006613596131252786,0.007169881496981299,0.0124648055719874
AOI-02,sentinel2,W2022_2024,18534,0.0584417571152951,0.0450129782798967,-0.0025459797177648,0.8821754830274435,0.9394120392862396,0.8715566589278798,0.0186985409460812,12637,0.0596448274340375,0.0456849593104843,-0.0001728020156,0.8754546117614118,0.9356596147899816,0.8651997216361405,0.0262368123764187,12637,0.0552171136804632,0.0427929336188581,-0.0021117695802869,0.8932594390738373,0.9452213084718089,0.8712666515540392,0.0169224813394575,12637,0.0596448274340375,0.0456849593104843,-0.0001728020156,0.8754546117614118,0.9356596147899816,0.8651997216361405,0.0262368123764187,12637,0.6818279917988561,0.001203070318742401,0.0044277137535743,0.0006719810305876039,0.0028920256916262,0.0023731777021648,0.0019389675646869,-0.006356937291739362,-0.0060669299178987,0.007538271430337501,0.0093143310369612
AOI-03,landsat,W2022,14402,0.0352532708179777,0.025386190696769,8.771279047055058e-05,0.8784288833879982,0.937320338978168,0.8794830332519278,-0.0769441523345696,9322,0.0367796409806039,0.0277418501410072,0.0074635677135337,0.861954340963434,0.9317552096621348,0.9030669043214218,-0.0791566421056328,9322,0.0359427689005886,0.026922885894453,0.006661071708074,0.8681649633493589,0.9344010534131628,0.9036296886741364,-0.0796001297531573,9322,0.0367796409806039,0.0277418501410072,0.0074635677135337,0.861954340963434,0.9317552096621348,0.9030669043214218,-0.0791566421056328,9322,0.6472712123316207,0.0015263701626261963,0.0008368720800153023,0.0023556594442382013,0.0008189642465542026,0.00737585492306315,0.0008024960054597002,0.023583871069494,-0.0005627843527146181,-0.0022124897710631974,0.00044348764752451253
AOI-03,landsat,W2023,14402,0.0423794086952989,0.0336081804478637,0.0220581421716106,0.8243123002170549,0.9371070493023296,0.9643769491644604,-0.0749491052862718,9322,0.0446983117999134,0.0362424439279888,0.0253838323646337,0.7961127704998615,0.9314587026513984,0.9512361900068828,-0.0726832183894967,9322,0.0438070502192759,0.0355243342893966,0.024879072210647,0.804162523450721,0.934119278441542,0.951243841264831,-0.0726713823095089,9322,0.0446983117999134,0.0362424439279888,0.0253838323646337,0.7961127704998615,0.9314587026513984,0.9512361900068828,-0.0726832183894967,9322,0.6472712123316207,0.0023189031046144948,0.0008912615806374938,0.002634263480125104,0.0007181096385922014,0.0033256901930231,0.0005047601539867018,-0.01314075915757762,-7.65125794821575e-06,0.0022658868967750934,-1.1836079987809223e-05
AOI-03,landsat,W2024,14402,0.0359616853412303,0.0269413358242545,0.0069854839562236,0.8734938483724931,0.937162382311951,0.8872859532100696,-0.071821972782521,9322,0.0378331345629376,0.0292759047753244,0.0116057585030791,0.8539328911020295,0.9315467673418728,0.889605834507951,-0.0717135485031507,9322,0.0369490181361243,0.028457633679274,0.0108471601664505,0.8606799609433109,0.9342089274563874,0.8905279008073241,-0.07220938026197,9322,0.0378331345629376,0.0292759047753244,0.0116057585030791,0.8539328911020295,0.9315467673418728,0.889605834507951,-0.0717135485031507,9322,0.6472712123316207,0.0018714492217072956,0.0008841164268132973,0.002334568951069902,0.0008182710960503992,0.0046202745468555,0.0007585983366285992,0.00231988129788141,-0.000922066299373081,0.00010842427937030052,0.0004958317588193012
AOI-03,landsat,W2022_2023,14402,0.0365314344673062,0.0274882000782446,0.009048717564997,0.8694535631114149,0.9372269641581712,0.919049435471816,-0.077295417037905,9322,0.039597871486759,0.0310130484849012,0.0158276274682825,0.8399884003757282,0.93158611572824,0.925638022220041,-0.0761437737119108,9322,0.0386750696726487,0.0302070126634943,0.0151597433062199,0.8473594252343726,0.9342385422568324,0.92560110962632,-0.0762969823028782,9322,0.039597871486759,0.0310130484849012,0.0158276274682825,0.8399884003757282,0.93158611572824,0.925638022220041,-0.0761437737119108,9322,0.6472712123316207,0.0030664370194527987,0.0009228018141103009,0.0035248484066566013,0.0008060358214069009,0.0067789099032855,0.0006678841620626,0.006588586748225045,3.691259372096134e-05,0.0011516433259941977,0.00015320859096738804
AOI-03,landsat,W2023_2024,14402,0.0377143325023685,0.0290402647099493,0.0130339957803673,0.8608624274020508,0.9371285156581728,0.915046001927823,-0.072321761311474,9322,0.0403608217572506,0.0320276333655505,0.0178619254259415,0.8337629653842307,0.9314929312459388,0.9146149701796158,-0.0714363991864651,9322,0.039444119214146,0.0312373998185258,0.0172224050885172,0.8412285874383953,0.9341538319507784,0.9149435368696002,-0.0716565099233816,9322,0.0403608217572506,0.0320276333655505,0.0178619254259415,0.8337629653842307,0.9314929312459388,0.9146149701796158,-0.0714363991864651,9322,0.6472712123316207,0.0026464892548821034,0.0009167025431046014,0.002987368655601199,0.0007902335470246977,0.004827929645574202,0.0006395203374243014,-0.00043103174820724455,-0.00032856668998437755,0.0008853621250088928,0.00022011073691649563
AOI-03,landsat,W2022_2024,14402,0.0362452988639407,0.0272316890806303,0.0081913691134555,0.8714905865617243,0.9372000064427638,0.9060435273731696,-0.075066090621527,9322,0.0388553593735334,0.0303184931299491,0.0142693697944905,0.8459329938398575,0.9315690216747432,0.9116950085663164,-0.0743531923939587,9322,0.0379461905819744,0.0295080850279059,0.0135721700209651,0.8530586077566146,0.9342252876635136,0.9120333586871154,-0.0746342548543138,9322,0.0388553593735334,0.0303184931299491,0.0142693697944905,0.8459329938398575,0.9315690216747432,0.9116950085663164,-0.0743531923939587,9322,0.6472712123316207,0.0026100605095926988,0.0009091687915590008,0.0030868040493187976,0.0008104081020431989,0.006078000681034999,0.0006971997735254008,0.005651481193146735,-0.0003383501207990802,0.000712898227568301,0.00028106246035509985
AOI-03,modis,W2022,17860,0.029232283804308,0.0233965193463282,0.011241532508911,0.9191402203765808,0.9660073923688977,0.9880589113373855,-0.1033880681769305,12562,0.0367661805133679,0.0266150632276926,0.0005493302605848,0.8760161748305333,0.9560241372148202,0.815041142173289,-0.0768358129696764,12562,0.0280711883046667,0.0220288462845713,0.0084702806491533,0.9277247511187344,0.9689802811246088,0.9762079367035424,-0.105717857767356,12562,0.0367661805133679,0.0266150632276926,0.0005493302605848,0.8760161748305333,0.9560241372148202,0.815041142173289,-0.0768358129696764,12562,0.7033594624860022,0.007533896709059899,0.0086949922087012,0.003218543881364399,0.0045862169431213,-0.010692202248326201,-0.0079209503885685,-0.1730177691640965,-0.1611667945302534,0.0265522552072541,0.0288820447976796
AOI-03,modis,W2023,17860,0.0333733073141814,0.0275519836650777,0.0201223639334614,0.8946085072647207,0.9658999345079082,1.029526538347603,-0.1048292662599816,12562,0.0320985275017847,0.0253886107297001,0.0094572997225095,0.9054986047475684,0.9567268331912242,0.9841422918695248,-0.1117321232380595,12562,0.0329984594362307,0.0273678414362216,0.0205441252498521,0.9001253361385261,0.968985740276699,1.0604899848999148,-0.1149740835842681,12562,0.0320985275017847,0.0253886107297001,0.0094572997225095,0.9054986047475684,0.9567268331912242,0.9841422918695248,-0.1117321232380595,12562,0.7033594624860022,-0.0012747798123967022,-0.0008999319344459994,-0.0021633729353775985,-0.0019792307065214995,-0.010665064210951898,-0.0110868255273426,-0.04538424647807826,-0.07634769303038991,-0.006902856978077909,0.0032419603462085916
AOI-03,modis,W2024,17860,0.0282901187305938,0.0203832113381556,-0.0042599772311234,0.924268492688769,0.966580831796315,0.942723602090946,-0.1077609596947245,12562,0.0331368200538369,0.0264650236960208,0.0113852801813987,0.8992860429741835,0.9564197390356606,0.9616340270987686,-0.1039071069317107,12562,0.0267007329549903,0.0202457923156409,0.0039788978451565,0.9346095437908604,0.9693167662954614,0.987570725461079,-0.113189463560286,12562,0.0331368200538369,0.0264650236960208,0.0113852801813987,0.8992860429741835,0.9564197390356606,0.9616340270987686,-0.1039071069317107,12562,0.7033594624860022,0.004846701323243097,0.006436087098846598,0.006081812357865202,0.0062192313803799,0.0156452574125221,0.007406382336242199,0.018910425007822584,-0.025936698362310495,0.0038538527630138097,0.009282356628575308
AOI-03,modis,W2022_2023,17860,0.0309921216977622,0.0252277466801052,0.0157659447520322,0.9091113447140328,0.965972638209182,1.0134096080627302,-0.1051834560001221,12562,0.0322171445429851,0.0249897578097833,0.0064483704149827,0.9047988724830868,0.9565189443494212,0.9409431810850633,-0.10353107343587,12562,0.0304705420308393,0.0248334273191297,0.016270511416752,0.9148414299188974,0.9690899136162202,1.0466259686192636,-0.1157716044541427,12562,0.0322171445429851,0.0249897578097833,0.0064483704149827,0.9047988724830868,0.9565189443494212,0.9409431810850633,-0.10353107343587,12562,0.7033594624860022,0.0012250228452228978,0.0017466025121457979,-0.00023798887032189936,0.00015633049065360075,-0.009317574337049501,-0.0098221410017693,-0.07246642697766692,-0.10568278753420035,0.0016523825642521112,0.012240531018272702
AOI-03,modis,W2023_2024,17860,0.028398861421267,0.0222703197668772,0.0073514756587782,0.9236851741498808,0.966036931690068,0.9656633406731696,-0.1016944172181998,12562,0.0327178257301312,0.026019559990907,0.0105989705107837,0.9018168705531248,0.956521703598288,0.969316294104774,-0.1067035227959461,12562,0.0282797704397663,0.0224814521977237,0.0106482800420584,0.9266466824638968,0.9690508816867353,1.0016165097048315,-0.1099904745984447,12562,0.0327178257301312,0.026019559990907,0.0105989705107837,0.9018168705531248,0.956521703598288,0.969316294104774,-0.1067035227959461,12562,0.7033594624860022,0.004318964308864196,0.004438055290364899,0.003749240224029799,0.003538107793183299,0.003247494852005499,-4.930953127470043e-05,0.003652953431604433,-0.03230021560005747,-0.005009105577746295,0.0032869518024986055
AOI-03,modis,W2022_2024,17860,0.028648816881596,0.0226350389550225,0.0085465202001805,0.9223358768123576,0.9660086616446903,0.9696778135810632,-0.1014933143649762,12562,0.0326519290100027,0.0256863723714172,0.0086793986326361,0.9022119720321456,0.9564318457401382,0.9451733994774644,-0.1023686006771288,12562,0.0282914110497489,0.0224524151159305,0.0102010950905521,0.92658628217882,0.9690077039836412,0.9921934134754165,-0.1080402135126829,12562,0.0326519290100027,0.0256863723714172,0.0086793986326361,0.9022119720321456,0.9564318457401382,0.9451733994774644,-0.1023686006771288,12562,0.7033594624860022,0.004003112128406702,0.004360517960253805,0.0030513334163947033,0.0032339572554867003,0.00013287843245559858,-0.0015216964579160015,-0.024504414103598826,-0.04702001399795208,-0.0008752863121525983,0.0056716128355541046
