execution_id,experiment,AOI,sensor,train_years,target_year,processing_hash,source_manifest_hash,AOI_geometry_hash,block_manifest_hash,code_version,timestamp,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r
multi_aoi-4345171fab6f74744cb9,multi_aoi,AOI-01,modis,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.006900+00:00,W2022_2023,19878,35,0.0014088636621423366,0.0005436925003089312,0.00010323943365615068,0.34641865122382665,0.6773116880380224
multi_aoi-41ad1ec1787b6534457c,multi_aoi,AOI-01,modis,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.128918+00:00,W2023_2024,19878,35,0.0014734826564928472,0.0004930812955601761,-1.0024037016673305e-05,0.28508934238526695,0.6778159407140044
multi_aoi-b80c98fb9760ee7383c0,multi_aoi,AOI-01,modis,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,a8f53f162d19c589361001b4f38cd05f828cb16b4c645292c65e266e42c873ff,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.262204+00:00,W2022_2024,19878,35,0.0014507230444003477,0.0005119764291834618,2.9472812236953387e-05,0.30700398991242583,0.6763311041706928
multi_aoi-3382c22fcaa13a695bc4,multi_aoi,AOI-02,sentinel2,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.462762+00:00,W2022,18534,38,0.0605503260563768,0.04670950023920667,-0.01603281084349137,0.8735199262236242,0.93941203928624
multi_aoi-6a52f20280f515104ff7,multi_aoi,AOI-02,sentinel2,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.525132+00:00,W2023,18534,38,0.06050776597371707,0.047041194917173464,0.015590138274695993,0.873697666325849,0.9394120392862391
multi_aoi-a2d502f24b3a98591029,multi_aoi,AOI-02,sentinel2,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.582443+00:00,W2024,18534,38,0.058608124197518034,0.04532243195480059,0.005316096771066517,0.881503702338176,0.9394120392862394
multi_aoi-2f9f8e5aa328bc07af30,multi_aoi,AOI-02,sentinel2,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.652145+00:00,W2022_2023,18534,38,0.05885414933396514,0.045257276789612694,-0.007124335469310317,0.8805067669281802,0.9394120392862397
multi_aoi-b99fb230478db7265030,multi_aoi,AOI-02,sentinel2,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.760675+00:00,W2023_2024,18534,38,0.058888992705033096,0.04557792733028711,0.007856088726505832,0.8803652380953709,0.9394120392862397
multi_aoi-105166673e0e35a47f2a,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,9ac861fd948e2b129a3e4cc00e21d44adea6f28f0b8d629d25a9593d4edc1922,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:23.877248+00:00,W2022_2024,18534,38,0.058441757115295166,0.04501297827989674,-0.002545979717764819,0.8821754830274435,0.9394120392862395
multi_aoi-00107429b44e2cfa94ff,multi_aoi,AOI-02,landsat,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,4ef3f2238e463ae841222959294750959b47274df54c0134e4c80be3a75e4891,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.052949+00:00,W2022,7600,36,0.05642310551500826,0.043486605363749084,0.0022533289255756857,0.8639456084714267,0.9296188720290788
multi_aoi-99757fd8a95a9a628a54,multi_aoi,AOI-02,landsat,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,1afbdf5fe2c5cb53aacfdd97048cc74a2094c0a49ffac44d791da0ae62f6187c,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.108038+00:00,W2023,7600,36,0.06222378910802782,0.04843737970494634,0.02535824638622101,0.834532959139618,0.9296188720290792
multi_aoi-451ffc919b335f8bfd3e,multi_aoi,AOI-02,landsat,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,792e207368a1d79debf7e74afbbe8683dc0b35312b28d62ef8007e358b4b1c9d,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.145288+00:00,W2024,7600,36,0.0583223975344482,0.04488035725039942,0.014264307424891954,0.8546318277236518,0.9296188720290797
multi_aoi-96b6c8b4e3c3e4296e0d,multi_aoi,AOI-02,landsat,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,1afbdf5fe2c5cb53aacfdd97048cc74a2094c0a49ffac44d791da0ae62f6187c,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.192264+00:00,W2022_2023,7600,36,0.05713461974428642,0.04394988440805559,0.009139457611868145,0.8604925902778102,0.9296188720290792
multi_aoi-2601e49dcbee21b2af98,multi_aoi,AOI-02,landsat,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,d8d8622ac2510e2f32e79cb38264f0b686b3f8f62664a25b0afe44fbaa6e6752,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.248437+00:00,W2023_2024,7600,36,0.0621950237358768,0.04844910986697031,0.02560273265802513,0.8346859109573713,0.9296188720290792
multi_aoi-7e4b7d5e72139724180a,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,d8d8622ac2510e2f32e79cb38264f0b686b3f8f62664a25b0afe44fbaa6e6752,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.301602+00:00,W2022_2024,7600,36,0.05740059364326423,0.04419814090768832,0.010745809036536694,0.8591906932319451,0.9296188720290786
multi_aoi-b0a0121b8b97f5af972b,multi_aoi,AOI-02,modis,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.416015+00:00,W2022,16568,38,0.054210033999200984,0.042539099241467204,0.02545076071892079,0.8962245981261968,0.958767551298315
multi_aoi-c9e27577761c00c8ac9b,multi_aoi,AOI-02,modis,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.479312+00:00,W2023,16568,38,0.048153280024952186,0.03699569261896542,0.002930327431786121,0.9181183068195169,0.9588053085050121
multi_aoi-3bfa30fcb7508f09ea2f,multi_aoi,AOI-02,modis,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7418af55cae20a34b58eafb2985c4939c8fac1747c8ce9f0144dda0f812ea640,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.538061+00:00,W2024,16568,38,0.0546623987120001,0.04296589170806379,0.02639474157400855,0.8944854294225392,0.9587673277944574
multi_aoi-e4eb93cf7d4ec3749f43,multi_aoi,AOI-02,modis,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.610516+00:00,W2022_2023,16568,38,0.0511316663190923,0.03972975723742736,0.018088235673345235,0.907675926784101,0.9587675416927959
multi_aoi-d8577ef83e48679cf7fe,multi_aoi,AOI-02,modis,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.718494+00:00,W2023_2024,16568,38,0.05129372337244615,0.03980992633749384,0.01849344613966667,0.9070897742762098,0.9587698393509935
multi_aoi-0a35068846c28919d0c6,multi_aoi,AOI-02,modis,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,ffcd445586dcd3b933d48bcc1cbd5c7c04e40be18f8c37915aa1d54e8887a72f,7d066ffd64956f6bd7b0aa6e03fba448950b6ee43b72f2b6e4515d06f01600af,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:24.843625+00:00,W2022_2024,16568,38,0.052361871732329555,0.04083741555911612,0.021306404149102273,0.9031799306167723,0.9587677386349794
multi_aoi-f61a0360d96c4f74e404,multi_aoi,AOI-03,sentinel2,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.018593+00:00,W2022,18857,35,0.03951876065417722,0.02735860690305402,-0.002053011051756294,0.8492832978981008,0.9221149698776745
multi_aoi-8aeafa51bd99f34af2ae,multi_aoi,AOI-03,sentinel2,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.083784+00:00,W2023,18857,35,0.039786712180285164,0.027126749575029772,-0.004005228405597666,0.8472325411759636,0.9221122032332009
multi_aoi-a10708ea994114329641,multi_aoi,AOI-03,sentinel2,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.147377+00:00,W2024,18857,35,0.03962049382151596,0.02805127634825195,0.00046716003125803885,0.848506318916378,0.9220066543467396
multi_aoi-39485d7bed89cea1b464,multi_aoi,AOI-03,sentinel2,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.219182+00:00,W2022_2023,18857,35,0.039646545427459975,0.027236482760993767,-0.0030368742485098878,0.8483070305774125,0.9221091495745114
multi_aoi-8f4dc0535effe377dbd5,multi_aoi,AOI-03,sentinel2,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.332765+00:00,W2023_2024,18857,35,0.039645666464630594,0.0275690781412779,-0.0015974424581981235,0.848313756560833,0.9220492995359216
multi_aoi-857f30914aa6022016e6,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.457475+00:00,W2022_2024,18857,35,0.03960142659358215,0.02747547288985161,-0.0018325935137303915,0.8486520954685244,0.9220716518121864
multi_aoi-0afd38339cf775848833,multi_aoi,AOI-03,landsat,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.643548+00:00,W2022,14402,35,0.03525327081797773,0.025386190696769013,8.771279047055058e-05,0.8784288833879982,0.9373203389781679
multi_aoi-6eebff4a27fbdf1ef135,multi_aoi,AOI-03,landsat,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.702681+00:00,W2023,14402,35,0.04237940869529899,0.03360818044786372,0.022058142171610614,0.8243123002170549,0.9371070493023295
multi_aoi-7901b773558bbec52925,multi_aoi,AOI-03,landsat,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.758773+00:00,W2024,14402,35,0.035961685341230364,0.026941335824254554,0.006985483956223608,0.8734938483724931,0.937162382311951
multi_aoi-f31526435766b1646444,multi_aoi,AOI-03,landsat,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.823061+00:00,W2022_2023,14402,35,0.03653143446730626,0.027488200078244637,0.00904871756499709,0.8694535631114149,0.9372269641581711
multi_aoi-0d9c4d047931ccf6e956,multi_aoi,AOI-03,landsat,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:25.926623+00:00,W2023_2024,14402,35,0.037714332502368594,0.029040264709949394,0.013033995780367394,0.8608624274020508,0.9371285156581727
multi_aoi-457fd1e47aad79344611,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.038256+00:00,W2022_2024,14402,35,0.03624529886394073,0.027231689080630377,0.008191369113455511,0.8714905865617243,0.9372000064427638
multi_aoi-b76061afda8574ae309a,multi_aoi,AOI-03,modis,2022,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.213434+00:00,W2022,17860,35,0.029232283804308066,0.02339651934632828,0.011241532508911084,0.9191402203765808,0.9660073923688975
multi_aoi-29ec68b91373506d8f24,multi_aoi,AOI-03,modis,2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.278639+00:00,W2023,17860,35,0.03337330731418148,0.027551983665077714,0.020122363933461476,0.8946085072647207,0.9658999345079082
multi_aoi-57334b35ec7e973e17de,multi_aoi,AOI-03,modis,2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.343333+00:00,W2024,17860,35,0.028290118730593852,0.020383211338155665,-0.004259977231123499,0.924268492688769,0.966580831796315
multi_aoi-ab2fb068dd8fef35c03c,multi_aoi,AOI-03,modis,2022;2023,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.415913+00:00,W2022_2023,17860,35,0.030992121697762255,0.025227746680105287,0.01576594475203228,0.9091113447140327,0.965972638209182
multi_aoi-b19400a0cc81aecb9fcb,multi_aoi,AOI-03,modis,2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.530271+00:00,W2023_2024,17860,35,0.028398861421267022,0.022270319766877288,0.007351475658778255,0.9236851741498807,0.9660369316900681
multi_aoi-7b37e5abe16164620cff,multi_aoi,AOI-03,modis,2022;2023;2024,2025,3fab57b81623045f745beeaa0c1615c51b0d44344beaa74a1025ee4450b699c7,9abcfb4ecbe4b063ec61cc922755009544dc617843ae27ba909a649bab41a3d6,57ca12641709501bb5f30118c491acefed62396c209537573d7eed1d5b0cca15,01a26d6bd2027252499854440f74cd91f849b7842c624201085745012e51f0bb,af4df0f16941f432b974d6e8b45e35a5d7c1137eb538357ab65e2c7289f95a43,2026-08-11T15:27:26.652382+00:00,W2022_2024,17860,35,0.02864881688159606,0.022635038955022536,0.008546520200180506,0.9223358768123577,0.9660086616446903
