sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,block_id,block_rmse,block_mae,block_bias,block_n
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_5_4,0.04708459764756206,0.03360200230538818,0.004261876440459207,657
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_6_0,0.0669410078047707,0.05887797218580896,0.035878840134792464,57
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_6_1,0.07066980786954788,0.06321495196229361,0.053353869494766455,623
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_6_2,0.06979079865622732,0.06405010592303992,0.06225882024412966,806
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_6_3,0.056916810640951325,0.04575478887334194,0.0199803033064162,825
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_6_4,0.0520678644679331,0.03815915896703743,-0.010655134487327002,205
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_7_1,0.07115489193636912,0.0681528958320348,0.0681528958320348,38
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_7_2,0.0483595808401935,0.04261731668723399,0.04077350094190844,80
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_7_3,0.04228116735602144,0.033095502286450196,-0.014548284824823704,283
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2023,2024,R2024-H1,1,AOI-00_b_7_4,0.04325546686686375,0.03594482263036231,-0.03227971857663157,43
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_0_1,0.05186479467658546,0.043389812466734685,0.028314582848954415,45
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_0_2,0.04628270404340399,0.036447429977463,-0.011570118055601798,142
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_0_3,0.039107519611990355,0.02943501404009341,-0.008333717021902253,148
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_0_4,0.0350718984552637,0.027371221765541208,0.00727933572467689,57
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_1_1,0.06284603789056067,0.05124778140614714,0.028464008057980286,351
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_1_2,0.04796904637963205,0.040173456181442996,0.023614789130414763,828
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_1_3,0.042174271763205456,0.034059512337673924,0.004369262603625033,823
phase1_aggregation_order,canonical_primary,rolling_origin,AOI-00,landsat,2022;2023,2024,R2024-H2,2,AOI-00_b_1_4,0.04102721467506766,0.032213925683308206,0.0033059597421530814,815
