sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,6508,11142,0.05211732254054926,0.04287671548205121,-0.0108396758513956,0.7195802888464291,0.8650286615299642,11142.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-00,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,11142,6508,0.06339101785514539,0.04954080573466537,0.007765345589413849,0.5292577134923571,0.7435774717162228,6508.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,17650,4887,0.06444526607392907,0.05211997984069929,-0.009292080835828135,0.509803477923505,0.7229474840906357,4887.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,11395,11142,0.050990860801948173,0.041754972853723905,-0.004689769959078129,0.7315712480446115,0.8650289270950383,11142.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-00,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,16029,6508,0.06332710730102109,0.0496674347378071,0.010424015273024785,0.53020643573761,0.7435569655761567,6508.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,11792,7415,0.0011710993434393571,0.0005062246182237174,0.00033255357961818464,0.4412119140372962,0.7178243232976877,7415.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,7415,11792,0.0014657426890551583,0.0004506174677851229,0.00016739074348674562,0.4014805792895677,0.7270104163073715,11792.0
