sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,landsat,2024,2025,R2025-H1,1,9601,35,0.0012001021052102231,0.0005318088431598988,0.00012898830628206044,0.44013894494491845,0.7264280258241015,9601,0.0980351747807159,-0.005103139884648391,10862,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,landsat,2023;2024,2025,R2025-H2,2,9601,35,0.0011912512338369348,0.0005454480392644543,0.00015686591782046471,0.44836655392066194,0.7253228767299523,9601,0.10277392674172861,-0.005341488255316043,26067,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,landsat,2022;2023;2024,2025,R2025-H3,3,9601,35,0.0011928478935703674,0.0005324806194597819,0.0001362365282503032,0.4468868305104131,0.7277454770254972,9601,0.10086095928400676,-0.005259960629276608,35773,34,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,modis,2023,2024,R2024-H1,1,19776,35,0.0013548486846826436,0.0004652989767531294,0.00021727094687191815,0.2479522465800812,0.5732385230490109,19776,0.09074889851478275,-0.005094112047038029,19735,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,modis,2022;2023,2024,R2024-H2,2,19776,35,0.001360111799312876,0.0004947700438164196,0.000251494933506669,0.24209801130816122,0.5638574616418061,19776,0.09283782622811591,-0.005171988324189129,39544,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,modis,2021;2022;2023,2024,R2024-H3,3,19776,35,0.0013499951453093133,0.0004433960171736615,0.00019263308648791486,0.2533307888052251,0.5822761683840537,19776,0.09011582188465653,-0.0050939269978000174,57820,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,modis,2024,2025,R2025-H1,1,19714,35,0.0014710862464752642,0.0004763422597493755,-3.411448779207706e-05,0.27597222687753065,0.6818175818012645,19714,0.06381744203110255,-0.0035654022941035454,19776,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,modis,2023;2024,2025,R2025-H2,2,19714,35,0.0014282659814937623,0.0004964454574425416,1.9971609929313797e-05,0.31750866815259426,0.6850517491380265,19714,0.07679133920581896,-0.004304694163664747,39511,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,modis,2022;2023;2024,2025,R2025-H3,3,19714,35,0.0014144478595565283,0.0005158895773286848,5.5339450569689645e-05,0.3306506577831304,0.680827455963828,19714,0.08167889958366328,-0.004558547034691226,59320,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,sentinel2,2023,2024,R2024-H1,1,19112,35,0.0012678937046065536,0.00034621025213005897,7.381114432593063e-05,0.3714337427419865,0.7471588530465725,19112,0.07800826035853063,-0.0025849262746615136,13138,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,sentinel2,2022;2023,2024,R2024-H2,2,19112,35,0.0012719267971273685,0.0004065592428090071,0.00014191381734452666,0.36742852084255584,0.723256327122052,19112,0.07977912440762687,-0.002540517769382411,29058,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,sentinel2,2021;2022;2023,2024,R2024-H3,3,19112,35,0.0012424617145877785,0.00036857576420595573,0.00010715945690509707,0.39639698151520086,0.7449079050856713,19112,0.08627654855452607,-0.0028486179138708058,48530,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,sentinel2,2024,2025,R2025-H1,1,19409,35,0.0013656925440447558,0.00030913492973167384,-0.00021026480382865418,0.37396686514396293,0.8509447043683604,19409,0.06516045746702244,-0.0020460100811503035,19112,35,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,sentinel2,2023;2024,2025,R2025-H2,2,19409,35,0.0013446013059972247,0.00030131638540635704,-0.00021346005121508434,0.3931539897737991,0.8524178508455749,19409,0.07036259794310887,-0.0022604543343236073,32250,35,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-01,sentinel2,2022;2023;2024,2025,R2025-H3,3,19409,35,0.0013177024340521194,0.0003036386787356243,-0.00019962998557391032,0.4171911474978135,0.8517265196800871,19409,0.0745720560155815,-0.0023651593882318507,48170,35,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,landsat,2023,2024,R2024-H1,1,1521,30,0.06060689511174579,0.046729318686373957,-0.00892545819821329,0.9062976792520059,0.9531298578690929,1521,1.0022940082381235,-0.09148053981283621,581,6,1.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,landsat,2022;2023,2024,R2024-H2,2,1521,30,0.06190645730235679,0.048285132501075335,-0.012414376011492567,0.902236176355057,0.9531209674159027,1521,0.9634131442644709,-0.07496997798121924,1550,6,3.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,R2024-H3,3,1521,30,0.060898105383822336,0.047200197233032266,-0.00948730378486168,0.9053950547517565,0.9531209674159029,1521,0.9850204488566144,-0.08315136732556772,1182,2,2.0
non_overlapping_temporal_composition,primary_matched,rolling_origin,AOI-02,landsat,2024,2025,R2025-H1,1,1735,28,0.05916894060770063,0.04551598007839317,0.020625794559164756,0.8705650487381777,0.9423048807545299,1735,1.0141287724911017,-0.08862884978280416,1521,30,2.0
