sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,train_n,test_n,block_n,RMSE,MAE,Bias,R2,Pearson_r,n
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,46094,13226,7,0.0006925011199856537,0.0005136294517722398,0.00042710976852803646,-0.5954756969005852,0.3858251121799873,13226
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,12483,3437,7,0.0008076159390405613,0.0004969683479871166,0.00042187998462544206,-1.1548350321387795,0.2882697776393375,3437
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,10193,2945,7,0.0007310512630007746,0.0005006462220417946,0.0004043158819900386,-0.8225762454501189,0.27801595864404366,2945
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,14878,4234,7,0.0005896763067959067,0.00042650895548093545,0.00034575303801602476,-0.5061667313207514,0.33065602818091966,4234
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,22676,6382,7,0.0007742080520897282,0.0005076923994012833,0.0004226900006580542,-1.0091300138221695,0.2820662060488026,6382
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,25071,7179,7,0.0006453297766920932,0.000453153677134232,0.00036570986350706276,-0.6235202772603337,0.3030157099510921,7179
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,37554,10616,7,0.0006964531590999119,0.00047296744643128146,0.00038936327864530566,-0.7867933944791685,0.2959027108071629,10616
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,landsat,2022,2025,W2022,3686,1094,7,0.04615234398335668,0.03539393115886587,0.00411852500139734,0.8933185478315492,0.9456112764820125,1094
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,landsat,2023,2025,W2023,306,275,1,0.0584698245772095,0.04739333708036373,-0.0036240715858613945,0.8686587569322807,0.9356396583260548,275
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,landsat,2024,2025,W2024,1245,276,6,0.0650672937257963,0.04832345375141374,0.003567491778757191,0.9059710187627972,0.9521081792672825,276
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,909,641,1,0.05195174353927962,0.04065778232862665,-0.005013291643937644,0.8703762931559728,0.9357102939749992,641
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,695,402,1,0.06040691817089251,0.04765029197181356,0.0033284600309120825,0.8492130146800845,0.9239870715875752,402
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,1298,768,1,0.05438720435150526,0.04202353492448243,-0.0001954406201875395,0.8571914463154607,0.9274660635063469,768
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,modis,2022,2025,W2022,7811,2601,8,0.039939830288246284,0.030345852221062286,0.0023465584742537026,0.9446636992023032,0.9723865388226098,2601
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,modis,2023,2025,W2023,2021,330,6,0.05253070606591267,0.0395463614397414,-0.0004219099449803271,0.9264287413978147,0.9655086113056071,330
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,modis,2024,2025,W2024,8454,3043,8,0.041092906106792136,0.0313153111849658,0.0023844542601490796,0.9525570342632443,0.9763865439887742,3043
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,9679,2481,6,0.04142883464992553,0.031490898768506886,0.0012070074110337612,0.9389870857713253,0.9692860875195292,2481
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,10538,2821,6,0.04244519593047622,0.03233383369981188,-0.00019333091592883874,0.9493322090717569,0.9746237696959272,2821
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,18196,4972,6,0.04093090540146875,0.031195254038468814,0.0013646868846628778,0.9473992335578596,0.973614275628015,4972
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,9372,3104,8,0.05228457519509292,0.04057730384412073,0.003810720023016344,0.9127707695287549,0.9556412537540582,3104
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,2921,563,7,0.07485073246938473,0.05745608887464964,0.0100022980811532,0.8447810512152674,0.9211687973954565,563
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,11700,3796,8,0.05510169705420106,0.04355959078409813,0.007900039382952175,0.9069142393493894,0.9533392792081322,3796
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,12171,3131,7,0.057393331195524186,0.043739646145442145,0.004017479688186838,0.8966871445106056,0.9472029253909391,3131
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,14429,3670,7,0.058458107720171903,0.045474082365010916,0.004512233451118714,0.8984206920098419,0.9482033412446118,3670
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,23679,6238,7,0.05670285256939855,0.04384364658433181,0.003824284921425104,0.9032968226927622,0.9506690711422534,6238
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2022,2025,W2022,7706,2324,7,0.02406923994040405,0.01808528609373559,0.007622556266984223,0.882081086658429,0.9487979591518945,2324
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2023,2025,W2023,6769,2083,7,0.0346041072672689,0.026183672960570187,0.009828938797847239,0.8480071171869035,0.9276400424953327,2083
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2024,2025,W2024,7703,2431,7,0.027499990979691833,0.0197719112897764,0.0032429101345840716,0.8831831725596118,0.9414915924254323,2431
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,14475,4407,7,0.03066500298547073,0.02340289635976355,0.008638187056132915,0.8513638462509615,0.930271561334289,4407
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,14472,4514,7,0.03126027612258667,0.023388734608147804,0.006562182005265491,0.8630872464130418,0.9327269167878779,4514
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,22178,6838,7,0.029500750932564403,0.02208718666543821,0.006816212905782268,0.864216460237182,0.9345568597230941,6838
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2022,2025,W2022,4125,1099,6,0.015366007391753459,0.010340825664566188,0.0009600462675612641,0.8864286294341187,0.9451204531271042,1099
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2023,2025,W2023,6907,2182,7,0.021889150106070437,0.016232069418253843,0.002082824276952393,0.9010752308492098,0.9498564677888666,2182
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2024,2025,W2024,10000,2878,7,0.023281126923584056,0.017280717583498296,6.329555481262531e-05,0.9201762824013018,0.9592727442022729,2878
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,10597,3196,6,0.020077492028705162,0.014300941119082268,0.0011650911554071542,0.8821465208734109,0.9407482798147662,3196
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,16907,5060,7,0.02374665640900537,0.01734257902029267,0.0009879355968308696,0.905237711339766,0.9515299338871835,5060
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,19760,5904,6,0.022088228614355988,0.015839025646426953,0.0014345537638628455,0.8910033414310508,0.9445291281621119,5904
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,12020,3631,7,0.02833196135195763,0.02069150193849977,0.005126260045331909,0.8621378432335727,0.9317376151815334,3631
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,5540,1611,7,0.03313238630876931,0.024387450380112568,0.007874062578878622,0.86464246643842,0.9365093236599683,1611
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,7678,2266,7,0.03353369181579746,0.024823997941019936,0.007801936451850765,0.8639180667217372,0.9352037491566398,2266
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,17560,5242,7,0.030037238420742206,0.0219431245445027,0.006068743680427647,0.8659490865861951,0.935075270709145,5242
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,13218,3877,7,0.033455794354267446,0.024723195342930524,0.007851918763408754,0.8647692630576362,0.9361909806651386,3877
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,25238,7508,7,0.031127788607672027,0.022811844932348665,0.006585885494680761,0.8653510025128631,0.9351464145076498,7508
