sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,2190,24,0.049252528075001856,0.039843664244945266,0.03075063072312269,0.8183739136184682,0.9430181727413951,1.0812277915549615,-0.13393000939017785,23168,31
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,12637,38,0.056420038705216044,0.043888454937416804,-0.011799006797459557,0.8885580154228137,0.9452213084718082,0.869538679914865,0.008141679505282662,12476,38
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,12637,38,0.055576428748709605,0.04318487815191225,-0.0067042747563078285,0.8918657305488296,0.9452213084718092,0.8645987702007649,0.0158277208319354,3484,36
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,12637,38,0.055945841356017184,0.04341898175071691,0.009144979926061197,0.8904234312509584,0.945221308471809,0.8576427494281302,0.03532586836083085,15496,38
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,12637,38,0.05625383333278319,0.043741313921051954,-0.01097816080815159,0.8892136326473008,0.9452213084718079,0.86939071303565,0.00904014390671709,15302,36
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,12637,38,0.05539861103570419,0.04296756137661773,0.004961498840316506,0.8925565783945173,0.945221308471808,0.861859465471298,0.02893044088954938,18099,36
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,12637,38,0.05521711368046325,0.04279293361885811,-0.002111769580286953,0.8932594390738373,0.9452213084718087,0.8712666515540392,0.016922481339457562,29917,36
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2022,2025,W2022,9322,35,0.03594276890058869,0.026922885894453037,0.006661071708074012,0.8681649633493589,0.9344010534131627,0.9036296886741364,-0.07960012975315736,10030,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2023,2025,W2023,9322,35,0.04380705021927594,0.035524334289396664,0.024879072210647037,0.804162523450721,0.9341192784415421,0.951243841264831,-0.07267138230950893,8852,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2024,2025,W2024,9322,35,0.03694901813612434,0.02845763367927409,0.010847160166450565,0.8606799609433109,0.9342089274563874,0.8905279008073241,-0.07220938026197007,10134,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,9322,35,0.03867506967264879,0.030207012663494306,0.015159743306219916,0.8473594252343726,0.9342385422568324,0.9256011096263199,-0.07629698230287821,18882,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,9322,35,0.03944411921414601,0.031237399818525868,0.017222405088517287,0.8412285874383953,0.9341538319507784,0.9149435368696002,-0.0716565099233816,18986,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,9322,35,0.03794619058197441,0.029508085027905948,0.013572170020965113,0.8530586077566146,0.9342252876635135,0.9120333586871154,-0.0746342548543138,29016,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2022,2025,W2022,12562,35,0.02807118830466675,0.02202884628457135,0.00847028064915334,0.9277247511187344,0.9689802811246087,0.9762079367035424,-0.10571785776735604,5224,30
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2023,2025,W2023,12562,35,0.03299845943623072,0.027367841436221604,0.020544125249852108,0.9001253361385261,0.968985740276699,1.0604899848999148,-0.11497408358426811,9089,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2024,2025,W2024,12562,35,0.02670073295499038,0.020245792315640977,0.003978897845156547,0.9346095437908605,0.9693167662954614,0.987570725461079,-0.11318946356028603,12878,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,12562,35,0.03047054203083932,0.02483342731912979,0.01627051141675209,0.9148414299188974,0.9690899136162202,1.0466259686192636,-0.11577160445414278,13793,30
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,12562,35,0.028279770439766365,0.022481452197723784,0.010648280042058492,0.9266466824638968,0.9690508816867353,1.0016165097048315,-0.10999047459844472,21967,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,12562,35,0.028291411049748933,0.022452415115930578,0.010201095090552122,0.9265862821788199,0.9690077039836411,0.9921934134754163,-0.10804021351268298,25664,30
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,10590,35,0.037331214679115855,0.02562669820698881,-0.002495133593000434,0.848072068911393,0.9219648138294813,0.8417607821211393,-0.038448626403034314,15651,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,10590,35,0.037962679239817144,0.026107467689472696,-0.002411137827708314,0.8428888193315758,0.9217375288101297,0.8002969095990571,-0.03034992624604449,7151,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,10590,35,0.03743582956506985,0.025961993048282166,-0.001400039404509492,0.8472193673083591,0.9218474212045326,0.828665363647014,-0.03480480434196889,9944,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,10590,35,0.037537566007970466,0.025710985668221633,-0.0027350188675630237,0.8463878388617982,0.921882037539268,0.8260853038510033,-0.03565686912968927,22802,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,10590,35,0.03760929783287097,0.025952682274019184,-0.0019680068951364866,0.8458001924053464,0.9218126823394384,0.818394530643992,-0.03339455587404341,17095,35
non_overlapping_temporal_composition,primary_matched,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,10590,35,0.03749494954247147,0.025776775384405277,-0.0023334855145740597,0.8467364331894122,0.9218739549877325,0.827359445684816,-0.035496771159067186,32746,35
