sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,train_n,test_n,block_n,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,modis,2023,2025,W2023,15349,4386,7,0.0006722337722518048,0.0004928379138784112,0.0003948565229002127,-0.45268411410874254,0.38470677537811887,4386
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,modis,2024,2025,W2024,15358,4418,7,0.00061656198690036,0.00043920270027562614,0.00033024389608806863,-0.27384532377141313,0.35101736691775376,4418
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,30736,8808,7,0.0007028932756517734,0.000504517425414005,0.0004245800400791851,-0.6378668434876,0.39398327930365573,8808
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,30707,8804,7,0.0006450037639423557,0.0004686487281665127,0.0003648815016607889,-0.36523272696902853,0.36641783867312033,8804
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,46094,13226,7,0.000664380064772845,0.000478772687659581,0.0003875831266668883,-0.4685286313492836,0.37950329648242265,13226
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,12483,3437,7,0.0008187739522496969,0.0005247136158414684,0.00044899839699894846,-1.2147887061058875,0.2823764733768189,3437
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,10193,2945,7,0.0007310512630007746,0.0005006462220417946,0.0004043158819900386,-0.8225762454501191,0.2780159586440439,2945
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,14878,4234,7,0.0006023938939929337,0.00041580203968126706,0.00033282735099092806,-0.571834498521288,0.28235543557850584,4234
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,22676,6382,7,0.000779183169533444,0.0005142846319500503,0.00042908596750308416,-1.0350346118551448,0.27909716363082526,6382
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,25071,7179,7,0.000652400788159806,0.0004465980355329236,0.00035732472859967263,-0.6592936907881912,0.2779920091441008,7179
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,37554,10616,7,0.0007038927745982822,0.00046726352321766585,0.00038202703263783575,-0.8251708642288291,0.27696557511057307,10616
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,landsat,2022,2025,W2022,3686,1094,7,0.05387385465153178,0.04023443417169497,0.00532108902529234,0.8546357896193585,0.9252425041114868,1094
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,landsat,2023,2025,W2023,306,275,1,0.06167247526922527,0.0487029981504264,-0.009111703521479676,0.8538764214155592,0.9316535586574706,275
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,landsat,2024,2025,W2024,1245,276,6,0.06503224517286241,0.04830894205763881,0.002698420347716352,0.9060722890617184,0.9521081792672828,276
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,909,641,1,0.05756225758498042,0.044639567966603705,-0.009721428585224961,0.8408671579479405,0.9222983054639671,641
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,695,402,1,0.061306498211307806,0.04781524011853981,-0.0030352480773876245,0.8446885337392542,0.922606132633131,402
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,1298,768,1,0.05827327704160187,0.04501483517137166,-0.004936377176503089,0.8360544499664586,0.9171230549716902,768
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,modis,2022,2025,W2022,7811,2601,8,0.05344314217070386,0.042329243283793776,0.005676565026745847,0.9009209892008729,0.9499551882315339,2601
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,modis,2023,2025,W2023,2021,330,6,0.05265771912056767,0.039346384916272244,0.0012073473168267416,0.9260725380282926,0.9658717335102605,330
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,modis,2024,2025,W2024,8454,3043,8,0.045441890637288686,0.03449647341030008,0.005377040393379174,0.9419835832194847,0.9713704998339316,3043
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,9679,2481,6,0.05337308881016212,0.04249293859757338,0.0024145297755590457,0.8987346171803212,0.9481283864995783,2481
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,10538,2821,6,0.04687205458807509,0.03607828985547234,0.0009902359759135827,0.9382121809388938,0.9688727133558258,2821
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,18196,4972,6,0.04987675811464938,0.03883321408911162,0.0026925377791439057,0.9218937469096747,0.9603536266146198,4972
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,9372,3104,8,0.05418354705439403,0.04206561952059355,0.0054961713797585885,0.9063193839774464,0.952518021829591,3104
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,2921,563,7,0.072472707440915,0.05613104737215128,0.010754160047083216,0.8544870649313022,0.9265646704876314,563
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,11700,3796,8,0.0631737275905294,0.05038368639357175,0.010021594555831497,0.8776437074357722,0.938900596563794,3796
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,12171,3131,7,0.05808544498929693,0.04468771948386698,0.0056317599081129556,0.894180393621897,0.946138035615075,3131
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,14429,3670,7,0.0648383440361021,0.05118819958849999,0.00527539006183135,0.8750375381779295,0.9361785754785854,3670
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,23679,6238,7,0.06183464785433422,0.048301827717591374,0.005188399635181877,0.885000828369655,0.9413022872798862,6238
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,landsat,2022,2025,W2022,7706,2324,7,0.026264516319232132,0.01969036179155918,0.0079778914610462,0.8595901645305275,0.9393903105679663,2324
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,landsat,2023,2025,W2023,6769,2083,7,0.03459903744013875,0.026177775814212493,0.009811271666292684,0.8480516506977083,0.9276402566506876,2083
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,landsat,2024,2025,W2024,7703,2431,7,0.027445265058127104,0.020048606676527858,0.003776141309086348,0.8836476488925284,0.942295158218724,2431
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,14475,4407,7,0.0316306487458755,0.023955196483245317,0.00880886159401694,0.8418553025288862,0.9259417858352355,4407
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,14472,4514,7,0.03128783108046604,0.02354731994334558,0.006839571360195555,0.8628457713941322,0.9329883549641176,4514
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,22178,6838,7,0.030142758388462428,0.02259636251364725,0.007118185523365236,0.8582421985108568,0.9321276555102737,6838
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,modis,2022,2025,W2022,4125,1099,6,0.02206314605044915,0.014892798119778497,-0.0023730845802880213,0.7658567344656707,0.8779309056852268,1099
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,modis,2023,2025,W2023,6907,2182,7,0.02294443782660874,0.015942626373306342,0.0028745209222505188,0.8913068715125496,0.9460329112813871,2182
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,modis,2024,2025,W2024,10000,2878,7,0.030743740904121936,0.023075094353344146,0.0031915630423399307,0.8608005959571677,0.9291485228018866,2878
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,10597,3196,6,0.021618914165618938,0.014848415891029355,0.0005500987491619986,0.8633557888085216,0.9304515412783968,3196
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,16907,5060,7,0.027682237315284842,0.020098498391364617,0.003157544009037869,0.8712245787973703,0.9349925196784384,5060
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,19760,5904,6,0.025852875639497973,0.01853613461485767,0.0021061670576771143,0.8506830462371053,0.9243812340497352,5904
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,12020,3631,7,0.030459530233552325,0.022276351362069294,0.006070028022920124,0.8406550922001825,0.9217486946718005,3631
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,5540,1611,7,0.036121550150067905,0.02712537315581763,0.010115677671548196,0.839117147124241,0.9245353897595198,1611
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,7678,2266,7,0.040611181425757564,0.029426980721815252,0.01002542197952078,0.8004145026044653,0.9089755226370114,2266
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,17560,5242,7,0.03264421641229077,0.024026935421057757,0.007565551957444588,0.8416703430971266,0.9240438043579807,5242
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,13218,3877,7,0.038940075084864696,0.028591125619125843,0.010176524620413251,0.8167996529692902,0.9159786404097426,3877
phase1_aggregation_order,canonical_primary_matched,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,25238,7508,7,0.03517940262078909,0.025614261413561455,0.008253690414175096,0.8280177967892912,0.9188789218874512,7508
