sensitivity,variant,AOI,sensor,target_year,contrast,history_left,history_right,paired_block_n,mean_difference_RMSE,t,p,Holm_adjusted_p,significant
spatial_aggregation_order,primary_ndvi_first,AOI-01,sentinel2,2025,2y_vs_3y,2,3,35,3.0029690770672153e-06,0.8211788251447352,0.417265384483023,0.417265384483023,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,landsat,2024,1y_vs_2y,1,2,30,-0.00022066939210993846,-0.15079648893773095,0.8811802926010317,1.0,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,landsat,2024,1y_vs_3y,1,3,30,-0.0011470677905716328,-0.5987604989089452,0.5539813134290404,1.0,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,landsat,2024,2y_vs_3y,2,3,30,-0.0009263983984616942,-1.9848520248085761,0.056692658695958326,0.17007797608787498,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,landsat,2025,1y_vs_2y,1,2,36,-0.0041243923730947575,-8.093885681953228,1.5708584752492277e-09,4.712575425747683e-09,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,landsat,2025,1y_vs_3y,1,3,36,0.0008976396559302978,3.6000814001793024,0.0009753128975410814,0.0009753128975410814,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,landsat,2025,2y_vs_3y,2,3,36,0.005022032029025056,7.086697998972596,2.953846545423077e-08,5.907693090846154e-08,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,modis,2024,1y_vs_2y,1,2,38,0.004722985982177024,6.551376027576345,1.1306050007382523e-07,3.391815002214757e-07,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,modis,2024,1y_vs_3y,1,3,38,0.0049040696718763545,6.132728345663096,4.151752007680673e-07,8.303504015361346e-07,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,modis,2024,2y_vs_3y,2,3,38,0.0001810836896993311,1.6568638601789363,0.10600418406425169,0.10600418406425169,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,modis,2025,1y_vs_2y,1,2,38,0.0036132957409357445,13.602335442811624,5.696930512349988e-16,1.1393861024699975e-15,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,modis,2025,1y_vs_3y,1,3,38,0.0024341114158970343,13.798625857583676,3.6505846662767183e-16,1.0951753998830155e-15,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,modis,2025,2y_vs_3y,2,3,38,-0.0011791843250387101,-11.773461745646614,4.474294860361512e-14,4.474294860361512e-14,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,sentinel2,2024,1y_vs_2y,1,2,38,-0.00036223539764755657,-0.27466829651829977,0.785098970871691,0.785098970871691,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,sentinel2,2024,1y_vs_3y,1,3,38,0.0006246798424658163,1.3219196366812553,0.19430987791953613,0.5829296337586084,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,sentinel2,2024,2y_vs_3y,2,3,38,0.000986915240113373,1.146230367409547,0.2590590131818332,0.5829296337586084,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,sentinel2,2025,1y_vs_2y,1,2,38,-0.00039995189053034755,-2.6419739067034294,0.012008052625415582,0.03602415787624674,True
spatial_aggregation_order,primary_ndvi_first,AOI-02,sentinel2,2025,1y_vs_3y,1,3,38,0.00036618072947855153,0.6200189179175708,0.539045405208585,0.5989428967066248,False
spatial_aggregation_order,primary_ndvi_first,AOI-02,sentinel2,2025,2y_vs_3y,2,3,38,0.000766132620008899,1.0523323012249746,0.2994714483533124,0.5989428967066248,False
spatial_aggregation_order,primary_ndvi_first,AOI-03,landsat,2024,1y_vs_2y,1,2,35,0.006085841117411825,8.15077201083791,1.6590537232317558e-09,3.3181074464635116e-09,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,landsat,2024,1y_vs_3y,1,3,35,0.0054896043425865255,8.922176646704454,1.9887923395306644e-10,5.966377018591993e-10,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,landsat,2024,2y_vs_3y,2,3,35,-0.0005962367748252994,-4.4106936531720615,9.836806235026353e-05,9.836806235026353e-05,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,landsat,2025,1y_vs_2y,1,2,35,-0.0022318458622204622,-4.4811530105436885,7.998638011996448e-05,0.00015997276023992896,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,landsat,2025,1y_vs_3y,1,3,35,-0.0004889250407924532,-3.3205094775123065,0.0021537794164427876,0.0021537794164427876,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,landsat,2025,2y_vs_3y,2,3,35,0.0017429208214280092,4.671467668268074,4.561933337043595e-05,0.00013685800011130784,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,modis,2024,1y_vs_2y,1,2,35,0.0032573121426310234,22.85212803955539,3.249935674642508e-22,9.749807023927524e-22,True
spatial_aggregation_order,primary_ndvi_first,AOI-03,modis,2024,1y_vs_3y,1,3,35,0.00765445749842536,19.606701179544466,4.1498455488864497e-20,8.299691097772899e-20,True
