sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,landsat,2023;2024,2025,R2025-H2,2,14738,35,0.0013650952252453115,0.0006097352173020421,0.00013511322434131795,0.3619541472415114,0.6447416215787847,14738,0.10532814950213998,-0.005432412362311426,39750,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,landsat,2022;2023;2024,2025,R2025-H3,3,14738,35,0.0013724223382514992,0.0005738149403587609,7.48029758357367e-05,0.3550863763471578,0.6505171709492448,14738,0.09869899820912302,-0.005134813201461079,58899,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,modis,2023,2024,R2024-H1,1,19878,35,0.0013786732482322928,0.0004609123575446807,0.00020068261519353494,0.23288816930172673,0.5602291444857184,19878,0.08499479997597836,-0.004755377108064158,19878,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,modis,2022;2023,2024,R2024-H2,2,19878,35,0.0013800483780977777,0.0004921620121813847,0.00023877468116969812,0.23135712563562938,0.5529276202179704,19878,0.08915047558027024,-0.004957849780149058,39756,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,modis,2021;2022;2023,2024,R2024-H3,3,19878,35,0.001371385112110681,0.000440887181243117,0.00017983922079320788,0.240977160617026,0.5712188417264359,19878,0.08620234739538067,-0.004864939603445,59634,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,modis,2024,2025,R2025-H1,1,19878,35,0.0015301914218663617,0.000472833643629273,-7.073827276235545e-05,0.22900201919717766,0.6684975744159359,19878,0.05110988172159862,-0.0028150944328324307,19878,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,modis,2023;2024,2025,R2025-H2,2,19878,35,0.0014734826564928444,0.0004930812955601767,-1.0024037016670507e-05,0.2850893423852696,0.6778159407140038,19878,0.06687752754099957,-0.003721207230210428,39756,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,modis,2022;2023;2024,2025,R2025-H3,3,19878,35,0.0014507230444003498,0.0005119764291834613,2.9472812236951354e-05,0.30700398991242395,0.67633110417069,19878,0.07394526946946699,-0.004107939125663433,59634,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,sentinel2,2023,2024,R2024-H1,1,19878,35,0.0012625326885275117,0.00038251896581067974,0.00011587511667801076,0.35668860207101194,0.7216183409558342,19878,0.07613351471289263,-0.002456796296633734,19729,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,sentinel2,2022;2023,2024,R2024-H2,2,19878,35,0.0012830108280189362,0.00044014419575905714,0.00017571242968058429,0.3356504782832487,0.6966180048661423,19878,0.07344932199686435,-0.002264588496996636,39607,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,sentinel2,2021;2022;2023,2024,R2024-H3,3,19878,35,0.00125582762186196,0.00039455617812712135,0.00013185459603165466,0.3635034622502964,0.7195757572646245,19878,0.07878092592007592,-0.0025333580949566835,59485,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,sentinel2,2024,2025,R2025-H1,1,19878,35,0.0013951338201383292,0.0003259507115386897,-0.0002328025825148481,0.3590953121375866,0.847070334112051,19878,0.06445250534104657,-0.0020341700055471106,19878,35,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,sentinel2,2023;2024,2025,R2025-H2,2,19878,35,0.00136588981203299,0.00032074658937208825,-0.000228727375775698,0.38568227531703825,0.8475791954719453,19878,0.07062203909620082,-0.002255905685942124,39607,35,2.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-01,sentinel2,2022;2023;2024,2025,R2025-H3,3,19878,35,0.001356886197757387,0.00032877467150374914,-0.00021348529837729907,0.39375444924926584,0.8460051752069496,19878,0.07057365270261863,-0.0021946778130681245,59485,35,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,landsat,2023,2024,R2024-H1,1,1542,30,0.06115334562903878,0.047090873979096046,0.009833169569222455,0.9037873245194621,0.952139082200697,1542,1.032837088909597,-0.0879505108267955,2686,15,3.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,landsat,2022;2023,2024,R2024-H2,2,1542,30,0.06048621084188808,0.04683752569868089,-0.003807872863427568,0.9058750830322843,0.9521390822006975,1542,0.9954864633534574,-0.08236274659659426,10105,15,1.0
spatial_aggregation_order,primary_ndvi_first,rolling_origin,AOI-02,landsat,2021;2022;2023,2024,R2024-H3,3,1542,30,0.06107455111050394,0.04741535786461827,-0.008285236993309296,0.9040350999234452,0.9521390822006973,1542,0.9850451175303497,-0.08146470891879454,6670,9,2.0
