sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,144,803,0.06645087649718896,0.050989382886779545,0.026059110765332186,0.7756020071555974,0.9005943297151442,803.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,803,144,0.05772034111876591,0.048255029117391164,-0.026170084306432105,0.7227277991905201,0.8835810631125474,144.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,947,1798,0.04777226579135697,0.037914836612551385,0.005237757023561173,0.8526831696554479,0.9243751900559203,1798.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,1942,803,0.06098371791871689,0.0470972751620805,0.0007125202432788298,0.8110071664482833,0.9005943297151442,803.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,2601,144,0.05809184638368929,0.048690131471661485,-0.027039281735152226,0.7191471004030081,0.8835810631125472,144.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,3957,11564,0.03371276089773444,0.025853454021790727,0.013885252672978542,0.879835340126359,0.9491482991849669,11564.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,11564,3957,0.03941776827394784,0.0276348456690427,-0.013985825853155422,0.9005773596288948,0.9559304879381976,3957.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,10674,3957,0.037683805476035635,0.026791435444589076,-0.007815741924689605,0.9091320490399761,0.95590054722559,3957.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,3957,10674,0.03379081932326187,0.024940258351261048,0.00810224138061349,0.9008801392473756,0.9525124513879879,10674.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,14631,11564,0.03171806883632035,0.023214412773619117,0.008280941452242412,0.8936343017746813,0.949169969722478,11564.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,22238,3957,0.03844788644579469,0.027046457019533208,-0.011029229652613385,0.9054097942870803,0.9559180596788599,3957.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,15521,10674,0.03276658179612854,0.02229683044041149,-0.0023899039507501003,0.9067979391780043,0.9525763319334317,10674.0
