aerosol_mode,AOI,sensor,window,primary_n,primary_RMSE,primary_MAE,primary_Bias,primary_R2,primary_Pearson_r,primary_slope,primary_intercept,sensitivity_n,sensitivity_RMSE,sensitivity_MAE,sensitivity_Bias,sensitivity_R2,sensitivity_Pearson_r,sensitivity_slope,sensitivity_intercept,primary_matched_n,primary_matched_RMSE,primary_matched_MAE,primary_matched_Bias,primary_matched_R2,primary_matched_Pearson_r,primary_matched_slope,primary_matched_intercept,sensitivity_matched_n,sensitivity_matched_RMSE,sensitivity_matched_MAE,sensitivity_matched_Bias,sensitivity_matched_R2,sensitivity_matched_Pearson_r,sensitivity_matched_slope,sensitivity_matched_intercept,matched_n,retention_fraction,delta_RMSE_operational,delta_RMSE_matched,delta_MAE_operational,delta_MAE_matched,delta_Bias_operational,delta_Bias_matched,delta_slope_operational,delta_slope_matched,delta_intercept_operational,delta_intercept_matched
primary_no_aerosol_filter,AOI-01,landsat,W2023_2024,14738,0.0013650952252453098,0.0006097352173020437,0.00013511322434132223,0.3619541472415131,0.6447416215787849,0.1053281495021411,-0.005432412362311486,14738,0.0013650952252453098,0.0006097352173020437,0.00013511322434132223,0.3619541472415131,0.6447416215787849,0.1053281495021411,-0.005432412362311486,14738,0.0013650952252453098,0.0006097352173020437,0.00013511322434132223,0.3619541472415131,0.6447416215787849,0.1053281495021411,-0.005432412362311486,14738,0.0013650952252453098,0.0006097352173020437,0.00013511322434132223,0.3619541472415131,0.6447416215787849,0.1053281495021411,-0.005432412362311486,14738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-01,landsat,W2022_2024,14738,0.001372422338251498,0.0005738149403587612,7.480297583573804e-05,0.3550863763471588,0.6505171709492439,0.09869899820912345,-0.005134813201461102,14738,0.001372422338251498,0.0005738149403587612,7.480297583573804e-05,0.3550863763471588,0.6505171709492439,0.09869899820912345,-0.005134813201461102,14738,0.001372422338251498,0.0005738149403587612,7.480297583573804e-05,0.3550863763471588,0.6505171709492439,0.09869899820912345,-0.005134813201461102,14738,0.001372422338251498,0.0005738149403587612,7.480297583573804e-05,0.3550863763471588,0.6505171709492439,0.09869899820912345,-0.005134813201461102,14738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-02,landsat,W2022,7600,0.05642310551500826,0.04348660536374909,0.0022533289255757503,0.8639456084714267,0.9296188720290792,0.9778134552518177,-0.0789307780039249,7600,0.05642310551500826,0.04348660536374909,0.0022533289255757503,0.8639456084714267,0.9296188720290792,0.9778134552518177,-0.0789307780039249,7600,0.05642310551500826,0.04348660536374909,0.0022533289255757503,0.8639456084714267,0.9296188720290792,0.9778134552518177,-0.0789307780039249,7600,0.05642310551500826,0.04348660536374909,0.0022533289255757503,0.8639456084714267,0.9296188720290792,0.9778134552518177,-0.0789307780039249,7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-02,landsat,W2023,7600,0.06222378910802781,0.04843737970494634,0.02535824638622097,0.834532959139618,0.9296188720290793,1.0328370889095944,-0.08795051082679384,7600,0.06222378910802781,0.04843737970494634,0.02535824638622097,0.834532959139618,0.9296188720290793,1.0328370889095944,-0.08795051082679384,7600,0.06222378910802781,0.04843737970494634,0.02535824638622097,0.834532959139618,0.9296188720290793,1.0328370889095944,-0.08795051082679384,7600,0.06222378910802781,0.04843737970494634,0.02535824638622097,0.834532959139618,0.9296188720290793,1.0328370889095944,-0.08795051082679384,7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-02,landsat,W2024,7600,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,7600,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,7600,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,7600,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-02,landsat,W2022_2023,7600,0.0571346197442864,0.043949884408055584,0.00913945761186806,0.8604925902778103,0.929618872029079,0.9954864633534535,-0.08236274659659193,7600,0.0571346197442864,0.043949884408055584,0.00913945761186806,0.8604925902778103,0.929618872029079,0.9954864633534535,-0.08236274659659193,7600,0.0571346197442864,0.043949884408055584,0.00913945761186806,0.8604925902778103,0.929618872029079,0.9954864633534535,-0.08236274659659193,7600,0.0571346197442864,0.043949884408055584,0.00913945761186806,0.8604925902778103,0.929618872029079,0.9954864633534535,-0.08236274659659193,7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-02,landsat,W2023_2024,7600,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,7600,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,7600,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,7600,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-02,landsat,W2022_2024,7600,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,7600,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,7600,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,7600,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-03,landsat,W2022,14402,0.03525327081797775,0.025386190696769027,8.771279047053576e-05,0.878428883387998,0.9373203389781678,0.8794830332519243,-0.0769441523345688,14402,0.03525327081797775,0.025386190696769027,8.771279047053576e-05,0.878428883387998,0.9373203389781678,0.8794830332519243,-0.0769441523345688,14402,0.03525327081797775,0.025386190696769027,8.771279047053576e-05,0.878428883387998,0.9373203389781678,0.8794830332519243,-0.0769441523345688,14402,0.03525327081797775,0.025386190696769027,8.771279047053576e-05,0.878428883387998,0.9373203389781678,0.8794830332519243,-0.0769441523345688,14402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-03,landsat,W2023,14402,0.042379408695299006,0.03360818044786372,0.022058142171610597,0.8243123002170547,0.9371070493023284,0.9643769491644618,-0.07494910528627224,14402,0.042379408695299006,0.03360818044786372,0.022058142171610597,0.8243123002170547,0.9371070493023284,0.9643769491644618,-0.07494910528627224,14402,0.042379408695299006,0.03360818044786372,0.022058142171610597,0.8243123002170547,0.9371070493023284,0.9643769491644618,-0.07494910528627224,14402,0.042379408695299006,0.03360818044786372,0.022058142171610597,0.8243123002170547,0.9371070493023284,0.9643769491644618,-0.07494910528627224,14402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-03,landsat,W2024,14402,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,14402,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,14402,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,14402,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,14402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-03,landsat,W2022_2023,14402,0.03653143446730625,0.02748820007824463,0.00904871756499707,0.8694535631114149,0.9372269641581725,0.9190494354718157,-0.07729541703790502,14402,0.03653143446730625,0.02748820007824463,0.00904871756499707,0.8694535631114149,0.9372269641581725,0.9190494354718157,-0.07729541703790502,14402,0.03653143446730625,0.02748820007824463,0.00904871756499707,0.8694535631114149,0.9372269641581725,0.9190494354718157,-0.07729541703790502,14402,0.03653143446730625,0.02748820007824463,0.00904871756499707,0.8694535631114149,0.9372269641581725,0.9190494354718157,-0.07729541703790502,14402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-03,landsat,W2023_2024,14402,0.037714332502368594,0.029040264709949404,0.013033995780367407,0.8608624274020507,0.9371285156581729,0.9150460019278217,-0.07232176131147369,14402,0.037714332502368594,0.029040264709949404,0.013033995780367407,0.8608624274020507,0.9371285156581729,0.9150460019278217,-0.07232176131147369,14402,0.037714332502368594,0.029040264709949404,0.013033995780367407,0.8608624274020507,0.9371285156581729,0.9150460019278217,-0.07232176131147369,14402,0.037714332502368594,0.029040264709949404,0.013033995780367407,0.8608624274020507,0.9371285156581729,0.9150460019278217,-0.07232176131147369,14402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primary_no_aerosol_filter,AOI-03,landsat,W2022_2024,14402,0.03624529886394073,0.02723168908063038,0.00819136911345552,0.8714905865617243,0.9372000064427635,0.906043527373169,-0.07506609062152686,14402,0.03624529886394073,0.02723168908063038,0.00819136911345552,0.8714905865617243,0.9372000064427635,0.906043527373169,-0.07506609062152686,14402,0.03624529886394073,0.02723168908063038,0.00819136911345552,0.8714905865617243,0.9372000064427635,0.906043527373169,-0.07506609062152686,14402,0.03624529886394073,0.02723168908063038,0.00819136911345552,0.8714905865617243,0.9372000064427635,0.906043527373169,-0.07506609062152686,14402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exclude_high_aerosol,AOI-00,landsat,W2022,20251,0.04860363397715825,0.0390026305283236,-0.008582035576081948,0.7553387468902049,0.8753008071620663,0.9135300192938224,-0.043155574051828016,20233,0.04682361041016119,0.03730014235274283,-0.0015648106552439045,0.771689240679585,0.8810143057611437,1.0255489850832835,-0.11862769247322524,20233,0.048660874787321146,0.03902001143320912,-0.008719127114119362,0.7534208181143136,0.8745814130764225,0.9158355449717505,-0.044796475636209476,20233,0.04682361041016119,0.03730014235274283,-0.0015648106552439045,0.771689240679585,0.8810143057611437,1.0255489850832835,-0.11862769247322524,20233,0.9991111550046912,-0.001780023566997059,-0.0018372643771599542,-0.0017024881755807672,-0.0017198690804662922,0.007017224920838044,0.007154316458875458,0.11201896578946113,0.10971344011153306,-0.07547211842139723,-0.07383121683701577
exclude_high_aerosol,AOI-00,landsat,W2023,20251,0.047622661005005715,0.038885385163777,-0.0031412794403350413,0.7651151369039467,0.875300807162067,0.8544793879372247,0.0011015203776354454,20233,0.04642176733637045,0.03734106472830789,-0.002203397903979354,0.775591178847133,0.880977365416542,0.9598886930604591,-0.07551950952308939,20233,0.047629638457863624,0.03889701764721779,-0.003262207482860266,0.7637612407370318,0.8745814130764221,0.8526606567240405,0.002201355557090001,20233,0.04642176733637045,0.03734106472830789,-0.002203397903979354,0.775591178847133,0.880977365416542,0.9598886930604591,-0.07551950952308939,20233,0.9991111550046912,-0.0012008936686352667,-0.0012078711214931759,-0.001544320435469107,-0.001555952918909899,0.0009378815363556871,0.001058809578880912,0.10540930512323443,0.10722803633641864,-0.07662102990072484,-0.07772086508017939
exclude_high_aerosol,AOI-00,landsat,W2024,20251,0.05459148698931992,0.043455352786185134,-0.026620959027305786,0.6913419838552173,0.8753008071620669,0.821342425568143,-0.0005959104544163152,20233,0.05414522508819731,0.04269423113285784,-0.02736822481543106,0.6947069553295366,0.8809773654165413,0.8912222639601058,-0.0549407355732392,20233,0.05468366711279135,0.043523904656055025,-0.02682270399435418,0.6886048494332747,0.8745814130764226,0.8211354109508957,-0.0006295839586103469,20233,0.05414522508819731,0.04269423113285784,-0.02736822481543106,0.6947069553295366,0.8809773654165413,0.8912222639601058,-0.0549407355732392,20233,0.9991111550046912,-0.00044626190112261044,-0.0005384420245940422,-0.0007611216533272916,-0.000829673523197183,-0.0007472657881252738,-0.0005455208210768808,0.06987983839196288,0.07008685300921014,-0.05434482511882288,-0.05431115161462885
exclude_high_aerosol,AOI-00,landsat,W2022_2023,20251,0.04797847843903022,0.03885990272724079,-0.006017645668735735,0.761592093412617,0.8753008071620679,0.8860855093515932,-0.022550811709008967,20233,0.04654431829096302,0.03726890525312803,-0.0023113203762339446,0.7744047605745141,0.8809955020264016,0.9921423922874258,-0.09711639164753849,20233,0.04800225221280729,0.03886958011848488,-0.006159165362641745,0.760050520541439,0.8745814130764223,0.8866576043746707,-0.023050437208930297,20233,0.04654431829096302,0.03726890525312803,-0.0023113203762339446,0.7744047605745141,0.8809955020264016,0.9921423922874258,-0.09711639164753849,20233,0.9991111550046912,-0.0014341601480672012,-0.0014579339218442691,-0.0015909974741127597,-0.001600674865356852,0.00370632529250179,0.0038478449864078005,0.1060568829358326,0.10548478791275517,-0.07456557993852952,-0.0740659544386082
exclude_high_aerosol,AOI-00,landsat,W2023_2024,20251,0.04992647284457533,0.04024357008372471,-0.01515288336156512,0.7418396842401004,0.8753008071620647,0.8355955161455583,0.00150303954960318,20233,0.04888240974645764,0.03883664335848652,-0.015174020927530885,0.7511705398363878,0.8809773654165425,0.9207354061488008,-0.06240733848904634,20233,0.04997859790071311,0.04028246460381789,-0.015326515575730094,0.7398854058293706,0.8745814130764216,0.8344816018502442,0.0020907609054342524,20233,0.04888240974645764,0.03883664335848652,-0.015174020927530885,0.7511705398363878,0.8809773654165425,0.9207354061488008,-0.06240733848904634,20233,0.9991111550046912,-0.0010440630981176924,-0.0010961881542554675,-0.0014069267252381848,-0.0014458212453313662,-2.113756596576477e-05,0.00015249464819920913,0.08513989000324251,0.08625380429855656,-0.06391037803864952,-0.06449809939448059
exclude_high_aerosol,AOI-00,landsat,W2022_2024,20251,0.04941579865093187,0.03980078399718749,-0.013564831734708419,0.7470938734763888,0.8753008071620675,0.8574769860461495,-0.011292472868706382,20233,0.04784805993256071,0.03809775230091068,-0.011779297119632465,0.7615895705997472,0.8809773654165427,0.944690974848367,-0.0749711258103194,20233,0.049464173473420865,0.03982977132324544,-0.01374722368366642,0.745212512400151,0.8745814130764216,0.8576390998000678,-0.011557256676478445,20233,0.04784805993256071,0.03809775230091068,-0.011779297119632465,0.7615895705997472,0.8809773654165427,0.944690974848367,-0.0749711258103194,20233,0.9991111550046912,-0.0015677387183711602,-0.0016161135408601576,-0.0017030316962768147,-0.0017320190223347603,0.0017855346150759538,0.001967926564033955,0.08721398880221742,0.08705187504829914,-0.06367865294161301,-0.06341386913384095
exclude_high_aerosol,AOI-01,landsat,W2022,14738,0.0013951280046526457,0.0005133119633503603,-2.6646491557405317e-05,0.33357066162505355,0.6635350736346491,0.08803757795969219,-0.0046682387840633836,10301,0.0013549436913381124,0.0005110569681291792,-7.431240371882136e-05,0.2876812956282514,0.6498504370703623,0.06872239460370583,-0.0036243861597466086,10301,0.0012155167448497334,0.0005219266020391075,9.047270509084654e-06,0.42673721921401075,0.7371916243423337,0.09116733603872294,-0.004852788540475537,10301,0.0013549436913381124,0.0005110569681291792,-7.431240371882136e-05,0.2876812956282514,0.6498504370703623,0.06872239460370583,-0.0036243861597466086,10301,0.6989415117383634,-4.0184313314533355e-05,0.000139426946488379,-2.25499522118111e-06,-1.0869633909928286e-05,-4.766591216141604e-05,-8.335967422790601e-05,-0.019315183355986365,-0.022444941435017116,0.001043852624316775,0.0012284023807289284
exclude_high_aerosol,AOI-01,landsat,W2023,14738,0.0013556186888521898,0.0006013871447245716,0.0001330803360065238,0.3707820696504037,0.6489570632237285,0.10954021202802719,-0.005685602641599043,10301,0.0012948349151445898,0.0006054156078099069,0.00010667965213823798,0.34947999419412856,0.6361919054485285,0.09507975213881209,-0.004919494844733405,10301,0.0011836854089321293,0.0006184778014711857,0.0001807428731991433,0.4563687141337893,0.7202299351703872,0.10962570916316015,-0.005691824312833019,10301,0.0012948349151445898,0.0006054156078099069,0.00010667965213823798,0.34947999419412856,0.6361919054485285,0.09507975213881209,-0.004919494844733405,10301,0.6989415117383634,-6.078377370759996e-05,0.00011114950621246046,4.028463085335265e-06,-1.3062193661278845e-05,-2.640068386828583e-05,-7.406322106090531e-05,-0.0144604598892151,-0.014545957024348063,0.000766107796865638,0.0007723294680996142
exclude_high_aerosol,AOI-01,landsat,W2024,14738,0.0013752216480642538,0.0006170496079467353,0.00013499608549722006,0.35245285149110306,0.6404183852649127,0.10080825874284378,-0.005165141170417693,10301,0.0013033053313442216,0.0006075365118789451,0.00010029401829673996,0.34094114792758645,0.6329754582342079,0.09104455177353515,-0.004688808995308884,10301,0.0011983402910538618,0.0006206092752541375,0.00016780491608302231,0.442824287462268,0.7164164350763376,0.1031604928630545,-0.005325582925311231,10301,0.0013033053313442216,0.0006075365118789451,0.00010029401829673996,0.34094114792758645,0.6329754582342079,0.09104455177353515,-0.004688808995308884,10301,0.6989415117383634,-7.191631672003214e-05,0.00010496504029035986,-9.513096067790172e-06,-1.3072763375192309e-05,-3.470206720048009e-05,-6.751089778628235e-05,-0.00976370696930863,-0.012115941089519341,0.00047633217510880885,0.000636773930002347
exclude_high_aerosol,AOI-01,landsat,W2022_2023,14738,0.0013713010198709208,0.0005540147435389917,4.798856368002937e-05,0.3561397810590149,0.6558753778521146,0.09823332194897147,-0.005151154769054033,10301,0.0013191085526809026,0.0005545352358125887,1.0590021356271378e-05,0.32486141940044344,0.642681457678359,0.08149230768159851,-0.004255522705834942,10301,0.0011944518573291534,0.0005670810554007087,9.003138968143963e-05,0.4464343234396192,0.7282271453565938,0.09992009909002054,-0.00524971009514417,10301,0.0013191085526809026,0.0005545352358125887,1.0590021356271378e-05,0.32486141940044344,0.642681457678359,0.08149230768159851,-0.004255522705834942,10301,0.6989415117383634,-5.2192467190018176e-05,0.00012465669535174917,5.204922735970504e-07,-1.254581958812001e-05,-3.7398542323757994e-05,-7.944136832516824e-05,-0.016741014267372956,-0.01842779140842203,0.0008956320632190909,0.0009941873893092278
exclude_high_aerosol,AOI-01,landsat,W2023_2024,14738,0.0013650952252453098,0.0006097352173020437,0.00013511322434132223,0.3619541472415131,0.6447416215787849,0.1053281495021411,-0.005432412362311486,10301,0.0012988157843404425,0.0006065877385018314,0.00010389211720209436,0.34547389915019977,0.6346531074521722,0.09317592320634892,-0.004810283427934388,10301,0.001190377660889932,0.0006198490466124438,0.0001753235354648685,0.4502042349594041,0.7184290424818516,0.106652205480087,-0.005522524996154356,10301,0.0012988157843404425,0.0006065877385018314,0.00010389211720209436,0.34547389915019977,0.6346531074521722,0.09317592320634892,-0.004810283427934388,10301,0.6989415117383634,-6.627944090486734e-05,0.00010843812345051043,-3.1474788002122623e-06,-1.3261308110612416e-05,-3.1221107139227874e-05,-7.143141826277415e-05,-0.012152226295792184,-0.01347628227373808,0.0006221289343770978,0.0007122415682199682
exclude_high_aerosol,AOI-01,landsat,W2022_2024,14738,0.001372422338251498,0.0005738149403587612,7.480297583573804e-05,0.3550863763471588,0.6505171709492439,0.09869899820912345,-0.005134813201461102,10301,0.0013134332889463058,0.0005705246060761102,3.7439052910588276e-05,0.33065828438060885,0.6393642043273354,0.08425795908112467,-0.004379343978060691,10301,0.0011954617352986914,0.0005836055497665421,0.00011362200957099564,0.4454978769813077,0.7242630376729788,0.1006938702682079,-0.0052595749593528805,10301,0.0013134332889463058,0.0005705246060761102,3.7439052910588276e-05,0.33065828438060885,0.6393642043273354,0.08425795908112467,-0.004379343978060691,10301,0.6989415117383634,-5.898904930519227e-05,0.00011797155364761443,-3.290334282651016e-06,-1.3080943690431954e-05,-3.7363922925149765e-05,-7.618295666040736e-05,-0.014441039127998781,-0.016435911187083235,0.000755469223400411,0.0008802309812921891
exclude_high_aerosol,AOI-02,landsat,W2022,7600,0.05642310551500826,0.04348660536374909,0.0022533289255757503,0.8639456084714267,0.9296188720290792,0.9778134552518177,-0.0789307780039249,5083,0.06726898161773483,0.04852491706611178,0.018823664970878253,0.7816270877883715,0.8950472526249817,0.9712864763437582,-0.08364585056401108,5083,0.05231077133246379,0.04029386171884653,0.0101003415527383,0.8679460769895376,0.9344554888683406,0.9764365859457226,-0.07834838352575957,5083,0.06726898161773483,0.04852491706611178,0.018823664970878253,0.7816270877883715,0.8950472526249817,0.9712864763437582,-0.08364585056401108,5083,0.6688157894736843,0.010845876102726568,0.014958210285271036,0.0050383117023626925,0.008231055347265252,0.016570336045302503,0.008723323418139953,-0.006526978908059533,-0.005150109601964381,-0.0047150725600861865,-0.005297467038251513
exclude_high_aerosol,AOI-02,landsat,W2023,7600,0.06222378910802781,0.04843737970494634,0.02535824638622097,0.834532959139618,0.9296188720290793,1.0328370889095944,-0.08795051082679384,5083,0.06955294418795617,0.05014115910634305,0.023044074162166233,0.7665466572268372,0.8951597259180555,1.0203446225514239,-0.10943322255160293,5083,0.0569371430821294,0.043748823876193006,0.022885202962018583,0.8435554624878207,0.9344562563823072,1.025451194345771,-0.0946535673654939,5083,0.06955294418795617,0.05014115910634305,0.023044074162166233,0.7665466572268372,0.8951597259180555,1.0203446225514239,-0.10943322255160293,5083,0.6688157894736843,0.0073291550799283595,0.012615801105826767,0.00170377940139671,0.006392335230150044,-0.0023141722240547363,0.00015887120014764985,-0.012492466358170473,-0.005106571794347037,-0.02148271172480909,-0.01477965518610902
exclude_high_aerosol,AOI-02,landsat,W2024,7600,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,5083,0.06474460369568202,0.047167871127467044,0.007527193061740583,0.7977091619029277,0.895039801325541,0.9473216201217616,-0.08029811640461093,5083,0.05219276789875858,0.04017263011409705,0.008738447699149325,0.8685411835030115,0.9344554888683412,0.9896951459874416,-0.08757878811920744,5083,0.06474460369568202,0.047167871127467044,0.007527193061740583,0.7977091619029277,0.895039801325541,0.9473216201217616,-0.08029811640461093,5083,0.6688157894736843,0.006422206161233818,0.012551835796923441,0.002287513877067625,0.006995241013369992,-0.00673711436315139,-0.0012112546374087423,-0.0672473697451259,-0.042373525865679995,0.008080801973108287,0.007280671714596509
exclude_high_aerosol,AOI-02,landsat,W2022_2023,7600,0.0571346197442864,0.043949884408055584,0.00913945761186806,0.8604925902778103,0.929618872029079,0.9954864633534535,-0.08236274659659193,5083,0.06775179840643514,0.048788412654801896,0.019524784250515587,0.7784811361962369,0.8950962516160008,0.9889858610669104,-0.09376947239770994,5083,0.05318637647348135,0.04086222880738599,0.0135380057556978,0.8634883026384301,0.9344554888683415,0.9878988689109017,-0.0817131998584707,5083,0.06775179840643514,0.048788412654801896,0.019524784250515587,0.7784811361962369,0.8950962516160008,0.9889858610669104,-0.09376947239770994,5083,0.6688157894736843,0.010617178662148737,0.014565421932953786,0.0048385282467463125,0.007926183847415905,0.010385326638647528,0.005986778494817787,-0.0065006022865430335,0.0010869921560087148,-0.011406725801118012,-0.012056272539239243
exclude_high_aerosol,AOI-02,landsat,W2023_2024,7600,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,5083,0.0654934939679561,0.047398806817345505,0.011382212824676496,0.7930023667959254,0.895075171054208,0.9661224313846517,-0.08793661010802523,5083,0.0526976766021806,0.04061444374099246,0.012176916278355368,0.8659854366026418,0.9344554888683401,0.9659297096603686,-0.07003633008800947,5083,0.0654934939679561,0.047398806817345505,0.011382212824676496,0.7930023667959254,0.895075171054208,0.9661224313846517,-0.08793661010802523,5083,0.6688157894736843,0.003298470232079319,0.012795817365775501,-0.001050303049624779,0.0067843630763530435,-0.01422051983334854,-0.0007947034536788713,-0.05821172214698489,0.00019272172428308476,-0.0051948855681728245,-0.017900280020015757
exclude_high_aerosol,AOI-02,landsat,W2022_2024,7600,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,5083,0.06470729896561789,0.04710826565396121,0.00613846549497299,0.797942207766967,0.895087357471574,0.9600720931215544,-0.08948575591172697,5083,0.05156490795980406,0.039890336744638134,0.005611910152331003,0.871684962936858,0.9344554888683402,0.9591490766282507,-0.07257725790776365,5083,0.06470729896561789,0.04710826565396121,0.00613846549497299,0.797942207766967,0.895087357471574,0.9600720931215544,-0.08948575591172697,5083,0.6688157894736843,0.007306705322353661,0.013142391005813825,0.0029101247462728977,0.007217928909323074,-0.0046073435415636575,0.0005265553426419866,-0.03197678105197599,0.0009230164933037299,-0.010736341065935073,-0.016908498003963324
exclude_high_aerosol,AOI-03,landsat,W2022,14402,0.03525327081797775,0.025386190696769027,8.771279047053576e-05,0.878428883387998,0.9373203389781678,0.8794830332519243,-0.0769441523345688,13996,0.03497827342443329,0.025253810921468795,0.0011780369302127436,0.878999919801104,0.9376240473976593,0.8731678878294199,-0.07621485912494566,13996,0.03479574696909956,0.025132442765820037,0.0004280839991011473,0.8802594497231485,0.9382699633571068,0.880900800825623,-0.07728625694760824,13996,0.03497827342443329,0.025253810921468795,0.0011780369302127436,0.878999919801104,0.9376240473976593,0.8731678878294199,-0.07621485912494566,13996,0.9718094709068185,-0.00027499739354445996,0.00018252645533373135,-0.00013237977530023218,0.00012136815564875794,0.0010903241397422078,0.0007499529311115963,-0.006315145422504442,-0.007732912996203156,0.0007292932096231441,0.0010713978226625787
exclude_high_aerosol,AOI-03,landsat,W2023,14402,0.042379408695299006,0.03360818044786372,0.022058142171610597,0.8243123002170547,0.9371070493023284,0.9643769491644618,-0.07494910528627224,13996,0.038410371182520595,0.02990113892481836,0.015500109045913278,0.8540897069744837,0.9373696222124832,0.8967602776092882,-0.06740758869370508,13996,0.03880928940159497,0.030367523455639686,0.016585725887285557,0.8510432104889925,0.9380526534581869,0.9264541518369456,-0.07181074217469124,13996,0.038410371182520595,0.02990113892481836,0.015500109045913278,0.8540897069744837,0.9373696222124832,0.8967602776092882,-0.06740758869370508,13996,0.9718094709068185,-0.003969037512778412,-0.0003989182190743748,-0.0037070415230453582,-0.00046638453082132464,-0.0065580331256973184,-0.0010856168413722785,-0.06761667155517359,-0.029693874227657346,0.00754151659256716,0.0044031534809861606
exclude_high_aerosol,AOI-03,landsat,W2024,14402,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,13996,0.03590063872439188,0.026929585055075096,0.007944825477032848,0.8725343184915642,0.9374591134547563,0.877594089572746,-0.07042963233900812,13996,0.03552822582319615,0.026657016483540297,0.007033343809865726,0.8751651157800185,0.9381144415417066,0.8868317790840167,-0.07201503582306348,13996,0.03590063872439188,0.026929585055075096,0.007944825477032848,0.8725343184915642,0.9374591134547563,0.877594089572746,-0.07042963233900812,13996,0.9718094709068185,-6.104661683849211e-05,0.00037241290119573167,-1.175076917947493e-05,0.00027256857153479946,0.0009593415208092124,0.0009114816671671223,-0.00969186363732133,-0.009237689511270686,0.0013923404435123854,0.0015854034840553644
