sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-00,landsat,2022,2025,W2022,20251,39,0.04860363397715825,0.0390026305283236,-0.008582035576081948,0.7553387468902049,0.8753008071620663,0.9135300192938224,-0.043155574051828016,18588,39
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-00,landsat,2023,2025,W2023,20251,39,0.047622661005005715,0.038885385163777,-0.0031412794403350413,0.7651151369039467,0.875300807162067,0.8544793879372247,0.0011015203776354454,19556,39
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-00,landsat,2024,2025,W2024,20251,39,0.05459148698931992,0.043455352786185134,-0.026620959027305786,0.6913419838552173,0.8753008071620669,0.821342425568143,-0.0005959104544163152,20186,39
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-00,landsat,2022;2023,2025,W2022_2023,20251,39,0.04797847843903022,0.03885990272724079,-0.006017645668735735,0.761592093412617,0.8753008071620679,0.8860855093515932,-0.022550811709008967,38144,39
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-00,landsat,2023;2024,2025,W2023_2024,20251,39,0.04992647284457533,0.04024357008372471,-0.01515288336156512,0.7418396842401004,0.8753008071620647,0.8355955161455583,0.00150303954960318,39742,39
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-00,landsat,2022;2023;2024,2025,W2022_2024,20251,39,0.04941579865093187,0.03980078399718749,-0.013564831734708419,0.7470938734763888,0.8753008071620675,0.8574769860461495,-0.011292472868706382,58330,39
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022,2025,W2022,14738,35,0.0013951280046526457,0.0005133119633503603,-2.6646491557405317e-05,0.33357066162505355,0.6635350736346491,0.08803757795969219,-0.0046682387840633836,19149,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2023,2025,W2023,14738,35,0.0013556186888521898,0.0006013871447245716,0.0001330803360065238,0.3707820696504037,0.6489570632237285,0.10954021202802719,-0.005685602641599043,19878,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2024,2025,W2024,14738,35,0.0013752216480642538,0.0006170496079467353,0.00013499608549722006,0.35245285149110306,0.6404183852649127,0.10080825874284378,-0.005165141170417693,19872,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,14738,35,0.0013713010198709208,0.0005540147435389917,4.798856368002937e-05,0.3561397810590149,0.6558753778521146,0.09823332194897147,-0.005151154769054033,39027,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,14738,35,0.0013650952252453098,0.0006097352173020437,0.00013511322434132223,0.3619541472415131,0.6447416215787849,0.1053281495021411,-0.005432412362311486,39750,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,14738,35,0.001372422338251498,0.0005738149403587612,7.480297583573804e-05,0.3550863763471588,0.6505171709492439,0.09869899820912345,-0.005134813201461102,58899,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022,2025,W2022,7600,36,0.05642310551500826,0.04348660536374909,0.0022533289255757503,0.8639456084714267,0.9296188720290792,0.9778134552518177,-0.0789307780039249,15357,37
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023,2025,W2023,7600,36,0.06222378910802781,0.04843737970494634,0.02535824638622097,0.834532959139618,0.9296188720290793,1.0328370889095944,-0.08795051082679384,2686,15
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2024,2025,W2024,7600,36,0.058322397534448206,0.04488035725039942,0.014264307424891973,0.8546318277236516,0.9296188720290788,1.0145689898668875,-0.08837891837771922,1542,30
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,7600,36,0.0571346197442864,0.043949884408055584,0.00913945761186806,0.8604925902778103,0.929618872029079,0.9954864633534535,-0.08236274659659193,10105,15
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,7600,36,0.062195023735876785,0.048449109866970284,0.025602732658025037,0.8346859109573714,0.9296188720290798,1.0243341535316366,-0.0827417245398524,3407,14
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,7600,36,0.057400593643264226,0.04419814090768831,0.010745809036536647,0.8591906932319451,0.9296188720290789,0.9920488741735304,-0.0787494148457919,10599,14
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022,2025,W2022,14402,35,0.03525327081797775,0.025386190696769027,8.771279047053576e-05,0.878428883387998,0.9373203389781678,0.8794830332519243,-0.0769441523345688,16230,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023,2025,W2023,14402,35,0.042379408695299006,0.03360818044786372,0.022058142171610597,0.8243123002170547,0.9371070493023284,0.9643769491644618,-0.07494910528627224,11178,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2024,2025,W2024,14402,35,0.03596168534123037,0.02694133582425457,0.006985483956223636,0.873493848372493,0.937162382311949,0.8872859532100673,-0.0718219727825205,15551,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,14402,35,0.03653143446730625,0.02748820007824463,0.00904871756499707,0.8694535631114149,0.9372269641581725,0.9190494354718157,-0.07729541703790502,27408,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,14402,35,0.037714332502368594,0.029040264709949404,0.013033995780367407,0.8608624274020507,0.9371285156581729,0.9150460019278217,-0.07232176131147369,26729,35
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,14402,35,0.03624529886394073,0.02723168908063038,0.00819136911345552,0.8714905865617243,0.9372000064427635,0.906043527373169,-0.07506609062152686,42959,35
