sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,fold,train_n,test_n,train_blocks,test_blocks,RMSE,MAE,Bias,R2,Pearson_r,n
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,1,24039,6190,23,5,0.0008103921604884926,0.0005244330717628163,0.0004386375902181909,-0.4696460853000326,0.4920846194523085,6190
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,2,24055,6174,23,5,0.0010911125021214065,0.000628561023640353,0.00039806633500211777,0.4155134701236226,0.7028632655382833,6174
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,3,24275,5954,23,5,0.0008522443431442944,0.00041913722137439005,0.00031937691591879395,-0.2627580568523171,0.30473453655992017,5954
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,4,24306,5923,21,7,0.001103811914580745,0.0002114724814748757,8.20971482262639e-05,0.5666601837267944,0.862085234562761,5923
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023,2025,W2022_2023,5,24241,5988,22,6,0.002602171333083078,0.0006485062541799583,3.433544323481435e-05,0.3747341310543192,0.8376621224346922,5988
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,1,24596,6311,23,5,0.0007731813855267701,0.00047289909162290586,0.00044888127043721704,-5.583454181103632,0.15561022955407994,6311
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,2,24853,6054,21,7,0.002642462432335117,0.0005041947217437234,-0.0001433823583594432,0.36795222783570825,0.8883825410782517,6054
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,3,24847,6060,23,5,0.0011976901142366945,0.0005413215225748228,0.00025767651047410453,0.30906929026588115,0.5841788203445394,6060
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,4,24535,6372,23,5,0.001100675966792237,0.0006828464153998501,0.0004601606820878702,0.43183729740497656,0.7294710588074249,6372
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,5,24797,6110,22,6,0.0010347530166228613,0.0004278617614276703,0.00033750244925450425,0.4163242122682239,0.7059218315188036,6110
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,1,36345,9335,23,5,0.0006446770826524361,0.0003096118335311002,0.00018225531017845105,0.290890455258879,0.6209497055483513,9335
landsat_sr_qa_aerosol,primary_no_aerosol_filter,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,2,36286,9394,23,5,0.0012141384763315823,0.0008759726439794885,0.0006701870943708491,0.25422361999951626,0.6938701955265199,9394
