sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,281,1019,0.06489471374314182,0.04970138506889325,0.015463416189855717,0.8416368170671424,0.9223017178715771,1019.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,1019,281,0.06331399319653248,0.05112056007833849,-0.015563854261291817,0.8036667405964102,0.9030737056320792,281.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,1300,2367,0.05060085092025498,0.039947813886486584,0.010982742526328753,0.881859327248415,0.9420624132125667,2367.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,2648,1019,0.06322077504859784,0.04860419839896614,-0.00496685109366227,0.8497013044420255,0.9223017178715776,1019.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,3386,281,0.06482595167972068,0.0525499395443407,-0.02085501852761062,0.7941777751544723,0.9030737056320792,281.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,5581,12566,0.03568093858053189,0.028126538867767968,0.017938857375828017,0.8596253127524045,0.9469607698605041,12566.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,12566,5581,0.04218982967728508,0.030121651815585765,-0.018005461767111673,0.8788103056806817,0.950059898679905,5581.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,11802,5581,0.03980621033126525,0.028623400700193865,-0.011528903091904063,0.8921172986092581,0.9500248742389906,5581.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,5581,11802,0.034868758956721015,0.026469289963070682,0.012011363434128083,0.8904770673073483,0.9512174562479372,11802.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,17383,12566,0.03226468813441825,0.023939846560192712,0.010148480542737507,0.8852186825679919,0.9469877036352093,12566.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,24368,5581,0.04088168204640783,0.029205698189369533,-0.014858006947791233,0.8862090670202902,0.9500480416959618,5581.0
landsat_sr_qa_aerosol,primary_matched,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,18147,11802,0.032523779514380596,0.0223493124440415,-0.0006526321785076013,0.9047129020793453,0.9512822299661757,11802.0
