AOI,sensor,rolling_id,target_year,history_length,primary_n,primary_target_n,primary_RMSE,primary_MAE,primary_Bias,primary_R2,primary_Pearson_r,primary_slope,primary_intercept,sensitivity_n,sensitivity_target_n,sensitivity_RMSE,sensitivity_MAE,sensitivity_Bias,sensitivity_R2,sensitivity_Pearson_r,sensitivity_slope,sensitivity_intercept,primary_matched_n,primary_matched_target_n,primary_matched_RMSE,primary_matched_MAE,primary_matched_Bias,primary_matched_R2,primary_matched_Pearson_r,primary_matched_slope,primary_matched_intercept,sensitivity_matched_n,sensitivity_matched_target_n,sensitivity_matched_RMSE,sensitivity_matched_MAE,sensitivity_matched_Bias,sensitivity_matched_R2,sensitivity_matched_Pearson_r,sensitivity_matched_slope,sensitivity_matched_intercept,delta_RMSE_operational,delta_RMSE_matched,delta_MAE_operational,delta_MAE_matched,delta_Bias_operational,delta_Bias_matched
AOI-01,sentinel2,R2024-H1,2024,1,19112,19112,0.0012779982405298,0.0003369035871577,6.60404765884094e-05,0.3613750460716853,0.72080694950484,0.0780082603585306,-0.0025849262746615,19112,19112,0.001320269455573,0.0003405799058148,5.787903653934557e-05,0.3184299085575858,0.6917953896368751,0.0764196710623058,-0.0025226223923841,19112,19112,0.0012779982405298,0.0003369035871577,6.60404765884094e-05,0.3613750460716853,0.72080694950484,0.0780082603585306,-0.0025849262746615,19112,19112,0.001320269455573,0.0003405799058148,5.787903653934557e-05,0.3184299085575858,0.6917953896368751,0.0764196710623058,-0.0025226223923841,4.22712150431998e-05,4.22712150431998e-05,3.6763186570999847e-06,3.6763186570999847e-06,-8.16144004906383e-06,-8.16144004906383e-06
AOI-01,sentinel2,R2024-H2,2024,2,19112,19112,0.0012801467881383,0.0003414777255832,7.070506003870111e-05,0.3592259515543804,0.7177936013614282,0.0775695382600132,-0.0025580623026377,19112,19112,0.0013283408701104,0.0003444214598327,5.9911264274322115e-05,0.3100709322738086,0.6861256143294097,0.0739497394767082,-0.0024213531805391,19112,19112,0.0012801467881383,0.0003414777255832,7.070506003870111e-05,0.3592259515543804,0.7177936013614282,0.0775695382600132,-0.0025580623026377,19112,19112,0.0013283408701104,0.0003444214598327,5.9911264274322115e-05,0.3100709322738086,0.6861256143294097,0.0739497394767082,-0.0024213531805391,4.81940819721e-05,4.81940819721e-05,2.943734249500002e-06,2.943734249500002e-06,-1.0793795764378996e-05,-1.0793795764378996e-05
AOI-01,sentinel2,R2024-H3,2024,3,19112,19112,0.0012728278746073,0.0003401694653879,7.14468621197947e-05,0.3665319317964383,0.7207910157463132,0.0796752162033864,-0.0026400966466326,19112,19112,0.0013205246974667,0.0003427204820785,6.027612687291054e-05,0.3181663531809688,0.6904521063844632,0.0764223341630796,-0.0025178954143145,19112,19112,0.0012728278746073,0.0003401694653879,7.14468621197947e-05,0.3665319317964383,0.7207910157463132,0.0796752162033864,-0.0026400966466326,19112,19112,0.0013205246974667,0.0003427204820785,6.027612687291054e-05,0.3181663531809688,0.6904521063844632,0.0764223341630796,-0.0025178954143145,4.769682285940004e-05,4.769682285940004e-05,2.551016690599962e-06,2.551016690599962e-06,-1.1170735246884158e-05,-1.1170735246884158e-05
AOI-01,sentinel2,R2025-H1,2025,1,19409,19409,0.0014091877610971,0.0003313765039227,-0.0001974692435317,0.3334554699433572,0.82993450311845,0.0578036248250789,-0.0017254168767995,19409,19409,0.00144116833458,0.0003335731490771,-0.0002026719459004,0.3028586133668938,0.8193114344240175,0.0606354821449003,-0.0018160635498693,19409,19409,0.0014091877610971,0.0003313765039227,-0.0001974692435317,0.3334554699433572,0.82993450311845,0.0578036248250789,-0.0017254168767995,19409,19409,0.00144116833458,0.0003335731490771,-0.0002026719459004,0.3028586133668938,0.8193114344240175,0.0606354821449003,-0.0018160635498693,3.1980573482900086e-05,3.1980573482900086e-05,2.1966451544e-06,2.1966451544e-06,-5.202702368700007e-06,-5.202702368700007e-06
AOI-01,sentinel2,R2025-H2,2025,2,19409,19409,0.0013822239014969,0.0003160442621861,-0.0002079181406843,0.3587191951724442,0.8367532279597554,0.0648690621276529,-0.0020237845704211,19409,19409,0.0014264547660531,0.0003199277249092,-0.0002154436895419,0.3170208396755909,0.8280372737611729,0.0660268767756935,-0.0020592501750163,19409,19409,0.0013822239014969,0.0003160442621861,-0.0002079181406843,0.3587191951724442,0.8367532279597554,0.0648690621276529,-0.0020237845704211,19409,19409,0.0014264547660531,0.0003199277249092,-0.0002154436895419,0.3170208396755909,0.8280372737611729,0.0660268767756935,-0.0020592501750163,4.423086455619999e-05,4.423086455619999e-05,3.883462723100006e-06,3.883462723100006e-06,-7.525548857600001e-06,-7.525548857600001e-06
AOI-01,sentinel2,R2025-H3,2025,3,19409,19409,0.0013650495350562,0.0003098211827688,-0.0002102339775963,0.374556236696824,0.8385305762230606,0.06920884771339,-0.0021993962566781,19409,19409,0.0014207297623155,0.0003154103222036,-0.00021965834038,0.3224920427285738,0.8303249108370648,0.0682329616241372,-0.0021594804794676,19409,19409,0.0013650495350562,0.0003098211827688,-0.0002102339775963,0.374556236696824,0.8385305762230606,0.06920884771339,-0.0021993962566781,19409,19409,0.0014207297623155,0.0003154103222036,-0.00021965834038,0.3224920427285738,0.8303249108370648,0.0682329616241372,-0.0021594804794676,5.568022725929993e-05,5.568022725929993e-05,5.5891394348000405e-06,5.5891394348000405e-06,-9.42436278370001e-06,-9.42436278370001e-06
AOI-02,landsat,R2024-H1,2024,1,1521,1521,0.0593462611788799,0.0458840518762673,-0.0002007641515721,0.9101551882591856,0.9540965594375312,1.0008740019741795,-0.0827179734349379,1521,1521,0.0601088276579429,0.0462662864199755,0.0004550570155478,0.9078314423291296,0.9528949303638816,0.9947178495582112,-0.0798966827987034,1521,1521,0.0593462611788799,0.0458840518762673,-0.0002007641515721,0.9101551882591856,0.9540965594375312,1.0008740019741795,-0.0827179734349379,1521,1521,0.0601088276579429,0.0462662864199755,0.0004550570155478,0.9078314423291296,0.9528949303638816,0.9947178495582112,-0.0798966827987034,0.0007625664790629968,0.0007625664790629968,0.0003822345437082056,0.0003822345437082056,0.0006558211671199,0.0006558211671199
AOI-02,landsat,R2024-H2,2024,2,1521,1521,0.0606507706603559,0.0472757154924788,-0.0091556011408714,0.906161961068124,0.9540965594375308,0.96611322228071,-0.0737776522563229,1521,1521,0.0612649296796604,0.0474874809749823,-0.008149952197907,0.9042519022203284,0.9528949303638816,0.9605313451620858,-0.0708676781743201,1521,1521,0.0606507706603559,0.0472757154924788,-0.0091556011408714,0.906161961068124,0.9540965594375308,0.96611322228071,-0.0737776522563229,1521,1521,0.0612649296796604,0.0474874809749823,-0.008149952197907,0.9042519022203284,0.9528949303638816,0.9605313451620858,-0.0708676781743201,0.0006141590193044985,0.0006141590193044985,0.00021176548250350508,0.00021176548250350508,0.0010056489429644006,0.0010056489429644006
AOI-02,landsat,R2024-H3,2024,3,1521,1521,0.0595840265830233,0.0461049407623678,-0.0046331504153905,0.9094338359791714,0.954096559437531,0.9946545582517156,-0.0839485348228072,1521,1521,0.0602772816389646,0.0464306366284829,-0.0030212865889043,0.907314116772382,0.9528949303638816,0.985855205320827,-0.0788015151041069,1521,1521,0.0595840265830233,0.0461049407623678,-0.0046331504153905,0.9094338359791714,0.954096559437531,0.9946545582517156,-0.0839485348228072,1521,1521,0.0602772816389646,0.0464306366284829,-0.0030212865889043,0.907314116772382,0.9528949303638816,0.985855205320827,-0.0788015151041069,0.000693255055941297,0.000693255055941297,0.0003256958661151041,0.0003256958661151041,0.0016118638264861996,0.0016118638264861996
AOI-02,landsat,R2025-H1,2025,1,1735,1735,0.0603633392006119,0.0464362886847532,0.0185172141314255,0.8652866953465363,0.9379718196852976,1.0136239496999098,-0.0890809956309846,1735,1735,0.0608176425696678,0.0468366408224533,0.017857495313222,0.8632513205067823,0.936505405621934,1.0086003596077395,-0.0875125881853138,1735,1735,0.0603633392006119,0.0464362886847532,0.0185172141314255,0.8652866953465363,0.9379718196852976,1.0136239496999098,-0.0890809956309846,1735,1735,0.0608176425696678,0.0468366408224533,0.017857495313222,0.8632513205067823,0.936505405621934,1.0086003596077395,-0.0875125881853138,0.0004543033690559001,0.0004543033690559001,0.000400352137700101,0.000400352137700101,-0.0006597188182034981,-0.0006597188182034981
AOI-02,landsat,R2025-H2,2025,2,1735,1735,0.0622913612206142,0.048331183741156,0.0249972076531057,0.85654370169073,0.9379718196852976,0.9819108407963006,-0.0646625259824187,1735,1735,0.0630191329076918,0.0490561237012454,0.0253192801272228,0.8531720199348347,0.9365054056219344,0.9759936882968984,-0.0615870525663314,1735,1735,0.0622913612206142,0.048331183741156,0.0249972076531057,0.85654370169073,0.9379718196852976,0.9819108407963006,-0.0646625259824187,1735,1735,0.0630191329076918,0.0490561237012454,0.0253192801272228,0.8531720199348347,0.9365054056219344,0.9759936882968984,-0.0615870525663314,0.0007277716870776052,0.0007277716870776052,0.0007249399600894046,0.0007249399600894046,0.00032207247411710285,0.00032207247411710285
AOI-02,landsat,R2025-H3,2025,3,1735,1735,0.0585893432074184,0.0452870003451738,0.0133811559851205,0.8730884241914783,0.9379718196852972,0.9600352665543724,-0.0639046893793587,1735,1735,0.0593155187588952,0.0459586956588089,0.0138161001220801,0.8699229606570384,0.936505405621934,0.9545123590694876,-0.0609262828682485,1735,1735,0.0585893432074184,0.0452870003451738,0.0133811559851205,0.8730884241914783,0.9379718196852972,0.9600352665543724,-0.0639046893793587,1735,1735,0.0593155187588952,0.0459586956588089,0.0138161001220801,0.8699229606570384,0.936505405621934,0.9545123590694876,-0.0609262828682485,0.0007261755514768042,0.0007261755514768042,0.000671695313635097,0.000671695313635097,0.00043494413695960125,0.00043494413695960125
AOI-02,modis,R2024-H1,2024,1,11497,11497,0.0599952240551655,0.049779624663225,-0.040667299732298,0.8789113969840121,0.967816435012156,1.0508661202525462,-0.1450193247139268,11497,11497,0.0599924967706186,0.049781914592836,-0.0406093734827334,0.8789224057126186,0.9678123527764072,1.0495175791010902,-0.1441678547385385,11497,11497,0.0599952240551655,0.049779624663225,-0.040667299732298,0.8789113969840121,0.967816435012156,1.0508661202525462,-0.1450193247139268,11497,11497,0.0599924967706186,0.049781914592836,-0.0406093734827334,0.8789224057126186,0.9678123527764072,1.0495175791010902,-0.1441678547385385,-2.727284546893971e-06,-2.727284546893971e-06,2.2899296110018286e-06,2.2899296110018286e-06,5.7926249564597965e-05,5.7926249564597965e-05
AOI-02,modis,R2024-H2,2024,2,11497,11497,0.0492250227463887,0.0394257274447905,-0.018191933351073,0.9184842064597948,0.9677705812018786,1.007312870016364,-0.0964023733283025,11497,11497,0.0492164284482729,0.0394484628998024,-0.0178034814657803,0.9185126679956026,0.9677663576555352,1.004756754936888,-0.094497527200456,11497,11497,0.0492250227463887,0.0394257274447905,-0.018191933351073,0.9184842064597948,0.9677705812018786,1.007312870016364,-0.0964023733283025,11497,11497,0.0492164284482729,0.0394484628998024,-0.0178034814657803,0.9185126679956026,0.9677663576555352,1.004756754936888,-0.094497527200456,-8.594298115803534e-06,-8.594298115803534e-06,2.2735455011906047e-05,2.2735455011906047e-05,0.0003884518852927017,0.0003884518852927017
AOI-02,modis,R2024-H3,2024,3,11497,11497,0.0484820464122728,0.0387256551836902,-0.0157994854208896,0.9209263482560932,0.9677703641338272,1.005329688301767,-0.0928214906994794,11497,11497,0.0485156531380919,0.0387854338743429,-0.0153253503789426,0.9208166859064482,0.9677663576555352,1.0017692048818732,-0.0902291889416107,11497,11497,0.0484820464122728,0.0387256551836902,-0.0157994854208896,0.9209263482560932,0.9677703641338272,1.005329688301767,-0.0928214906994794,11497,11497,0.0485156531380919,0.0387854338743429,-0.0153253503789426,0.9208166859064482,0.9677663576555352,1.0017692048818732,-0.0902291889416107,3.3606725819097794e-05,3.3606725819097794e-05,5.977869065269814e-05,5.977869065269814e-05,0.0004741350419470002,0.0004741350419470002
AOI-02,modis,R2025-H1,2025,1,2190,2190,0.0645379145692177,0.0491772304027757,0.031245428378228,0.6881462101983714,0.8768581830923973,1.1023545865039992,-0.1351600240951951,2190,2190,0.0642340208186705,0.0488298054766414,0.0305017931659947,0.6910761868706324,0.876792318313663,1.1027525267315226,-0.1354153157594885,2190,2190,0.0645379145692177,0.0491772304027757,0.031245428378228,0.6881462101983714,0.8768581830923973,1.1023545865039992,-0.1351600240951951,2190,2190,0.0642340208186705,0.0488298054766414,0.0305017931659947,0.6910761868706324,0.876792318313663,1.1027525267315226,-0.1354153157594885,-0.00030389375054720724,-0.00030389375054720724,-0.00034742492613430015,-0.00034742492613430015,-0.0007436352122332998,-0.0007436352122332998
AOI-02,modis,R2025-H2,2025,2,2190,2190,0.0608018750003585,0.0457933684566834,0.0232255808831164,0.7232069922467852,0.8768581830923973,1.0855528539553627,-0.1324826088589052,2190,2190,0.0605713589957865,0.0454879390386203,0.0225030741831881,0.7253018048493056,0.876792318313663,1.0854942479919685,-0.1324377077120251,2190,2190,0.0608018750003585,0.0457933684566834,0.0232255808831164,0.7232069922467852,0.8768581830923973,1.0855528539553627,-0.1324826088589052,2190,2190,0.0605713589957865,0.0454879390386203,0.0225030741831881,0.7253018048493056,0.876792318313663,1.0854942479919685,-0.1324377077120251,-0.00023051600457200255,-0.00023051600457200255,-0.0003054294180631009,-0.0003054294180631009,-0.0007225066999282971,-0.0007225066999282971
AOI-02,modis,R2025-H3,2025,3,2190,2190,0.0594389686902229,0.0447826327526072,0.0203373600093379,0.7354768403889647,0.8768581830923973,1.0588626440950335,-0.1183778091375932,2190,2190,0.0592784070860171,0.0445724040390301,0.0198002297981261,0.7369040151514024,0.8767923183136628,1.0576323540069223,-0.117420287829848,2190,2190,0.0594389686902229,0.0447826327526072,0.0203373600093379,0.7354768403889647,0.8768581830923973,1.0588626440950335,-0.1183778091375932,2190,2190,0.0592784070860171,0.0445724040390301,0.0198002297981261,0.7369040151514024,0.8767923183136628,1.0576323540069223,-0.117420287829848,-0.0001605616042058,-0.0001605616042058,-0.0002102287135771,-0.0002102287135771,-0.0005371302112118018,-0.0005371302112118018
AOI-02,sentinel2,R2024-H1,2024,1,15496,15496,0.0687365625368537,0.054043848053285,-0.0279847444720948,0.8244286364768674,0.9242005111205176,0.8686193484654517,0.0126348930566834,15496,15496,0.0690707843424989,0.0543829579319345,-0.0285443252943692,0.822717103719835,0.9239471178716396,0.855609782736728,0.0199682254591762,15496,15496,0.0687365625368537,0.054043848053285,-0.0279847444720948,0.8244286364768674,0.9242005111205176,0.8686193484654517,0.0126348930566834,15496,15496,0.0690707843424989,0.0543829579319345,-0.0285443252943692,0.822717103719835,0.9239471178716396,0.855609782736728,0.0199682254591762,0.000334221805645199,0.000334221805645199,0.00033910987864949754,0.00033910987864949754,-0.0005595808222744018,-0.0005595808222744018
AOI-02,sentinel2,R2024-H2,2024,2,15496,15496,0.0696974260117873,0.0549433583684758,-0.0303790165048944,0.8194857290182245,0.924200511120518,0.8634180279478205,0.0132265075049077,15496,15496,0.0696829320210653,0.0549752458703177,-0.0301143329790104,0.8195607992259348,0.9239471178716404,0.8504695220131928,0.0213465011960092,15496,15496,0.0696974260117873,0.0549433583684758,-0.0303790165048944,0.8194857290182245,0.924200511120518,0.8634180279478205,0.0132265075049077,15496,15496,0.0696829320210653,0.0549752458703177,-0.0301143329790104,0.8195607992259348,0.9239471178716404,0.8504695220131928,0.0213465011960092,-1.4493990721994865e-05,-1.4493990721994865e-05,3.1887501841895705e-05,3.1887501841895705e-05,0.00026468352588399774,0.00026468352588399774
AOI-02,sentinel2,R2024-H3,2024,3,15496,15496,0.0643876418066712,0.0503545019704249,-0.0133915145484808,0.8459424093576731,0.9242005111205168,0.8818208440187106,0.0196496307554567,15496,15496,0.0643239367000342,0.0504228797559407,-0.0125606248924744,0.846247107584065,0.9239471178716409,0.8677249564282652,0.0290030632130157,15496,15496,0.0643876418066712,0.0503545019704249,-0.0133915145484808,0.8459424093576731,0.9242005111205168,0.8818208440187106,0.0196496307554567,15496,15496,0.0643239367000342,0.0504228797559407,-0.0125606248924744,0.846247107584065,0.9239471178716409,0.8677249564282652,0.0290030632130157,-6.370510663700202e-05,-6.370510663700202e-05,6.837778551579965e-05,6.837778551579965e-05,0.0008308896560063998,0.0008308896560063998
AOI-02,sentinel2,R2025-H1,2025,1,12637,12637,0.0621643086972976,0.0481235771712585,0.0172218523825001,0.8647104367449556,0.935659614789983,0.845901107842799,0.0536613424800278,12637,12637,0.0624652636134104,0.0484443583677768,0.0171667451990265,0.8633973161145765,0.934944838571032,0.8320601246079765,0.062019855222458,12637,12637,0.0621643086972976,0.0481235771712585,0.0172218523825001,0.8647104367449556,0.935659614789983,0.845901107842799,0.0536613424800278,12637,12637,0.0624652636134104,0.0484443583677768,0.0171667451990265,0.8633973161145765,0.934944838571032,0.8320601246079765,0.062019855222458,0.00030095491611279584,0.00030095491611279584,0.0003207811965183008,0.0003207811965183008,-5.510718347359958e-05,-5.510718347359958e-05
AOI-02,sentinel2,R2025-H2,2025,2,12637,12637,0.0604646146401997,0.0465565864480172,0.0098124158794889,0.8720074603161226,0.9356596147899822,0.8552458693400452,0.0413952464615367,12637,12637,0.0607751695239142,0.0469609667433231,0.0097641764638082,0.8706893080039928,0.9349448385710312,0.8415639599540233,0.0496918901170974,12637,12637,0.0604646146401997,0.0465565864480172,0.0098124158794889,0.8720074603161226,0.9356596147899822,0.8552458693400452,0.0413952464615367,12637,12637,0.0607751695239142,0.0469609667433231,0.0097641764638082,0.8706893080039928,0.9349448385710312,0.8415639599540233,0.0496918901170974,0.00031055488371450196,0.00031055488371450196,0.0004043802953059006,0.0004043802953059006,-4.82394156807002e-05,-4.82394156807002e-05
AOI-02,sentinel2,R2025-H3,2025,3,12637,12637,0.0596448274340375,0.0456849593104843,-0.0001728020156,0.8754546117614118,0.9356596147899816,0.8651997216361405,0.0262368123764187,12637,12637,0.0599636164571913,0.0461555971825447,-5.9461471335017354e-05,0.8741197162364852,0.934944838571032,0.851710044847485,0.034610007706349,12637,12637,0.0596448274340375,0.0456849593104843,-0.0001728020156,0.8754546117614118,0.9356596147899816,0.8651997216361405,0.0262368123764187,12637,12637,0.0599636164571913,0.0461555971825447,-5.9461471335017354e-05,0.8741197162364852,0.934944838571032,0.851710044847485,0.034610007706349,0.00031878902315380514,0.00031878902315380514,0.00047063787206039903,0.00047063787206039903,0.00011334054426498265,0.00011334054426498265
AOI-03,landsat,R2024-H1,2024,1,10134,10134,0.035675246404977,0.0274063790917321,0.0143951655094644,0.8741899098694935,0.9480505284869296,0.9512361900068828,-0.0726832183894967,10134,10134,0.0351840324661633,0.0267676000918682,0.0145167748961623,0.8776306266128137,0.9497920031460808,0.9414644087547608,-0.0708560979998622,10134,10134,0.035675246404977,0.0274063790917321,0.0143951655094644,0.8741899098694935,0.9480505284869296,0.9512361900068828,-0.0726832183894967,10134,10134,0.0351840324661633,0.0267676000918682,0.0145167748961623,0.8776306266128137,0.9497920031460808,0.9414644087547608,-0.0708560979998622,-0.0004912139388136977,-0.0004912139388136977,-0.0006387789998638996,-0.0006387789998638996,0.00012160938669790108,0.00012160938669790108
AOI-03,landsat,R2024-H2,2024,2,10134,10134,0.0325111692536066,0.0232703194143969,0.0046320504851668,0.8955167462375994,0.9481262666357874,0.925638022220041,-0.0761437737119108,10134,10134,0.0320041298749283,0.0227569980839508,0.0047820277869398,0.8987503434036139,0.9498764977685088,0.9191565033419564,-0.0750962416445212,10134,10134,0.0325111692536066,0.0232703194143969,0.0046320504851668,0.8955167462375994,0.9481262666357874,0.925638022220041,-0.0761437737119108,10134,10134,0.0320041298749283,0.0227569980839508,0.0047820277869398,0.8987503434036139,0.9498764977685088,0.9191565033419564,-0.0750962416445212,-0.0005070393786782978,-0.0005070393786782978,-0.0005133213304460982,-0.0005133213304460982,0.00014997730177299974,0.00014997730177299974
AOI-03,landsat,R2024-H3,2024,3,10134,10134,0.0322136907409183,0.0227181787508962,0.0026011256560848,0.8974200505508467,0.948141971123356,0.9198184547020168,-0.076742779371074,10134,10134,0.031652164881838,0.0221429991258897,0.0023262943830208,0.9009650812992688,0.9498985143751713,0.9128985151234053,-0.0760119361679806,10134,10134,0.0322136907409183,0.0227181787508962,0.0026011256560848,0.8974200505508467,0.948141971123356,0.9198184547020168,-0.076742779371074,10134,10134,0.031652164881838,0.0221429991258897,0.0023262943830208,0.9009650812992688,0.9498985143751713,0.9128985151234053,-0.0760119361679806,-0.0005615258590803002,-0.0005615258590803002,-0.0005751796250065,-0.0005751796250065,-0.0002748312730639999,-0.0002748312730639999
AOI-03,landsat,R2025-H1,2025,1,9322,9322,0.0378331345629376,0.0292759047753244,0.0116057585030791,0.8539328911020295,0.9315467673418728,0.889605834507951,-0.0717135485031507,9322,9322,0.0370276258057467,0.0285078894001036,0.0115356273895306,0.8600865339056203,0.9347510170089846,0.8836970925317699,-0.0709095128761391,9322,9322,0.0378331345629376,0.0292759047753244,0.0116057585030791,0.8539328911020295,0.9315467673418728,0.889605834507951,-0.0717135485031507,9322,9322,0.0370276258057467,0.0285078894001036,0.0115356273895306,0.8600865339056203,0.9347510170089846,0.8836970925317699,-0.0709095128761391,-0.0008055087571908967,-0.0008055087571908967,-0.0007680153752207992,-0.0007680153752207992,-7.013111354849978e-05,-7.013111354849978e-05
AOI-03,landsat,R2025-H2,2025,2,9322,9322,0.0403608217572506,0.0320276333655505,0.0178619254259415,0.8337629653842307,0.9314929312459388,0.9146149701796158,-0.0714363991864651,9322,9322,0.0396115645883335,0.0313131296018855,0.017857741651291,0.8398777159453663,0.9346854935472798,0.9069364274065288,-0.0701529723788378,9322,9322,0.0403608217572506,0.0320276333655505,0.0178619254259415,0.8337629653842307,0.9314929312459388,0.9146149701796158,-0.0714363991864651,9322,9322,0.0396115645883335,0.0313131296018855,0.017857741651291,0.8398777159453663,0.9346854935472798,0.9069364274065288,-0.0701529723788378,-0.0007492571689170988,-0.0007492571689170988,-0.0007145037636649976,-0.0007145037636649976,-4.1837746505013484e-06,-4.1837746505013484e-06
AOI-03,landsat,R2025-H3,2025,3,9322,9322,0.0388553593735334,0.0303184931299491,0.0142693697944905,0.8459329938398575,0.9315690216747432,0.9116950085663164,-0.0743531923939587,9322,9322,0.0380937141736559,0.0295866320631607,0.0142813597163057,0.8519138573016743,0.9347712688385982,0.9053802173085695,-0.0733821751634631,9322,9322,0.0388553593735334,0.0303184931299491,0.0142693697944905,0.8459329938398575,0.9315690216747432,0.9116950085663164,-0.0743531923939587,9322,9322,0.0380937141736559,0.0295866320631607,0.0142813597163057,0.8519138573016743,0.9347712688385982,0.9053802173085695,-0.0733821751634631,-0.0007616451998774948,-0.0007616451998774948,-0.000731861066788398,-0.000731861066788398,1.198992181519927e-05,1.198992181519927e-05
AOI-03,modis,R2024-H1,2024,1,12878,12878,0.03337744257448,0.0253949168921849,-0.0014193691857892,0.8936962704051713,0.945592933779965,0.9841422918695248,-0.1117321232380595,12878,12878,0.033546874155253,0.025460073856494,-0.0008616958389526,0.8926142867613923,0.9450022101989078,0.9816140954787352,-0.1114453407846144,12878,12878,0.03337744257448,0.0253949168921849,-0.0014193691857892,0.8936962704051713,0.945592933779965,0.9841422918695248,-0.1117321232380595,12878,12878,0.033546874155253,0.025460073856494,-0.0008616958389526,0.8926142867613923,0.9450022101989078,0.9816140954787352,-0.1114453407846144,0.00016943158077300374,0.00016943158077300374,6.515696430910156e-05,6.515696430910156e-05,0.0005576733468366,0.0005576733468366
AOI-03,modis,R2024-H2,2024,2,12878,12878,0.0337963471969423,0.0255838710722828,-0.0049646296373452,0.8910111894117396,0.9455063856949926,0.9409431810850633,-0.10353107343587,12878,12878,0.0338393126855748,0.025594315974259,-0.0041891425940606,0.890733897071048,0.9449167854417462,0.939580430240492,-0.1033004845706365,12878,12878,0.0337963471969423,0.0255838710722828,-0.0049646296373452,0.8910111894117396,0.9455063856949926,0.9409431810850633,-0.10353107343587,12878,12878,0.0338393126855748,0.025594315974259,-0.0041891425940606,0.890733897071048,0.9449167854417462,0.939580430240492,-0.1033004845706365,4.296548863250149e-05,4.296548863250149e-05,1.0444901976200405e-05,1.0444901976200405e-05,0.0007754870432845999,0.0007754870432845999
AOI-03,modis,R2024-H3,2024,3,12878,12878,0.0343572357942719,0.0262705741680192,-0.0083657687642393,0.8873635853499772,0.945652170890759,0.9537394257968684,-0.1105310892947504,12878,12878,0.0343790885190617,0.0262684940123222,-0.0077491530010341,0.8872202562783866,0.945053944730608,0.9500960258393122,-0.1098445129785621,12878,12878,0.0343572357942719,0.0262705741680192,-0.0083657687642393,0.8873635853499772,0.945652170890759,0.9537394257968684,-0.1105310892947504,12878,12878,0.0343790885190617,0.0262684940123222,-0.0077491530010341,0.8872202562783866,0.945053944730608,0.9500960258393122,-0.1098445129785621,2.1852724789800382e-05,2.1852724789800382e-05,-2.0801556970019563e-06,-2.0801556970019563e-06,0.0006166157632051996,0.0006166157632051996
AOI-03,modis,R2025-H1,2025,1,12562,12562,0.0331368200538369,0.0264650236960208,0.0113852801813987,0.8992860429741835,0.9564197390356606,0.9616340270987686,-0.1039071069317107,12562,12562,0.032767870905082,0.0260351812684944,0.0112018351417591,0.901516279074634,0.9574356314764106,0.9566670469145518,-0.1034969265743731,12562,12562,0.0331368200538369,0.0264650236960208,0.0113852801813987,0.8992860429741835,0.9564197390356606,0.9616340270987686,-0.1039071069317107,12562,12562,0.032767870905082,0.0260351812684944,0.0112018351417591,0.901516279074634,0.9574356314764106,0.9566670469145518,-0.1034969265743731,-0.00036894914875489765,-0.00036894914875489765,-0.0004298424275263994,-0.0004298424275263994,-0.00018344503963959972,-0.00018344503963959972
AOI-03,modis,R2025-H2,2025,2,12562,12562,0.0327178257301312,0.026019559990907,0.0105989705107837,0.9018168705531248,0.956521703598288,0.969316294104774,-0.1067035227959461,12562,12562,0.0324028912211734,0.0256604195787986,0.010629727040392,0.903697951242989,0.9575321915006954,0.9651845293775364,-0.1062994684268242,12562,12562,0.0327178257301312,0.026019559990907,0.0105989705107837,0.9018168705531248,0.956521703598288,0.969316294104774,-0.1067035227959461,12562,12562,0.0324028912211734,0.0256604195787986,0.010629727040392,0.903697951242989,0.9575321915006954,0.9651845293775364,-0.1062994684268242,-0.0003149345089577954,-0.0003149345089577954,-0.00035914041210840034,-0.00035914041210840034,3.07565296083015e-05,3.07565296083015e-05
AOI-03,modis,R2025-H3,2025,3,12562,12562,0.0326519290100027,0.0256863723714172,0.0086793986326361,0.9022119720321456,0.9564318457401382,0.9451733994774644,-0.1023686006771288,12562,12562,0.0323819559484027,0.0254050426617493,0.0089599615910675,0.9038223511521476,0.9574378490920906,0.9420722370334864,-0.1019627921088759,12562,12562,0.0326519290100027,0.0256863723714172,0.0086793986326361,0.9022119720321456,0.9564318457401382,0.9451733994774644,-0.1023686006771288,12562,12562,0.0323819559484027,0.0254050426617493,0.0089599615910675,0.9038223511521476,0.9574378490920906,0.9420722370334864,-0.1019627921088759,-0.0002699730616000026,-0.0002699730616000026,-0.00028132970966790113,-0.00028132970966790113,0.00028056295843140004,0.00028056295843140004
AOI-03,sentinel2,R2024-H1,2024,1,9944,9944,0.0451574848414513,0.0306081109912275,-0.0049245226146776,0.8341715395920812,0.9180609903148416,0.7733040842626465,-0.024080470522714,9944,9944,0.045445126783807,0.030575015998251,-0.0051827303063616,0.8320522392501571,0.9173562925565796,0.7651286713759351,-0.0221614006319389,9944,9944,0.0451574848414513,0.0306081109912275,-0.0049245226146776,0.8341715395920812,0.9180609903148416,0.7733040842626465,-0.024080470522714,9944,9944,0.045445126783807,0.030575015998251,-0.0051827303063616,0.8320522392501571,0.9173562925565796,0.7651286713759351,-0.0221614006319389,0.0002876419423556986,0.0002876419423556986,-3.309499297650051e-05,-3.309499297650051e-05,-0.0002582076916839999,-0.0002582076916839999
