sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2022;2023,2025,W2022_2023,19878,35,0.0014088636621423366,0.0005436925003089312,0.00010323943365615068,0.34641865122382665,0.6773116880380224,0.0891504755802703,-0.004957849780149061,39756,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,19878,35,0.0014734826564928472,0.0004930812955601761,-1.0024037016673305e-05,0.28508934238526695,0.6778159407140044,0.0668775275409987,-0.0037212072302103766,39756,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,19878,35,0.0014507230444003477,0.0005119764291834618,2.9472812236953387e-05,0.30700398991242583,0.6763311041706928,0.07394526946946757,-0.004107939125663467,59634,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,19878,35,0.0013242617680480912,0.0003503229565036344,-0.00017096513148891722,0.42255663358913775,0.8388369819179768,0.073623000758823,-0.002171755886715178,19878,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,19878,35,0.001340690317203712,0.00031608190771903753,-0.00022543370822596099,0.40814044911057257,0.8477522178176599,0.07613351471289288,-0.0024567962966337425,19729,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,19878,35,0.0013951338201383312,0.00032595071153869004,-0.0002328025825148485,0.35909531213758494,0.8470703341120515,0.06445250534104617,-0.0020341700055470967,19878,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,19878,35,0.0013385107182646676,0.0003311674644508639,-0.00020266468241356616,0.4100632911333084,0.8451722141893854,0.07344932199686377,-0.0022645884969966167,39607,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,19878,35,0.0013658898120329913,0.0003207465893720884,-0.00022872737577569834,0.38568227531703714,0.8475791954719489,0.07062203909620057,-0.002255905685942116,39607,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,19878,35,0.0013568861977573923,0.00032877467150374973,-0.0002134852983773004,0.39375444924926095,0.8460051752069516,0.07057365270261756,-0.002194677813068089,59485,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022,2025,W2022,7600,36,0.05642310551500826,0.043486605363749084,0.0022533289255756857,0.8639456084714267,0.9296188720290788,0.977813455251819,-0.07893077800392567,15357,37
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2023,2025,W2023,7600,36,0.06222378910802782,0.04843737970494634,0.02535824638622101,0.834532959139618,0.9296188720290792,1.0328370889095935,-0.08795051082679328,2686,15
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2024,2025,W2024,7600,36,0.0583223975344482,0.04488035725039942,0.014264307424891954,0.8546318277236518,0.9296188720290797,1.0145689898668873,-0.0883789183777191,1542,30
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,7600,36,0.05713461974428642,0.04394988440805559,0.009139457611868145,0.8604925902778102,0.9296188720290792,0.9954864633534538,-0.08236274659659204,10105,15
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,7600,36,0.0621950237358768,0.04844910986697031,0.02560273265802513,0.8346859109573713,0.9296188720290792,1.024334153531635,-0.0827417245398514,3407,14
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,7600,36,0.05740059364326423,0.04419814090768832,0.010745809036536694,0.8591906932319451,0.9296188720290786,0.9920488741735303,-0.07874941484579179,10599,14
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022,2025,W2022,16568,38,0.054210033999200984,0.042539099241467204,0.02545076071892079,0.8962245981261968,0.958767551298315,1.0786818787665444,-0.1323418794515132,18558,38
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2023,2025,W2023,16568,38,0.048153280024952186,0.03699569261896542,0.002930327431786121,0.9181183068195169,0.9588053085050121,1.0997951923976506,-0.1675155461141249,9553,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2024,2025,W2024,16568,38,0.0546623987120001,0.04296589170806379,0.02639474157400855,0.8944854294225392,0.9587673277944574,1.0791666078148947,-0.13168707625999132,17909,38
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,16568,38,0.0511316663190923,0.03972975723742736,0.018088235673345235,0.907675926784101,0.9587675416927959,1.0630927316723822,-0.13039874184425265,27583,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,16568,38,0.05129372337244615,0.03980992633749384,0.01849344613966667,0.9070897742762098,0.9587698393509935,1.0751804582260784,-0.13721088922673175,27078,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,16568,38,0.052361871732329555,0.04083741555911612,0.021306404149102273,0.9031799306167723,0.9587677386349794,1.0712191511930467,-0.1320316438948811,45108,35
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,18534,38,0.0605503260563768,0.04670950023920667,-0.01603281084349137,0.8735199262236242,0.93941203928624,0.8720815584970307,0.004934670780702921,18847,38
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,18534,38,0.06050776597371707,0.047041194917173464,0.015590138274695993,0.873697666325849,0.9394120392862391,0.8812162682571696,0.031736371476948744,7586,37
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,18534,38,0.058608124197518034,0.04532243195480059,0.005316096771066517,0.881503702338176,0.9394120392862394,0.8588536494727442,0.03326519436156361,18284,38
