sensitivity,variant,experiment,AOI,sensor,train_years,target_year,rolling_id,history_length,target_n,target_block_n,RMSE,MAE,Bias,R2,Pearson_r,n,slope,intercept,train_n,train_block_n,history_length_rank_by_global_RMSE
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,landsat,2023;2024,2025,R2025-H2,2,7600,36,0.0621950237358768,0.04844910986697031,0.02560273265802513,0.8346859109573713,0.9296188720290792,7600,1.024334153531635,-0.0827417245398514,3407,14,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,landsat,2022;2023;2024,2025,R2025-H3,3,7600,36,0.05740059364326423,0.04419814090768832,0.010745809036536694,0.8591906932319451,0.9296188720290786,7600,0.9920488741735303,-0.07874941484579179,10599,14,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,modis,2023,2024,R2024-H1,1,17909,38,0.04987285678171402,0.03944157618835699,-0.02322987380235443,0.9179810397874637,0.9675042317774883,17909,1.0997951923976506,-0.1675155461141249,9553,35,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,modis,2022;2023,2024,R2024-H2,2,17909,38,0.0449361517040894,0.034524811158377765,-0.008458068234676467,0.9334148286659731,0.9674628316087888,17909,1.0630927316723822,-0.13039874184425265,27583,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,modis,2021;2022;2023,2024,R2024-H3,3,17909,38,0.044662751993496744,0.03419558875524072,-0.007304743727672142,0.9342225964230021,0.967466095690737,17909,1.076092352463229,-0.13713534600442467,34987,31,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,modis,2024,2025,R2025-H1,1,16568,38,0.0546623987120001,0.04296589170806379,0.02639474157400855,0.8944854294225392,0.9587673277944574,16568,1.0791666078148947,-0.13168707625999132,17909,38,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,modis,2023;2024,2025,R2025-H2,2,16568,38,0.05129372337244615,0.03980992633749384,0.01849344613966667,0.9070897742762098,0.9587698393509935,16568,1.0751804582260784,-0.13721088922673175,27078,35,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,modis,2022;2023;2024,2025,R2025-H3,3,16568,38,0.052361871732329555,0.04083741555911612,0.021306404149102273,0.9031799306167723,0.9587677386349794,16568,1.0712191511930467,-0.1320316438948811,45108,35,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,sentinel2,2023,2024,R2024-H1,1,18284,38,0.05872964836575145,0.04523643595693457,0.0112377634456201,0.883868713481342,0.942721191904112,18284,0.8812162682571696,0.031736371476948744,7586,37,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,sentinel2,2022;2023,2024,R2024-H2,2,18284,38,0.05875890149596883,0.04558267665442289,-0.011670973137420647,0.8837529951069995,0.942721191904113,18284,0.8767085097180896,0.01140106733041224,26061,37,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,sentinel2,2021;2022;2023,2024,R2024-H3,3,18284,38,0.0579153279391262,0.044525295891383265,0.004028046101404561,0.8870668412050655,0.9427211919041123,18284,0.8892079173848988,0.019964304816956324,43571,37,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,sentinel2,2024,2025,R2025-H1,1,18534,38,0.058608124197518034,0.04532243195480059,0.005316096771066517,0.881503702338176,0.9394120392862394,18534,0.8588536494727442,0.03326519436156361,18284,38,2.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,sentinel2,2023;2024,2025,R2025-H2,2,18534,38,0.058888992705033096,0.04557792733028711,0.007856088726505832,0.8803652380953709,0.9394120392862397,18534,0.861846901067456,0.034225364964555416,25498,37,3.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-02,sentinel2,2022;2023;2024,2025,R2025-H3,3,18534,38,0.058441757115295166,0.04501297827989674,-0.002545979717764819,0.8821754830274435,0.9394120392862395,18534,0.8715566589278798,0.018698540946081255,43973,37,1.0
non_overlapping_temporal_composition,primary_full,rolling_origin,AOI-03,landsat,2023,2024,R2024-H1,1,15551,35,0.0366725052882726,0.028260908685778737,0.016506302140208807,0.869128948413187,0.9498769568720911,15551,0.9643769491644603,-0.07494910528627186,11178,35,3.0
