sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,15456,15456,0.0015084905475857455,0.0004935119481580121,0.00020152162695062984,0.265280632929181,0.5906544786254246,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,30912,15456,0.0014408488982653774,0.00034314765554488733,9.674508206691473e-05,0.2566999698808944,0.649560528419908,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,30912,15456,0.0016691632862164097,0.00048124006312749316,0.00015959252705361504,0.2528765440009729,0.630161205906382,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,30912,15456,0.0015071182757025812,0.00053185590270899,0.000250919041151934,0.2666167714103289,0.5833366017449324,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,15310,15456,0.0012559502247142117,0.00035293183608012697,0.0001465835811291386,0.4352293375314418,0.7359782767123217,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,15456,15310,0.0015832622981275899,0.000639110337197668,0.00035043485381870655,0.33406795188429095,0.6702867355141711,15310.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,15456,15310,0.0016077470619159059,0.000492401537539007,0.00016992497561657796,0.31331173632399023,0.689852812007414,15310.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,15310,15456,0.0013722088690523032,0.0004161459728384629,0.00011535834391603512,0.3920375652700627,0.7454647849915058,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,30766,15456,0.0012863249224729968,0.00035128033163741174,0.00013592365829715909,0.40758146045083266,0.7270039351765036,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,30912,15310,0.0015902168103968453,0.0005560964128401222,0.0002492815213565288,0.32820486274623517,0.6804798585728135,15310.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,30766,15456,0.0013889416093022014,0.00047956293814943113,0.00018371771563675812,0.3771201545743956,0.7241700108054979,15456.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,COMPLETED,2022,2138,5990,0.054383438383809025,0.04183973147602932,0.02685296214895661,0.8354495745224491,0.9377900562405798,5990.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,COMPLETED,2023,5990,2138,0.0750514982488705,0.06060174487102237,-0.028952769364938853,0.769779667933438,0.898428422528698,2138.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2023,554,2134,0.06959156528519336,0.05522716449572767,-0.008475766394615463,0.8018126435042199,0.8983373402854908,2134.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,COMPLETED,2024,2134,554,0.06795057943524918,0.05325678379906144,0.0043031865294030965,0.8047281463861649,0.8989055295711621,554.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,2688,5763,0.05357511775454826,0.041128139390342926,0.025737673588826823,0.8392624913807673,0.9376676390208518,5763.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,6317,2134,0.07427296097588243,0.059868946303327564,-0.026774986496745406,0.7742518443679292,0.8983373402854908,2134.0
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,7897,554,0.06867099608295585,0.0548541808254215,-0.013031656627922336,0.8005656262313732,0.8989055295711625,554.0
