sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,train_n,test_n,block_n,RMSE,MAE,Bias,R2,Pearson_r,n
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,modis,2022;2023;2024,2025,W2022_2024,46368,13266,7,0.0006626908855506585,0.00048501882201557457,0.00039323911145315143,-0.4654087615962019,0.38143662631387076,13266
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022,2025,W2022,15456,4422,7,0.0007437487812019748,0.0004356294932641062,0.00035541020049196294,-0.8929802594592968,0.2861702358672333,4422
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2023,2025,W2023,15310,4419,7,0.0007011154818879295,0.00045357289846607813,0.0003438734724757169,-0.5918399250727748,0.25786577581414016,4419
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2024,2025,W2024,15456,4422,7,0.0006073412104872538,0.0004249348859862989,0.0003218304370918431,-0.2371265296317835,0.386815993736602,4422
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023,2025,W2022_2023,30766,8841,7,0.000721756739512275,0.00045263990793232076,0.000357337120127451,-0.7333124912953506,0.27104084354280017,8841
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2023;2024,2025,W2023_2024,30766,8841,7,0.0006520117686363095,0.0004391617291924293,0.00033344083776930185,-0.4008073724084906,0.31804908424901246,8841
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-01,sentinel2,2022;2023;2024,2025,W2022_2024,46222,13263,7,0.0006802990775265116,0.0004445691099315613,0.000347068781424883,-0.5439744828985753,0.3026727057595748,13263
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022,2025,W2022,12083,3274,7,0.05190562831383293,0.03869634750509469,0.0019496968161626755,0.9080316903310965,0.9529765931447433,3274
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2023,2025,W2023,2138,548,3,0.06957589756979227,0.05349556638438328,0.016249881143691657,0.8207076063779447,0.9113627171887032,548
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2024,2025,W2024,1266,276,6,0.06509572029356826,0.04834136184153921,0.004142001471843567,0.9058888421445042,0.9521081792672828,276
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,8128,1977,3,0.05340376490621062,0.04017655650397636,0.003592865667161216,0.8532492004789715,0.9241089078447339,1977
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,2688,719,3,0.06700212692007046,0.051475421764651925,0.012127787199359589,0.8317643007784348,0.9150311292754955,719
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,8451,2148,3,0.054145914693434216,0.04074693299959416,0.00342861221768667,0.8528259449704837,0.9238081227640756,2148
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022,2025,W2022,13909,4649,8,0.04246282652480811,0.03151788823125761,0.004476531319359665,0.9437036059037329,0.9718755474463607,4649
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2023,2025,W2023,7512,2041,7,0.056679026235190194,0.042807156982131424,0.01001995777349448,0.8817257845037433,0.9426272949447652,2041
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2024,2025,W2024,13287,4622,8,0.04674073958932119,0.03546662176542867,0.002513516611025191,0.9387634060544342,0.9692709689858428,4622
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023,2025,W2022_2023,20914,6669,7,0.04829293786763533,0.036026626098097904,0.0056589014231869005,0.9270319827911744,0.9636808804698497,6669
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2023;2024,2025,W2023_2024,20424,6654,7,0.051356657659886375,0.03910579140576861,0.00340835931400323,0.9207996865663685,0.9605306931171074,6654
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,modis,2022;2023;2024,2025,W2022_2024,33826,11282,7,0.047931136932554304,0.0360281080408364,0.004060036478864617,0.9314094825517496,0.965680943831467,11282
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022,2025,W2022,14148,4699,8,0.05302328664863407,0.04106173940730878,0.003493284092258153,0.9123547079305039,0.9553734017327793,4699
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2023,2025,W2023,6328,1258,7,0.0841715029314536,0.06599643944052318,0.007722425327793672,0.8195309323772643,0.9061803777384844,1258
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2024,2025,W2024,13783,4501,8,0.05941364189370689,0.0459673333021532,0.0046496486699304194,0.8974889762194288,0.9476979054727722,4501
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023,2025,W2022_2023,20923,5138,7,0.0635179847688525,0.047874197444683936,0.005139171794593762,0.8790859836826339,0.9380229912963374,5138
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2023;2024,2025,W2023_2024,20523,4975,7,0.06681885932571922,0.05109307527074644,0.004399742948770636,0.8754210034777751,0.935958567218408,4975
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-02,sentinel2,2022;2023;2024,2025,W2022_2024,35118,8855,7,0.06229489627661013,0.047409539150749254,0.003679851647191452,0.8870848912073738,0.9420634075698991,8855
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022,2025,W2022,12706,3524,7,0.023827430918595974,0.017262230788616297,0.004696908654491187,0.893056693327272,0.9489709402421348,3524
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2023,2025,W2023,8400,2778,7,0.03403283631754728,0.02535072107843266,0.008315710523606325,0.8574792886409172,0.9306275839162007,2778
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2024,2025,W2024,12075,3476,7,0.028436717260140774,0.020200672571452576,0.003926707427930265,0.8812145858640453,0.9408488560908548,3476
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023,2025,W2022_2023,21106,6302,7,0.030200270820275963,0.022384864970169064,0.005312492770837564,0.8616370803417529,0.9312827471180717,6302
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2023;2024,2025,W2023_2024,20475,6254,7,0.03161225655353651,0.02329621723706975,0.00559613311379572,0.8651227725362365,0.9328163439180462,6254
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,landsat,2022;2023;2024,2025,W2022_2024,33181,9778,7,0.029611657822628642,0.021632543527475886,0.004862685193033315,0.8695369262039753,0.9351375409173074,9778
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022,2025,W2022,14703,4155,7,0.022212684686116986,0.01520310057271431,0.003318489686276919,0.9110161121543742,0.9565373404211671,4155
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2023,2025,W2023,14011,3956,7,0.026166832343164914,0.018728109097120242,0.0032591945417251096,0.909089129166927,0.9542853194879861,3956
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2024,2025,W2024,14562,4133,7,0.027951381562657085,0.020185753133254766,-0.0016105300984841089,0.8941550263867143,0.9457843501039769,4133
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023,2025,W2022_2023,28714,8111,7,0.024641529846554506,0.01714816997763826,0.0032031745957393143,0.908244770905783,0.954180548212323,8111
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,28573,8089,7,0.02887106318897385,0.02040637282450307,0.0012046634352415396,0.8882464557880875,0.9425716739463054,8089
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,43276,12244,7,0.02675003281857761,0.01860799397721291,0.001990778250479273,0.8960673812833234,0.9469699053629127,12244
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,14925,4342,7,0.029679454924916075,0.021539675047986484,0.005403063764452206,0.8575124639622855,0.9295362910253421,4342
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,13060,3671,7,0.03783408850615692,0.028499213534044412,0.009284249223075126,0.7984459611361809,0.9044446854140418,3671
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,14910,4232,7,0.032637521634091136,0.02453301840368981,0.007708947979571086,0.863248220565478,0.9348102628288544,4232
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,27985,8013,7,0.03371865906717503,0.024762671920902025,0.007201937416316806,0.8309859372205669,0.9182768351148737,8013
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,27970,7903,7,0.0352397804806714,0.026404296155873388,0.008437240994594203,0.8340740700212281,0.9211401758848999,7903
non_overlapping_temporal_composition,primary_full,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,42895,12245,7,0.03338378711019888,0.024699064060427274,0.00737072013835051,0.8430029335112154,0.9244434826163497,12245
