sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,n,block_n,RMSE,MAE,Bias,R2,Pearson_r,slope,intercept,train_n,train_block_n
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-01,landsat,2023;2024,2025,W2023_2024,10301,34,0.0012988157843404425,0.0006065877385018314,0.00010389211720209436,0.34547389915019977,0.6346531074521722,0.09317592320634892,-0.004810283427934388,38612,35
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-01,landsat,2022;2023;2024,2025,W2022_2024,10301,34,0.0013134332889463058,0.0005705246060761102,3.7439052910588276e-05,0.33065828438060885,0.6393642043273354,0.08425795908112467,-0.004379343978060691,57270,35
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-02,landsat,2022,2025,W2022,5083,34,0.06726898161773483,0.04852491706611178,0.018823664970878253,0.7816270877883715,0.8950472526249817,0.9712864763437582,-0.08364585056401108,14809,37
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-02,landsat,2023,2025,W2023,5083,34,0.06955294418795617,0.05014115910634305,0.023044074162166233,0.7665466572268372,0.8951597259180555,1.0203446225514239,-0.10943322255160293,2063,14
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-02,landsat,2024,2025,W2024,5083,34,0.06474460369568202,0.047167871127467044,0.007527193061740583,0.7977091619029277,0.895039801325541,0.9473216201217616,-0.08029811640461093,942,22
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-02,landsat,2022;2023,2025,W2022_2023,5083,34,0.06775179840643514,0.048788412654801896,0.019524784250515587,0.7784811361962369,0.8950962516160008,0.9889858610669104,-0.09376947239770994,8524,14
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-02,landsat,2023;2024,2025,W2023_2024,5083,34,0.0654934939679561,0.047398806817345505,0.011382212824676496,0.7930023667959254,0.895075171054208,0.9661224313846517,-0.08793661010802523,1860,9
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-02,landsat,2022;2023;2024,2025,W2022_2024,5083,34,0.06470729896561789,0.04710826565396121,0.00613846549497299,0.797942207766967,0.895087357471574,0.9600720931215544,-0.08948575591172697,4868,9
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-03,landsat,2022,2025,W2022,13996,35,0.03497827342443329,0.025253810921468795,0.0011780369302127436,0.878999919801104,0.9376240473976593,0.8731678878294199,-0.07621485912494566,16077,35
landsat_sr_qa_aerosol,exclude_high_aerosol_matched,multi_aoi,AOI-03,landsat,2023,2025,W2023,13996,35,0.038410371182520595,0.02990113892481836,0.015500109045913278,0.8540897069744837,0.9373696222124832,0.8967602776092882,-0.06740758869370508,7359,35
